HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
ThinkSpace Education Limited,England,All,All,Domicile,Total Non-UK,0
ThinkSpace Education Limited,England,All,All,Total,Total,50
ThinkSpace Education Limited,England,All,Full-time,Total,Total,10
ThinkSpace Education Limited,England,All,Part-time,Total,Total,40
Trinity Laban Conservatoire of Music and Dance,England,All,All,Domicile,Total Non-UK,360
Trinity Laban Conservatoire of Music and Dance,England,All,All,Total,Total,1245
Trinity Laban Conservatoire of Music and Dance,England,All,Full-time,Total,Total,1115
Trinity Laban Conservatoire of Music and Dance,England,All,Part-time,Total,Total,130
University of Wales Trinity Saint David,Wales,All,All,Domicile,Total Non-UK,795
University of Wales Trinity Saint David,Wales,All,All,Total,Total,14795
University of Wales Trinity Saint David,Wales,All,Full-time,Total,Total,12250
University of Wales Trinity Saint David,Wales,All,Part-time,Total,Total,2545
University Centre Peterborough,England,All,All,Domicile,Total Non-UK,5
University Centre Peterborough,England,All,All,Total,Total,700
University Centre Peterborough,England,All,Full-time,Total,Total,620
University Centre Peterborough,England,All,Part-time,Total,Total,80
University of the Highlands and Islands,Scotland,All,All,Domicile,Total Non-UK,425
University of the Highlands and Islands,Scotland,All,All,Total,Total,10410
University of the Highlands and Islands,Scotland,All,Full-time,Total,Total,6390
University of the Highlands and Islands,Scotland,All,Part-time,Total,Total,4020
Ulster University,Northern Ireland,All,All,Domicile,Total Non-UK,9090
Ulster University,Northern Ireland,All,All,Total,Total,33045
Ulster University,Northern Ireland,All,Full-time,Total,Total,20670
Ulster University,Northern Ireland,All,Part-time,Total,Total,12375
The University of Law,England,All,All,Domicile,Total Non-UK,1210
The University of Law,England,All,All,Total,Total,13590
The University of Law,England,All,Full-time,Total,Total,9355
The University of Law,England,All,Part-time,Total,Total,4235
University College London,England,All,All,Domicile,Total Non-UK,23360
University College London,England,All,All,Total,Total,45715
University College London,England,All,Full-time,Total,Total,39615
University College London,England,All,Part-time,Total,Total,6100
University of South Wales,Wales,All,All,Domicile,Total Non-UK,3325
University of South Wales,Wales,All,All,Total,Total,23150
University of South Wales,Wales,All,Full-time,Total,Total,16625
University of South Wales,Wales,All,Part-time,Total,Total,6525
The University of Warwick,England,All,All,Domicile,Total Non-UK,10305
The University of Warwick,England,All,All,Total,Total,28110
The University of Warwick,England,All,Full-time,Total,Total,23925
The University of Warwick,England,All,Part-time,Total,Total,4185
Waverley Abbey College,England,All,All,Domicile,Total Non-UK,5
Waverley Abbey College,England,All,All,Total,Total,235
Waverley Abbey College,England,All,Full-time,Total,Total,0
Waverley Abbey College,England,All,Part-time,Total,Total,235
"University of the West of England, Bristol",England,All,All,Domicile,Total Non-UK,5975
"University of the West of England, Bristol",England,All,All,Total,Total,34410
"University of the West of England, Bristol",England,All,Full-time,Total,Total,27425
"University of the West of England, Bristol",England,All,Part-time,Total,Total,6985
The University of the West of Scotland,Scotland,All,All,Domicile,Total Non-UK,2490
The University of the West of Scotland,Scotland,All,All,Total,Total,17935
The University of the West of Scotland,Scotland,All,Full-time,Total,Total,15465
The University of the West of Scotland,Scotland,All,Part-time,Total,Total,2475
West Dean College,England,All,All,Domicile,Total Non-UK,25
West Dean College,England,All,All,Total,Total,75
West Dean College,England,All,Full-time,Total,Total,65
West Dean College,England,All,Part-time,Total,Total,15
The University of West London,England,All,All,Domicile,Total Non-UK,4025
The University of West London,England,All,All,Total,Total,15165
The University of West London,England,All,Full-time,Total,Total,13005
The University of West London,England,All,Part-time,Total,Total,2160
The University of Westminster,England,All,All,Domicile,Total Non-UK,5965
The University of Westminster,England,All,All,Total,Total,19680
The University of Westminster,England,All,Full-time,Total,Total,17080
The University of Westminster,England,All,Part-time,Total,Total,2600
The University of Winchester,England,All,All,Domicile,Total Non-UK,405
The University of Winchester,England,All,All,Total,Total,8230
The University of Winchester,England,All,Full-time,Total,Total,7345
The University of Winchester,England,All,Part-time,Total,Total,885
The University of Wolverhampton,England,All,All,Domicile,Total Non-UK,2185
The University of Wolverhampton,England,All,All,Total,Total,19295
The University of Wolverhampton,England,All,Full-time,Total,Total,14460
The University of Wolverhampton,England,All,Part-time,Total,Total,4835
University of Worcester,England,All,All,Domicile,Total Non-UK,820
University of Worcester,England,All,All,Total,Total,10110
University of Worcester,England,All,Full-time,Total,Total,8365
University of Worcester,England,All,Part-time,Total,Total,1745
Writtle University College,England,All,All,Domicile,Total Non-UK,40
Writtle University College,England,All,All,Total,Total,780
Writtle University College,England,All,Full-time,Total,Total,690
Writtle University College,England,All,Part-time,Total,Total,90
York St John University,England,All,All,Domicile,Total Non-UK,945
York St John University,England,All,All,Total,Total,7580
York St John University,England,All,Full-time,Total,Total,6965
York St John University,England,All,Part-time,Total,Total,615
The University of York,England,All,All,Domicile,Total Non-UK,5840
The University of York,England,All,All,Total,Total,22695
The University of York,England,All,Full-time,Total,Total,20015
The University of York,England,All,Part-time,Total,Total,2680
Total,England,All,All,Domicile,Total Non-UK,501270
Total,England,All,All,Total,Total,2257580
Total,England,All,Full-time,Total,Total,1809380
Total,England,All,Part-time,Total,Total,448195
Total,Northern Ireland,All,All,Domicile,Total Non-UK,14120
Total,Northern Ireland,All,All,Total,Total,66245
Total,Northern Ireland,All,Full-time,Total,Total,44020
Total,Northern Ireland,All,Part-time,Total,Total,22225
Total,Scotland,All,All,Domicile,Total Non-UK,68180
Total,Scotland,All,All,Total,Total,282875
Total,Scotland,All,Full-time,Total,Total,217145
Total,Scotland,All,Part-time,Total,Total,65725
Total,Wales,All,All,Domicile,Total Non-UK,21565
Total,Wales,All,All,Total,Total,145170
Total,Wales,All,Full-time,Total,Total,105285
Total,Wales,All,Part-time,Total,Total,39885
AA School of Architecture,England,Postgraduate (research),Full-time,Total,Total,30
AA School of Architecture,England,Postgraduate (research),All,Total,Total,30
The University of Aberdeen,Scotland,Postgraduate (research),Full-time,Total,Total,825
The University of Aberdeen,Scotland,Postgraduate (research),Part-time,Total,Total,195
The University of Aberdeen,Scotland,Postgraduate (research),All,Total,Total,1020
Abertay University,Scotland,Postgraduate (research),Full-time,Total,Total,55
Abertay University,Scotland,Postgraduate (research),Part-time,Total,Total,40
Abertay University,Scotland,Postgraduate (research),All,Total,Total,95
Aberystwyth University,Wales,Postgraduate (research),Full-time,Total,Total,200
Aberystwyth University,Wales,Postgraduate (research),Part-time,Total,Total,75
Aberystwyth University,Wales,Postgraduate (research),All,Total,Total,275
Amity Global Education,England,Postgraduate (research),Full-time,Total,Total,0
Amity Global Education,England,Postgraduate (research),Part-time,Total,Total,0
Amity Global Education,England,Postgraduate (research),All,Total,Total,0
Anglia Ruskin University,England,Postgraduate (research),Full-time,Total,Total,190
Anglia Ruskin University,England,Postgraduate (research),Part-time,Total,Total,495
Anglia Ruskin University,England,Postgraduate (research),All,Total,Total,685
The Ashridge (Bonar Law Memorial) Trust,England,Postgraduate (research),Part-time,Total,Total,15
The Ashridge (Bonar Law Memorial) Trust,England,Postgraduate (research),All,Total,Total,15
Aston University,England,Postgraduate (research),Full-time,Total,Total,240
Aston University,England,Postgraduate (research),Part-time,Total,Total,105
Aston University,England,Postgraduate (research),All,Total,Total,345
Bangor University,Wales,Postgraduate (research),Full-time,Total,Total,380
Bangor University,Wales,Postgraduate (research),Part-time,Total,Total,125
Bangor University,Wales,Postgraduate (research),All,Total,Total,505
Bath Spa University,England,Postgraduate (research),Full-time,Total,Total,65
Bath Spa University,England,Postgraduate (research),Part-time,Total,Total,95
Bath Spa University,England,Postgraduate (research),All,Total,Total,160
The University of Bath,England,Postgraduate (research),Full-time,Total,Total,900
The University of Bath,England,Postgraduate (research),Part-time,Total,Total,335
The University of Bath,England,Postgraduate (research),All,Total,Total,1235
University of Bedfordshire,England,Postgraduate (research),Full-time,Total,Total,80
University of Bedfordshire,England,Postgraduate (research),Part-time,Total,Total,100
University of Bedfordshire,England,Postgraduate (research),All,Total,Total,180
Queen's University Belfast,Northern Ireland,Postgraduate (research),Full-time,Total,Total,1650
Queen's University Belfast,Northern Ireland,Postgraduate (research),Part-time,Total,Total,305
Queen's University Belfast,Northern Ireland,Postgraduate (research),All,Total,Total,1955
Birkbeck College,England,Postgraduate (research),Full-time,Total,Total,245
Birkbeck College,England,Postgraduate (research),Part-time,Total,Total,275
Birkbeck College,England,Postgraduate (research),All,Total,Total,520
Birmingham City University,England,Postgraduate (research),Full-time,Total,Total,225
Birmingham City University,England,Postgraduate (research),Part-time,Total,Total,310
Birmingham City University,England,Postgraduate (research),All,Total,Total,530
The University of Birmingham,England,Postgraduate (research),Full-time,Total,Total,2420
The University of Birmingham,England,Postgraduate (research),Part-time,Total,Total,680
The University of Birmingham,England,Postgraduate (research),All,Total,Total,3095
Bristol Baptist College,England,Postgraduate (research),Full-time,Total,Total,0
Bristol Baptist College,England,Postgraduate (research),Part-time,Total,Total,10
Bristol Baptist College,England,Postgraduate (research),All,Total,Total,10
Bishop Grosseteste University,England,Postgraduate (research),Full-time,Total,Total,10
Bishop Grosseteste University,England,Postgraduate (research),Part-time,Total,Total,40
Bishop Grosseteste University,England,Postgraduate (research),All,Total,Total,50
The University of Bolton,England,Postgraduate (research),Full-time,Total,Total,230
The University of Bolton,England,Postgraduate (research),Part-time,Total,Total,75
The University of Bolton,England,Postgraduate (research),All,Total,Total,305
The Arts University Bournemouth,England,Postgraduate (research),Full-time,Total,Total,5
The Arts University Bournemouth,England,Postgraduate (research),Part-time,Total,Total,5
The Arts University Bournemouth,England,Postgraduate (research),All,Total,Total,10
Bournemouth University,England,Postgraduate (research),Full-time,Total,Total,225
Bournemouth University,England,Postgraduate (research),Part-time,Total,Total,205
Bournemouth University,England,Postgraduate (research),All,Total,Total,430
The University of Bradford,England,Postgraduate (research),Full-time,Total,Total,230
The University of Bradford,England,Postgraduate (research),Part-time,Total,Total,80
The University of Bradford,England,Postgraduate (research),All,Total,Total,310
The University of Brighton,England,Postgraduate (research),Full-time,Total,Total,230
The University of Brighton,England,Postgraduate (research),Part-time,Total,Total,115
The University of Brighton,England,Postgraduate (research),All,Total,Total,345
The University of Bristol,England,Postgraduate (research),Full-time,Total,Total,2070
The University of Bristol,England,Postgraduate (research),Part-time,Total,Total,280
The University of Bristol,England,Postgraduate (research),All,Total,Total,2350
Trinity College Bristol,England,Postgraduate (research),Part-time,Total,Total,10
Trinity College Bristol,England,Postgraduate (research),All,Total,Total,10
Brunel University London,England,Postgraduate (research),Full-time,Total,Total,495
Brunel University London,England,Postgraduate (research),Part-time,Total,Total,210
Brunel University London,England,Postgraduate (research),All,Total,Total,710
Buckinghamshire New University,England,Postgraduate (research),Full-time,Total,Total,5
Buckinghamshire New University,England,Postgraduate (research),Part-time,Total,Total,20
Buckinghamshire New University,England,Postgraduate (research),All,Total,Total,25
The University of Buckingham,England,Postgraduate (research),Full-time,Total,Total,145
The University of Buckingham,England,Postgraduate (research),Part-time,Total,Total,130
The University of Buckingham,England,Postgraduate (research),All,Total,Total,275
The University of Cambridge,England,Postgraduate (research),Full-time,Total,Total,4190
The University of Cambridge,England,Postgraduate (research),Part-time,Total,Total,700
The University of Cambridge,England,Postgraduate (research),All,Total,Total,4890
The Institute of Cancer Research,England,Postgraduate (research),Full-time,Total,Total,135
The Institute of Cancer Research,England,Postgraduate (research),Part-time,Total,Total,30
The Institute of Cancer Research,England,Postgraduate (research),All,Total,Total,165
Canterbury Christ Church University,England,Postgraduate (research),Full-time,Total,Total,360
Canterbury Christ Church University,England,Postgraduate (research),Part-time,Total,Total,310
Canterbury Christ Church University,England,Postgraduate (research),All,Total,Total,670
Cardiff University,Wales,Postgraduate (research),Full-time,Total,Total,1450
Cardiff University,Wales,Postgraduate (research),Part-time,Total,Total,325
Cardiff University,Wales,Postgraduate (research),All,Total,Total,1775
Cardiff Metropolitan University,Wales,Postgraduate (research),Full-time,Total,Total,105
Cardiff Metropolitan University,Wales,Postgraduate (research),Part-time,Total,Total,165
Cardiff Metropolitan University,Wales,Postgraduate (research),All,Total,Total,270
The University of Central Lancashire,England,Postgraduate (research),Full-time,Total,Total,245
The University of Central Lancashire,England,Postgraduate (research),Part-time,Total,Total,405
The University of Central Lancashire,England,Postgraduate (research),All,Total,Total,655
University of Chester,England,Postgraduate (research),Full-time,Total,Total,160
University of Chester,England,Postgraduate (research),Part-time,Total,Total,300
University of Chester,England,Postgraduate (research),All,Total,Total,460
The University of Chichester,England,Postgraduate (research),Full-time,Total,Total,30
The University of Chichester,England,Postgraduate (research),Part-time,Total,Total,70
The University of Chichester,England,Postgraduate (research),All,Total,Total,100
"City, University of London",England,Postgraduate (research),Full-time,Total,Total,390
"City, University of London",England,Postgraduate (research),Part-time,Total,Total,85
"City, University of London",England,Postgraduate (research),All,Total,Total,475
Cliff College,England,Postgraduate (research),Part-time,Total,Total,10
Cliff College,England,Postgraduate (research),All,Total,Total,10
Courtauld Institute of Art,England,Postgraduate (research),Full-time,Total,Total,35
Courtauld Institute of Art,England,Postgraduate (research),Part-time,Total,Total,20
Courtauld Institute of Art,England,Postgraduate (research),All,Total,Total,50
Coventry University,England,Postgraduate (research),Full-time,Total,Total,380
Coventry University,England,Postgraduate (research),Part-time,Total,Total,215
Coventry University,England,Postgraduate (research),All,Total,Total,595
Cranfield University,England,Postgraduate (research),Full-time,Total,Total,605
Cranfield University,England,Postgraduate (research),Part-time,Total,Total,230
Cranfield University,England,Postgraduate (research),All,Total,Total,835
University for the Creative Arts,England,Postgraduate (research),Full-time,Total,Total,20
University for the Creative Arts,England,Postgraduate (research),Part-time,Total,Total,30
University for the Creative Arts,England,Postgraduate (research),All,Total,Total,50
University of Cumbria,England,Postgraduate (research),Full-time,Total,Total,20
University of Cumbria,England,Postgraduate (research),Part-time,Total,Total,50
University of Cumbria,England,Postgraduate (research),All,Total,Total,65
De Montfort University,England,Postgraduate (research),Full-time,Total,Total,275
De Montfort University,England,Postgraduate (research),Part-time,Total,Total,185
De Montfort University,England,Postgraduate (research),All,Total,Total,460
University of Derby,England,Postgraduate (research),Full-time,Total,Total,80
University of Derby,England,Postgraduate (research),Part-time,Total,Total,145
University of Derby,England,Postgraduate (research),All,Total,Total,225
The University of Dundee,Scotland,Postgraduate (research),Full-time,Total,Total,495
The University of Dundee,Scotland,Postgraduate (research),Part-time,Total,Total,190
The University of Dundee,Scotland,Postgraduate (research),All,Total,Total,685
University of Durham,England,Postgraduate (research),Full-time,Total,Total,1170
University of Durham,England,Postgraduate (research),Part-time,Total,Total,325
University of Durham,England,Postgraduate (research),All,Total,Total,1495
The University of East Anglia,England,Postgraduate (research),Full-time,Total,Total,1020
The University of East Anglia,England,Postgraduate (research),Part-time,Total,Total,175
The University of East Anglia,England,Postgraduate (research),All,Total,Total,1195
The University of East London,England,Postgraduate (research),Full-time,Total,Total,105
The University of East London,England,Postgraduate (research),Part-time,Total,Total,230
The University of East London,England,Postgraduate (research),All,Total,Total,335
The Queen's Foundation for Ecumenical Theological Education,England,Postgraduate (research),Full-time,Total,Total,5
The Queen's Foundation for Ecumenical Theological Education,England,Postgraduate (research),Part-time,Total,Total,25
The Queen's Foundation for Ecumenical Theological Education,England,Postgraduate (research),All,Total,Total,30
Edge Hill University,England,Postgraduate (research),Full-time,Total,Total,130
Edge Hill University,England,Postgraduate (research),Part-time,Total,Total,55
Edge Hill University,England,Postgraduate (research),All,Total,Total,185
Edinburgh Napier University,Scotland,Postgraduate (research),Full-time,Total,Total,130
Edinburgh Napier University,Scotland,Postgraduate (research),Part-time,Total,Total,90
Edinburgh Napier University,Scotland,Postgraduate (research),All,Total,Total,220
The University of Edinburgh,Scotland,Postgraduate (research),Full-time,Total,Total,3140
The University of Edinburgh,Scotland,Postgraduate (research),Part-time,Total,Total,470
The University of Edinburgh,Scotland,Postgraduate (research),All,Total,Total,3610
The University of Essex,England,Postgraduate (research),Full-time,Total,Total,590
The University of Essex,England,Postgraduate (research),Part-time,Total,Total,215
The University of Essex,England,Postgraduate (research),All,Total,Total,805
The University of Exeter,England,Postgraduate (research),Full-time,Total,Total,1420
The University of Exeter,England,Postgraduate (research),Part-time,Total,Total,410
The University of Exeter,England,Postgraduate (research),All,Total,Total,1830
Falmouth University,England,Postgraduate (research),Full-time,Total,Total,15
Falmouth University,England,Postgraduate (research),Part-time,Total,Total,15
Falmouth University,England,Postgraduate (research),All,Total,Total,35
Glasgow Caledonian University,Scotland,Postgraduate (research),Full-time,Total,Total,195
Glasgow Caledonian University,Scotland,Postgraduate (research),Part-time,Total,Total,240
Glasgow Caledonian University,Scotland,Postgraduate (research),All,Total,Total,435
Glasgow School of Art,Scotland,Postgraduate (research),Full-time,Total,Total,35
Glasgow School of Art,Scotland,Postgraduate (research),Part-time,Total,Total,25
Glasgow School of Art,Scotland,Postgraduate (research),All,Total,Total,60
The University of Glasgow,Scotland,Postgraduate (research),Full-time,Total,Total,2430
The University of Glasgow,Scotland,Postgraduate (research),Part-time,Total,Total,370
The University of Glasgow,Scotland,Postgraduate (research),All,Total,Total,2800
University of Gloucestershire,England,Postgraduate (research),Full-time,Total,Total,125
University of Gloucestershire,England,Postgraduate (research),Part-time,Total,Total,130
University of Gloucestershire,England,Postgraduate (research),All,Total,Total,255
Glyndŵr University,Wales,Postgraduate (research),Full-time,Total,Total,25
Glyndŵr University,Wales,Postgraduate (research),Part-time,Total,Total,45
Glyndŵr University,Wales,Postgraduate (research),All,Total,Total,70
Goldsmiths College,England,Postgraduate (research),Full-time,Total,Total,165
Goldsmiths College,England,Postgraduate (research),Part-time,Total,Total,175
Goldsmiths College,England,Postgraduate (research),All,Total,Total,340
The University of Greenwich,England,Postgraduate (research),Full-time,Total,Total,235
The University of Greenwich,England,Postgraduate (research),Part-time,Total,Total,140
The University of Greenwich,England,Postgraduate (research),All,Total,Total,375
Guildhall School of Music and Drama,England,Postgraduate (research),Full-time,Total,Total,30
Guildhall School of Music and Drama,England,Postgraduate (research),Part-time,Total,Total,20
Guildhall School of Music and Drama,England,Postgraduate (research),All,Total,Total,50
Harper Adams University,England,Postgraduate (research),Full-time,Total,Total,40
Harper Adams University,England,Postgraduate (research),Part-time,Total,Total,15
Harper Adams University,England,Postgraduate (research),All,Total,Total,50
Hartpury University,England,Postgraduate (research),Full-time,Total,Total,10
Hartpury University,England,Postgraduate (research),Part-time,Total,Total,15
Hartpury University,England,Postgraduate (research),All,Total,Total,20
Heriot-Watt University,Scotland,Postgraduate (research),Full-time,Total,Total,600
Heriot-Watt University,Scotland,Postgraduate (research),Part-time,Total,Total,80
Heriot-Watt University,Scotland,Postgraduate (research),All,Total,Total,680
University of Hertfordshire,England,Postgraduate (research),Full-time,Total,Total,290
University of Hertfordshire,England,Postgraduate (research),Part-time,Total,Total,305
University of Hertfordshire,England,Postgraduate (research),All,Total,Total,595
The University of Huddersfield,England,Postgraduate (research),Full-time,Total,Total,575
The University of Huddersfield,England,Postgraduate (research),Part-time,Total,Total,470
The University of Huddersfield,England,Postgraduate (research),All,Total,Total,1045
The University of Hull,England,Postgraduate (research),Full-time,Total,Total,465
The University of Hull,England,Postgraduate (research),Part-time,Total,Total,125
The University of Hull,England,Postgraduate (research),All,Total,Total,590
"Imperial College of Science, Technology and Medicine",England,Postgraduate (research),Full-time,Total,Total,3930
"Imperial College of Science, Technology and Medicine",England,Postgraduate (research),Part-time,Total,Total,340
"Imperial College of Science, Technology and Medicine",England,Postgraduate (research),All,Total,Total,4270
Keele University,England,Postgraduate (research),Full-time,Total,Total,190
Keele University,England,Postgraduate (research),Part-time,Total,Total,175
Keele University,England,Postgraduate (research),All,Total,Total,370
The University of Kent,England,Postgraduate (research),Full-time,Total,Total,925
The University of Kent,England,Postgraduate (research),Part-time,Total,Total,185
The University of Kent,England,Postgraduate (research),All,Total,Total,1105
King's College London,England,Postgraduate (research),Full-time,Total,Total,2215
King's College London,England,Postgraduate (research),Part-time,Total,Total,665
King's College London,England,Postgraduate (research),All,Total,Total,2875
Kingston University,England,Postgraduate (research),Full-time,Total,Total,245
Kingston University,England,Postgraduate (research),Part-time,Total,Total,160
Kingston University,England,Postgraduate (research),All,Total,Total,405
The University of Lancaster,England,Postgraduate (research),Full-time,Total,Total,1030
The University of Lancaster,England,Postgraduate (research),Part-time,Total,Total,580
The University of Lancaster,England,Postgraduate (research),All,Total,Total,1610
Leeds Beckett University,England,Postgraduate (research),Full-time,Total,Total,175
Leeds Beckett University,England,Postgraduate (research),Part-time,Total,Total,325
Leeds Beckett University,England,Postgraduate (research),All,Total,Total,500
The University of Leeds,England,Postgraduate (research),Full-time,Total,Total,2020
The University of Leeds,England,Postgraduate (research),Part-time,Total,Total,230
The University of Leeds,England,Postgraduate (research),All,Total,Total,2245
Leeds Trinity University,England,Postgraduate (research),Full-time,Total,Total,10
Leeds Trinity University,England,Postgraduate (research),Part-time,Total,Total,25
Leeds Trinity University,England,Postgraduate (research),All,Total,Total,35
The University of Leicester,England,Postgraduate (research),Full-time,Total,Total,825
The University of Leicester,England,Postgraduate (research),Part-time,Total,Total,235
The University of Leicester,England,Postgraduate (research),All,Total,Total,1060
The University of Lincoln,England,Postgraduate (research),Full-time,Total,Total,380
The University of Lincoln,England,Postgraduate (research),Part-time,Total,Total,210
The University of Lincoln,England,Postgraduate (research),All,Total,Total,585
Liverpool Hope University,England,Postgraduate (research),Full-time,Total,Total,15
Liverpool Hope University,England,Postgraduate (research),Part-time,Total,Total,60
Liverpool Hope University,England,Postgraduate (research),All,Total,Total,75
Liverpool John Moores University,England,Postgraduate (research),Full-time,Total,Total,310
Liverpool John Moores University,England,Postgraduate (research),Part-time,Total,Total,120
Liverpool John Moores University,England,Postgraduate (research),All,Total,Total,430
The University of Liverpool,England,Postgraduate (research),Full-time,Total,Total,2100
The University of Liverpool,England,Postgraduate (research),Part-time,Total,Total,295
The University of Liverpool,England,Postgraduate (research),All,Total,Total,2395
Liverpool School of Tropical Medicine,England,Postgraduate (research),Full-time,Total,Total,40
Liverpool School of Tropical Medicine,England,Postgraduate (research),Part-time,Total,Total,10
Liverpool School of Tropical Medicine,England,Postgraduate (research),All,Total,Total,50
"University of the Arts, London",England,Postgraduate (research),Full-time,Total,Total,60
"University of the Arts, London",England,Postgraduate (research),Part-time,Total,Total,120
"University of the Arts, London",England,Postgraduate (research),All,Total,Total,185
London Business School,England,Postgraduate (research),Full-time,Total,Total,95
London Business School,England,Postgraduate (research),All,Total,Total,95
University of London (Institutes and activities),England,Postgraduate (research),Full-time,Total,Total,85
University of London (Institutes and activities),England,Postgraduate (research),Part-time,Total,Total,50
University of London (Institutes and activities),England,Postgraduate (research),All,Total,Total,135
London Metropolitan University,England,Postgraduate (research),Full-time,Total,Total,45
London Metropolitan University,England,Postgraduate (research),Part-time,Total,Total,90
London Metropolitan University,England,Postgraduate (research),All,Total,Total,130
London South Bank University,England,Postgraduate (research),Full-time,Total,Total,130
London South Bank University,England,Postgraduate (research),Part-time,Total,Total,105
London South Bank University,England,Postgraduate (research),All,Total,Total,235
London School of Economics and Political Science,England,Postgraduate (research),Full-time,Total,Total,480
London School of Economics and Political Science,England,Postgraduate (research),Part-time,Total,Total,45
London School of Economics and Political Science,England,Postgraduate (research),All,Total,Total,525
London School of Hygiene and Tropical Medicine,England,Postgraduate (research),Full-time,Total,Total,155
London School of Hygiene and Tropical Medicine,England,Postgraduate (research),Part-time,Total,Total,275
London School of Hygiene and Tropical Medicine,England,Postgraduate (research),All,Total,Total,430
London School of Theology,England,Postgraduate (research),Full-time,Total,Total,10
London School of Theology,England,Postgraduate (research),Part-time,Total,Total,10
London School of Theology,England,Postgraduate (research),All,Total,Total,20
Loughborough University,England,Postgraduate (research),Full-time,Total,Total,805
Loughborough University,England,Postgraduate (research),Part-time,Total,Total,145
Loughborough University,England,Postgraduate (research),All,Total,Total,950
Luther King House Educational Trust,England,Postgraduate (research),Full-time,Total,Total,0
Luther King House Educational Trust,England,Postgraduate (research),Part-time,Total,Total,10
Luther King House Educational Trust,England,Postgraduate (research),All,Total,Total,10
The Manchester Metropolitan University,England,Postgraduate (research),Full-time,Total,Total,290
The Manchester Metropolitan University,England,Postgraduate (research),Part-time,Total,Total,345
The Manchester Metropolitan University,England,Postgraduate (research),All,Total,Total,630
The University of Manchester,England,Postgraduate (research),Full-time,Total,Total,3450
The University of Manchester,England,Postgraduate (research),Part-time,Total,Total,415
The University of Manchester,England,Postgraduate (research),All,Total,Total,3865
Middlesex University,England,Postgraduate (research),Full-time,Total,Total,375
Middlesex University,England,Postgraduate (research),Part-time,Total,Total,460
Middlesex University,England,Postgraduate (research),All,Total,Total,835
Nazarene Theological College,England,Postgraduate (research),Full-time,Total,Total,5
Nazarene Theological College,England,Postgraduate (research),Part-time,Total,Total,10
Nazarene Theological College,England,Postgraduate (research),All,Total,Total,15
Newcastle University,England,Postgraduate (research),Full-time,Total,Total,1595
Newcastle University,England,Postgraduate (research),Part-time,Total,Total,275
Newcastle University,England,Postgraduate (research),All,Total,Total,1870
The University of Northampton,England,Postgraduate (research),Full-time,Total,Total,95
The University of Northampton,England,Postgraduate (research),Part-time,Total,Total,155
The University of Northampton,England,Postgraduate (research),All,Total,Total,250
University of Northumbria at Newcastle,England,Postgraduate (research),Full-time,Total,Total,440
University of Northumbria at Newcastle,England,Postgraduate (research),Part-time,Total,Total,200
University of Northumbria at Newcastle,England,Postgraduate (research),All,Total,Total,640
Norwich University of the Arts,England,Postgraduate (research),Full-time,Total,Total,0
Norwich University of the Arts,England,Postgraduate (research),Part-time,Total,Total,5
Norwich University of the Arts,England,Postgraduate (research),All,Total,Total,5
University of Nottingham,England,Postgraduate (research),Full-time,Total,Total,2535
University of Nottingham,England,Postgraduate (research),Part-time,Total,Total,305
University of Nottingham,England,Postgraduate (research),All,Total,Total,2840
The Nottingham Trent University,England,Postgraduate (research),Full-time,Total,Total,425
The Nottingham Trent University,England,Postgraduate (research),Part-time,Total,Total,460
The Nottingham Trent University,England,Postgraduate (research),All,Total,Total,890
The Open University,England,Postgraduate (research),Full-time,Total,Total,250
The Open University,England,Postgraduate (research),Part-time,Total,Total,260
The Open University,England,Postgraduate (research),All,Total,Total,510
Oxford Brookes University,England,Postgraduate (research),Full-time,Total,Total,160
Oxford Brookes University,England,Postgraduate (research),Part-time,Total,Total,225
Oxford Brookes University,England,Postgraduate (research),All,Total,Total,385
The University of Oxford,England,Postgraduate (research),Full-time,Total,Total,4585
The University of Oxford,England,Postgraduate (research),Part-time,Total,Total,365
The University of Oxford,England,Postgraduate (research),All,Total,Total,4955
University of Plymouth,England,Postgraduate (research),Full-time,Total,Total,355
University of Plymouth,England,Postgraduate (research),Part-time,Total,Total,225
University of Plymouth,England,Postgraduate (research),All,Total,Total,580
The University of Portsmouth,England,Postgraduate (research),Full-time,Total,Total,300
The University of Portsmouth,England,Postgraduate (research),Part-time,Total,Total,360
The University of Portsmouth,England,Postgraduate (research),All,Total,Total,660
The Prince's Foundation,England,Postgraduate (research),Full-time,Total,Total,20
The Prince's Foundation,England,Postgraduate (research),Part-time,Total,Total,0
The Prince's Foundation,England,Postgraduate (research),All,Total,Total,25
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),Full-time,Total,Total,50
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),Part-time,Total,Total,55
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),All,Total,Total,105
Queen Mary University of London,England,Postgraduate (research),Full-time,Total,Total,1260
Queen Mary University of London,England,Postgraduate (research),Part-time,Total,Total,155
Queen Mary University of London,England,Postgraduate (research),All,Total,Total,1415
The University of Reading,England,Postgraduate (research),Full-time,Total,Total,810
The University of Reading,England,Postgraduate (research),Part-time,Total,Total,360
The University of Reading,England,Postgraduate (research),All,Total,Total,1170
Regents Theological College,England,Postgraduate (research),Part-time,Total,Total,0
Regents Theological College,England,Postgraduate (research),All,Total,Total,0
