HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
university of gloucestershire,england,All undergraduate,all,domicile,total non-uk,325
university of gloucestershire,england,all,full-time,total,total,5935
university of gloucestershire,england,all,part-time,total,total,2685
university of gloucestershire,england,all,all,domicile,total uk,8140
university of gloucestershire,england,all,all,domicile,total non-uk,485
goldsmiths college,england,all,all,total,total,7270
goldsmiths college,england,All postgraduate,all,total,total,2570
goldsmiths college,england,All postgraduate,full-time,total,total,1575
goldsmiths college,england,All postgraduate,part-time,total,total,995
goldsmiths college,england,All postgraduate,all,domicile,total uk,1890
goldsmiths college,england,All postgraduate,all,domicile,total non-uk,680
goldsmiths college,england,All undergraduate,all,total,total,4700
goldsmiths college,england,All undergraduate,full-time,total,total,3435
goldsmiths college,england,All undergraduate,part-time,total,total,1265
goldsmiths college,england,All undergraduate,all,domicile,total uk,4070
goldsmiths college,england,All undergraduate,all,domicile,total non-uk,630
goldsmiths college,england,all,full-time,total,total,5010
goldsmiths college,england,all,part-time,total,total,2260
goldsmiths college,england,all,all,domicile,total uk,5960
goldsmiths college,england,all,all,domicile,total non-uk,1310
the university of greenwich,england,all,all,total,total,22275
the university of greenwich,england,All postgraduate,all,total,total,6180
the university of greenwich,england,All postgraduate,full-time,total,total,2265
the university of greenwich,england,All postgraduate,part-time,total,total,3915
the university of greenwich,england,All postgraduate,all,domicile,total uk,4145
the university of greenwich,england,All postgraduate,all,domicile,total non-uk,2040
the university of greenwich,england,All undergraduate,all,total,total,16095
the university of greenwich,england,All undergraduate,full-time,total,total,11570
the university of greenwich,england,All undergraduate,part-time,total,total,4520
the university of greenwich,england,All undergraduate,all,domicile,total uk,13990
the university of greenwich,england,All undergraduate,all,domicile,total non-uk,2105
the university of greenwich,england,all,full-time,total,total,13835
the university of greenwich,england,all,part-time,total,total,8435
the university of greenwich,england,all,all,domicile,total uk,18135
the university of greenwich,england,all,all,domicile,total non-uk,4145
harper adams university college,england,all,all,total,total,1745
harper adams university college,england,All postgraduate,all,total,total,90
harper adams university college,england,All postgraduate,full-time,total,total,45
harper adams university college,england,All postgraduate,part-time,total,total,45
harper adams university college,england,All postgraduate,all,domicile,total uk,75
harper adams university college,england,All postgraduate,all,domicile,total non-uk,15
harper adams university college,england,All undergraduate,all,total,total,1655
harper adams university college,england,All undergraduate,full-time,total,total,1255
harper adams university college,england,All undergraduate,part-time,total,total,400
harper adams university college,england,All undergraduate,all,domicile,total uk,1575
harper adams university college,england,All undergraduate,all,domicile,total non-uk,80
harper adams university college,england,all,full-time,total,total,1300
harper adams university college,england,all,part-time,total,total,445
harper adams university college,england,all,all,domicile,total uk,1650
harper adams university college,england,all,all,domicile,total non-uk,95
university of hertfordshire,england,all,all,total,total,23030
university of hertfordshire,england,All postgraduate,all,total,total,4490
university of hertfordshire,england,All postgraduate,full-time,total,total,2360
university of hertfordshire,england,All postgraduate,part-time,total,total,2130
university of hertfordshire,england,All postgraduate,all,domicile,total uk,2725
university of hertfordshire,england,All postgraduate,all,domicile,total non-uk,1760
university of hertfordshire,england,All undergraduate,all,total,total,18540
university of hertfordshire,england,All undergraduate,full-time,total,total,15335
university of hertfordshire,england,All undergraduate,part-time,total,total,3200
university of hertfordshire,england,All undergraduate,all,domicile,total uk,16425
university of hertfordshire,england,All undergraduate,all,domicile,total non-uk,2115
university of hertfordshire,england,all,full-time,total,total,17695
university of hertfordshire,england,all,part-time,total,total,5330
university of hertfordshire,england,all,all,domicile,total uk,19150
university of hertfordshire,england,all,all,domicile,total non-uk,3875
homerton college,england,all,all,total,total,2765
homerton college,england,All postgraduate,all,total,total,0
homerton college,england,All postgraduate,full-time,total,total,0
homerton college,england,All postgraduate,part-time,total,total,0
homerton college,england,All postgraduate,all,domicile,total uk,0
homerton college,england,All postgraduate,all,domicile,total non-uk,0
homerton college,england,All undergraduate,all,total,total,2765
homerton college,england,All undergraduate,full-time,total,total,960
homerton college,england,All undergraduate,part-time,total,total,1810
homerton college,england,All undergraduate,all,domicile,total uk,2740
homerton college,england,All undergraduate,all,domicile,total non-uk,25
homerton college,england,all,full-time,total,total,960
homerton college,england,all,part-time,total,total,1810
homerton college,england,all,all,domicile,total uk,2740
homerton college,england,all,all,domicile,total non-uk,25
the university of huddersfield,england,all,all,total,total,17935
the university of huddersfield,england,All postgraduate,all,total,total,3465
the university of huddersfield,england,All postgraduate,full-time,total,total,1035
the university of huddersfield,england,All postgraduate,part-time,total,total,2425
the university of huddersfield,england,All postgraduate,all,domicile,total uk,2925
the university of huddersfield,england,All postgraduate,all,domicile,total non-uk,540
the university of huddersfield,england,All undergraduate,all,total,total,14470
the university of huddersfield,england,All undergraduate,full-time,total,total,9260
the university of huddersfield,england,All undergraduate,part-time,total,total,5210
the university of huddersfield,england,All undergraduate,all,domicile,total uk,13755
the university of huddersfield,england,All undergraduate,all,domicile,total non-uk,720
the university of huddersfield,england,all,full-time,total,total,10295
the university of huddersfield,england,all,part-time,total,total,7635
the university of huddersfield,england,all,all,domicile,total uk,16680
the university of huddersfield,england,all,all,domicile,total non-uk,1260
the university of hull,england,all,all,total,total,21765
the university of hull,england,All postgraduate,all,total,total,4280
the university of hull,england,All postgraduate,full-time,total,total,1640
the university of hull,england,All postgraduate,part-time,total,total,2635
the university of hull,england,All postgraduate,all,domicile,total uk,2635
the university of hull,england,All postgraduate,all,domicile,total non-uk,1645
the university of hull,england,All undergraduate,all,total,total,17490
the university of hull,england,All undergraduate,full-time,total,total,9915
the university of hull,england,All undergraduate,part-time,total,total,7575
the university of hull,england,All undergraduate,all,domicile,total uk,15835
the university of hull,england,All undergraduate,all,domicile,total non-uk,1655
the university of hull,england,all,full-time,total,total,11555
the university of hull,england,all,part-time,total,total,10210
the university of hull,england,all,all,domicile,total uk,18470
the university of hull,england,all,all,domicile,total non-uk,3300
"imperial college of science, technology & medicine",england,all,all,total,total,12185
"imperial college of science, technology & medicine",england,All postgraduate,all,total,total,4335
"imperial college of science, technology & medicine",england,All postgraduate,full-time,total,total,3320
"imperial college of science, technology & medicine",england,All postgraduate,part-time,total,total,1015
"imperial college of science, technology & medicine",england,All postgraduate,all,domicile,total uk,2415
"imperial college of science, technology & medicine",england,All postgraduate,all,domicile,total non-uk,1920
"imperial college of science, technology & medicine",england,All undergraduate,all,total,total,7850
"imperial college of science, technology & medicine",england,All undergraduate,full-time,total,total,7850
"imperial college of science, technology & medicine",england,All undergraduate,part-time,total,total,0
"imperial college of science, technology & medicine",england,All undergraduate,all,domicile,total uk,5525
"imperial college of science, technology & medicine",england,All undergraduate,all,domicile,total non-uk,2325
"imperial college of science, technology & medicine",england,all,full-time,total,total,11170
"imperial college of science, technology & medicine",england,all,part-time,total,total,1015
"imperial college of science, technology & medicine",england,all,all,domicile,total uk,7940
"imperial college of science, technology & medicine",england,all,all,domicile,total non-uk,4245
institute of education,england,all,all,total,total,6770
institute of education,england,All postgraduate,all,total,total,6565
institute of education,england,All postgraduate,full-time,total,total,1860
institute of education,england,All postgraduate,part-time,total,total,4705
institute of education,england,All postgraduate,all,domicile,total uk,5560
institute of education,england,All postgraduate,all,domicile,total non-uk,1005
institute of education,england,All undergraduate,all,total,total,210
institute of education,england,All undergraduate,full-time,total,total,25
institute of education,england,All undergraduate,part-time,total,total,185
institute of education,england,All undergraduate,all,domicile,total uk,75
institute of education,england,All undergraduate,all,domicile,total non-uk,135
institute of education,england,all,full-time,total,total,1885
institute of education,england,all,part-time,total,total,4890
institute of education,england,all,all,domicile,total uk,5635
institute of education,england,all,all,domicile,total non-uk,1140
the university of keele,england,all,all,total,total,11840
the university of keele,england,All postgraduate,all,total,total,2990
the university of keele,england,All postgraduate,full-time,total,total,1185
the university of keele,england,All postgraduate,part-time,total,total,1805
the university of keele,england,All postgraduate,all,domicile,total uk,2215
the university of keele,england,All postgraduate,all,domicile,total non-uk,775
the university of keele,england,All undergraduate,all,total,total,8850
the university of keele,england,All undergraduate,full-time,total,total,5935
the university of keele,england,All undergraduate,part-time,total,total,2915
the university of keele,england,All undergraduate,all,domicile,total uk,8325
the university of keele,england,All undergraduate,all,domicile,total non-uk,530
the university of keele,england,all,full-time,total,total,7120
the university of keele,england,all,part-time,total,total,4720
the university of keele,england,all,all,domicile,total uk,10540
the university of keele,england,all,all,domicile,total non-uk,1305
the university of kent,england,all,all,total,total,17060
the university of kent,england,All postgraduate,all,total,total,3870
the university of kent,england,All postgraduate,full-time,total,total,1060
the university of kent,england,All postgraduate,part-time,total,total,2810
the university of kent,england,All postgraduate,all,domicile,total uk,2640
the university of kent,england,All postgraduate,all,domicile,total non-uk,1225
the university of kent,england,All undergraduate,all,total,total,13190
the university of kent,england,All undergraduate,full-time,total,total,9735
the university of kent,england,All undergraduate,part-time,total,total,3460
the university of kent,england,All undergraduate,all,domicile,total uk,11365
the university of kent,england,All undergraduate,all,domicile,total non-uk,1830
the university of kent,england,all,full-time,total,total,10795
the university of kent,england,all,part-time,total,total,6270
the university of kent,england,all,all,domicile,total uk,14005
the university of kent,england,all,all,domicile,total non-uk,3055
kent institute of art & design,england,all,all,total,total,2225
kent institute of art & design,england,All postgraduate,all,total,total,120
kent institute of art & design,england,All postgraduate,full-time,total,total,90
kent institute of art & design,england,All postgraduate,part-time,total,total,25
kent institute of art & design,england,All postgraduate,all,domicile,total uk,45
kent institute of art & design,england,All postgraduate,all,domicile,total non-uk,75
kent institute of art & design,england,All undergraduate,all,total,total,2110
kent institute of art & design,england,All undergraduate,full-time,total,total,1985
kent institute of art & design,england,All undergraduate,part-time,total,total,125
kent institute of art & design,england,All undergraduate,all,domicile,total uk,1690
kent institute of art & design,england,All undergraduate,all,domicile,total non-uk,415
kent institute of art & design,england,all,full-time,total,total,2075
kent institute of art & design,england,all,part-time,total,total,150
kent institute of art & design,england,all,all,domicile,total uk,1735
kent institute of art & design,england,all,all,domicile,total non-uk,490
king's college london,england,all,all,total,total,21965
king's college london,england,All postgraduate,all,total,total,6970
king's college london,england,All postgraduate,full-time,total,total,3490
king's college london,england,All postgraduate,part-time,total,total,3480
king's college london,england,All postgraduate,all,domicile,total uk,4760
king's college london,england,All postgraduate,all,domicile,total non-uk,2210
king's college london,england,All undergraduate,all,total,total,14995
king's college london,england,All undergraduate,full-time,total,total,12120
king's college london,england,All undergraduate,part-time,total,total,2875
king's college london,england,All undergraduate,all,domicile,total uk,13155
king's college london,england,All undergraduate,all,domicile,total non-uk,1840
king's college london,england,all,full-time,total,total,15610
king's college london,england,all,part-time,total,total,6355
king's college london,england,all,all,domicile,total uk,17915
king's college london,england,all,all,domicile,total non-uk,4050
kingston university,england,all,all,total,total,20525
kingston university,england,All postgraduate,all,total,total,4485
kingston university,england,All postgraduate,full-time,total,total,1485
kingston university,england,All postgraduate,part-time,total,total,3000
kingston university,england,All postgraduate,all,domicile,total uk,3520
kingston university,england,All postgraduate,all,domicile,total non-uk,965
kingston university,england,All undergraduate,all,total,total,16040
kingston university,england,All undergraduate,full-time,total,total,14010
kingston university,england,All undergraduate,part-time,total,total,2030
kingston university,england,All undergraduate,all,domicile,total uk,14200
kingston university,england,All undergraduate,all,domicile,total non-uk,1840
kingston university,england,all,full-time,total,total,15495
kingston university,england,all,part-time,total,total,5030
kingston university,england,all,all,domicile,total uk,17720
kingston university,england,all,all,domicile,total non-uk,2805
the university of lancaster,england,all,all,total,total,17340
the university of lancaster,england,All postgraduate,all,total,total,3545
the university of lancaster,england,All postgraduate,full-time,total,total,1760
the university of lancaster,england,All postgraduate,part-time,total,total,1785
the university of lancaster,england,All postgraduate,all,domicile,total uk,2220
the university of lancaster,england,All postgraduate,all,domicile,total non-uk,1325
the university of lancaster,england,All undergraduate,all,total,total,13795
the university of lancaster,england,All undergraduate,full-time,total,total,8195
the university of lancaster,england,All undergraduate,part-time,total,total,5605
the university of lancaster,england,All undergraduate,all,domicile,total uk,12615
the university of lancaster,england,All undergraduate,all,domicile,total non-uk,1185
the university of lancaster,england,all,full-time,total,total,9955
the university of lancaster,england,all,part-time,total,total,7390
the university of lancaster,england,all,all,domicile,total uk,14835
the university of lancaster,england,all,all,domicile,total non-uk,2510
leeds metropolitan university,england,all,all,total,total,28035
leeds metropolitan university,england,All postgraduate,all,total,total,4255
leeds metropolitan university,england,All postgraduate,full-time,total,total,1450
leeds metropolitan university,england,All postgraduate,part-time,total,total,2805
leeds metropolitan university,england,All postgraduate,all,domicile,total uk,3255
leeds metropolitan university,england,All postgraduate,all,domicile,total non-uk,995
leeds metropolitan university,england,All undergraduate,all,total,total,23780
leeds metropolitan university,england,All undergraduate,full-time,total,total,15035
leeds metropolitan university,england,All undergraduate,part-time,total,total,8745
leeds metropolitan university,england,All undergraduate,all,domicile,total uk,21420
leeds metropolitan university,england,All undergraduate,all,domicile,total non-uk,2365
leeds metropolitan university,england,all,full-time,total,total,16485
leeds metropolitan university,england,all,part-time,total,total,11550
leeds metropolitan university,england,all,all,domicile,total uk,24675
leeds metropolitan university,england,all,all,domicile,total non-uk,3360
the university of leeds,england,all,all,total,total,36205
the university of leeds,england,All postgraduate,all,total,total,9695
the university of leeds,england,All postgraduate,full-time,total,total,6125
the university of leeds,england,All postgraduate,part-time,total,total,3570
the university of leeds,england,All postgraduate,all,domicile,total uk,5860
the university of leeds,england,All postgraduate,all,domicile,total non-uk,3835
the university of leeds,england,All undergraduate,all,total,total,26515
the university of leeds,england,All undergraduate,full-time,total,total,22725
the university of leeds,england,All undergraduate,part-time,total,total,3790
the university of leeds,england,All undergraduate,all,domicile,total uk,24815
the university of leeds,england,All undergraduate,all,domicile,total non-uk,1700
the university of leeds,england,all,full-time,total,total,28850
the university of leeds,england,all,part-time,total,total,7360
the university of leeds,england,all,all,domicile,total uk,30675
the university of leeds,england,all,all,domicile,total non-uk,5535
the university of leicester,england,all,all,total,total,16180
the university of leicester,england,All postgraduate,all,total,total,6290
the university of leicester,england,All postgraduate,full-time,total,total,2240
the university of leicester,england,All postgraduate,part-time,total,total,4050
the university of leicester,england,All postgraduate,all,domicile,total uk,4385
the university of leicester,england,All postgraduate,all,domicile,total non-uk,1905
the university of leicester,england,All undergraduate,all,total,total,9890
the university of leicester,england,All undergraduate,full-time,total,total,7945
the university of leicester,england,All undergraduate,part-time,total,total,1950
the university of leicester,england,All undergraduate,all,domicile,total uk,8795
the university of leicester,england,All undergraduate,all,domicile,total non-uk,1095
the university of leicester,england,all,full-time,total,total,10185
the university of leicester,england,all,part-time,total,total,6000
the university of leicester,england,all,all,domicile,total uk,13180
the university of leicester,england,all,all,domicile,total non-uk,3000
the university of lincoln,england,all,all,total,total,13045
the university of lincoln,england,All postgraduate,all,total,total,1610
the university of lincoln,england,All postgraduate,full-time,total,total,520
the university of lincoln,england,All postgraduate,part-time,total,total,1090
the university of lincoln,england,All postgraduate,all,domicile,total uk,1200
the university of lincoln,england,All postgraduate,all,domicile,total non-uk,410
the university of lincoln,england,All undergraduate,all,total,total,11435
the university of lincoln,england,All undergraduate,full-time,total,total,8475
the university of lincoln,england,All undergraduate,part-time,total,total,2960
the university of lincoln,england,All undergraduate,all,domicile,total uk,10815
the university of lincoln,england,All undergraduate,all,domicile,total non-uk,620
the university of lincoln,england,all,full-time,total,total,8995
the university of lincoln,england,all,part-time,total,total,4050
the university of lincoln,england,all,all,domicile,total uk,12015
the university of lincoln,england,all,all,domicile,total non-uk,1030
liverpool hope university,england,all,all,total,total,7670
liverpool hope university,england,All postgraduate,all,total,total,1865
liverpool hope university,england,All postgraduate,full-time,total,total,775
liverpool hope university,england,All postgraduate,part-time,total,total,1085
liverpool hope university,england,All postgraduate,all,domicile,total uk,1310
liverpool hope university,england,All postgraduate,all,domicile,total non-uk,555
liverpool hope university,england,All undergraduate,all,total,total,5810
liverpool hope university,england,All undergraduate,full-time,total,total,4315
liverpool hope university,england,All undergraduate,part-time,total,total,1490
liverpool hope university,england,All undergraduate,all,domicile,total uk,5360
liverpool hope university,england,All undergraduate,all,domicile,total non-uk,445
liverpool hope university,england,all,full-time,total,total,5090
liverpool hope university,england,all,part-time,total,total,2575
liverpool hope university,england,all,all,domicile,total uk,6670
liverpool hope university,england,all,all,domicile,total non-uk,1000
liverpool john moores university,england,all,all,total,total,22955
liverpool john moores university,england,All postgraduate,all,total,total,3855
liverpool john moores university,england,All postgraduate,full-time,total,total,1325
liverpool john moores university,england,All postgraduate,part-time,total,total,2530
liverpool john moores university,england,All postgraduate,all,domicile,total uk,3035
liverpool john moores university,england,All postgraduate,all,domicile,total non-uk,820
liverpool john moores university,england,All undergraduate,all,total,total,19105
liverpool john moores university,england,All undergraduate,full-time,total,total,14435
liverpool john moores university,england,All undergraduate,part-time,total,total,4670
liverpool john moores university,england,All undergraduate,all,domicile,total uk,17250
liverpool john moores university,england,All undergraduate,all,domicile,total non-uk,1855
liverpool john moores university,england,all,full-time,total,total,15760
liverpool john moores university,england,all,part-time,total,total,7200
liverpool john moores university,england,all,all,domicile,total uk,20285
liverpool john moores university,england,all,all,domicile,total non-uk,2675
the university of liverpool,england,all,all,total,total,21210
the university of liverpool,england,All postgraduate,all,total,total,4305
the university of liverpool,england,All postgraduate,full-time,total,total,1860
the university of liverpool,england,All postgraduate,part-time,total,total,2440
the university of liverpool,england,All postgraduate,all,domicile,total uk,2885
the university of liverpool,england,All postgraduate,all,domicile,total non-uk,1420
the university of liverpool,england,All undergraduate,all,total,total,16905
the university of liverpool,england,All undergraduate,full-time,total,total,13360
the university of liverpool,england,All undergraduate,part-time,total,total,3545
the university of liverpool,england,All undergraduate,all,domicile,total uk,15575
the university of liverpool,england,All undergraduate,all,domicile,total non-uk,1330
the university of liverpool,england,all,full-time,total,total,15220
the university of liverpool,england,all,part-time,total,total,5985
the university of liverpool,england,all,all,domicile,total uk,18460
the university of liverpool,england,all,all,domicile,total non-uk,2750
"university of the arts, london",england,all,all,total,total,12720
"university of the arts, london",england,All postgraduate,all,total,total,1940
"university of the arts, london",england,All postgraduate,full-time,total,total,1220
"university of the arts, london",england,All postgraduate,part-time,total,total,720
"university of the arts, london",england,All postgraduate,all,domicile,total uk,1120
"university of the arts, london",england,All postgraduate,all,domicile,total non-uk,815
"university of the arts, london",england,All undergraduate,all,total,total,10785
"university of the arts, london",england,All undergraduate,full-time,total,total,10170
"university of the arts, london",england,All undergraduate,part-time,total,total,615
"university of the arts, london",england,All undergraduate,all,domicile,total uk,7355
"university of the arts, london",england,All undergraduate,all,domicile,total non-uk,3430
"university of the arts, london",england,all,full-time,total,total,11390
"university of the arts, london",england,all,part-time,total,total,1335
"university of the arts, london",england,all,all,domicile,total uk,8475
"university of the arts, london",england,all,all,domicile,total non-uk,4245
london business school,england,all,all,total,total,1625
london business school,england,All postgraduate,all,total,total,1625
london business school,england,All postgraduate,full-time,total,total,935
london business school,england,All postgraduate,part-time,total,total,690
london business school,england,All postgraduate,all,domicile,total uk,585
london business school,england,All postgraduate,all,domicile,total non-uk,1040
london business school,england,All undergraduate,all,total,total,0
london business school,england,All undergraduate,full-time,total,total,0
london business school,england,All undergraduate,part-time,total,total,0
london business school,england,All undergraduate,all,domicile,total uk,0
london business school,england,All undergraduate,all,domicile,total non-uk,0
london business school,england,all,full-time,total,total,935
london business school,england,all,part-time,total,total,690
london business school,england,all,all,domicile,total uk,585
london business school,england,all,all,domicile,total non-uk,1040
university of london institutes and activities,england,all,all,total,total,445
university of london institutes and activities,england,All postgraduate,all,total,total,360
university of london institutes and activities,england,All postgraduate,full-time,total,total,185
university of london institutes and activities,england,All postgraduate,part-time,total,total,175
university of london institutes and activities,england,All postgraduate,all,domicile,total uk,210
university of london institutes and activities,england,All postgraduate,all,domicile,total non-uk,150
university of london institutes and activities,england,All undergraduate,all,total,total,85
university of london institutes and activities,england,All undergraduate,full-time,total,total,85
university of london institutes and activities,england,All undergraduate,part-time,total,total,0
university of london institutes and activities,england,All undergraduate,all,domicile,total uk,75
university of london institutes and activities,england,All undergraduate,all,domicile,total non-uk,5
university of london institutes and activities,england,all,full-time,total,total,270
university of london institutes and activities,england,all,part-time,total,total,175
university of london institutes and activities,england,all,all,domicile,total uk,285
university of london institutes and activities,england,all,all,domicile,total non-uk,155
london metropolitan university,england,all,all,total,total,29400
london metropolitan university,england,All postgraduate,all,total,total,7335
london metropolitan university,england,All postgraduate,full-time,total,total,2710
london metropolitan university,england,All postgraduate,part-time,total,total,4630
london metropolitan university,england,All postgraduate,all,domicile,total uk,4500
london metropolitan university,england,All postgraduate,all,domicile,total non-uk,2840
london metropolitan university,england,All undergraduate,all,total,total,22060
london metropolitan university,england,All undergraduate,full-time,total,total,14435
london metropolitan university,england,All undergraduate,part-time,total,total,7630
london metropolitan university,england,All undergraduate,all,domicile,total uk,17810
london metropolitan university,england,All undergraduate,all,domicile,total non-uk,4250
london metropolitan university,england,all,full-time,total,total,17145
london metropolitan university,england,all,part-time,total,total,12260
london metropolitan university,england,all,all,domicile,total uk,22310
london metropolitan university,england,all,all,domicile,total non-uk,7090
london south bank university,england,all,all,total,total,21155
london south bank university,england,All postgraduate,all,total,total,5110
london south bank university,england,All postgraduate,full-time,total,total,2010
london south bank university,england,All postgraduate,part-time,total,total,3100
london south bank university,england,All postgraduate,all,domicile,total uk,3615
london south bank university,england,All postgraduate,all,domicile,total non-uk,1495
london south bank university,england,All undergraduate,all,total,total,16045
london south bank university,england,All undergraduate,full-time,total,total,8860
london south bank university,england,All undergraduate,part-time,total,total,7185
london south bank university,england,All undergraduate,all,domicile,total uk,14235
london south bank university,england,All undergraduate,all,domicile,total non-uk,1810
london south bank university,england,all,full-time,total,total,10870
london south bank university,england,all,part-time,total,total,10285
london south bank university,england,all,all,domicile,total uk,17850
london south bank university,england,all,all,domicile,total non-uk,3305
london school of economics and political science,england,all,all,total,total,8815
london school of economics and political science,england,All postgraduate,all,total,total,4795
london school of economics and political science,england,All postgraduate,full-time,total,total,3690
london school of economics and political science,england,All postgraduate,part-time,total,total,1105
london school of economics and political science,england,All postgraduate,all,domicile,total uk,1150
london school of economics and political science,england,All postgraduate,all,domicile,total non-uk,3640
london school of economics and political science,england,All undergraduate,all,total,total,4020
london school of economics and political science,england,All undergraduate,full-time,total,total,3860
london school of economics and political science,england,All undergraduate,part-time,total,total,160
london school of economics and political science,england,All undergraduate,all,domicile,total uk,2205
london school of economics and political science,england,All undergraduate,all,domicile,total non-uk,1810
london school of economics and political science,england,all,full-time,total,total,7550
london school of economics and political science,england,all,part-time,total,total,1265
london school of economics and political science,england,all,all,domicile,total uk,3355
london school of economics and political science,england,all,all,domicile,total non-uk,5450
london school of hygiene & tropical medicine,england,all,all,total,total,970
london school of hygiene & tropical medicine,england,All postgraduate,all,total,total,970
london school of hygiene & tropical medicine,england,All postgraduate,full-time,total,total,735
london school of hygiene & tropical medicine,england,All postgraduate,part-time,total,total,235
london school of hygiene & tropical medicine,england,All postgraduate,all,domicile,total uk,405
london school of hygiene & tropical medicine,england,All postgraduate,all,domicile,total non-uk,565
london school of hygiene & tropical medicine,england,All undergraduate,all,total,total,0
london school of hygiene & tropical medicine,england,All undergraduate,full-time,total,total,0
london school of hygiene & tropical medicine,england,All undergraduate,part-time,total,total,0
london school of hygiene & tropical medicine,england,All undergraduate,all,domicile,total uk,0
london school of hygiene & tropical medicine,england,All undergraduate,all,domicile,total non-uk,0
london school of hygiene & tropical medicine,england,all,full-time,total,total,735
london school of hygiene & tropical medicine,england,all,part-time,total,total,235
london school of hygiene & tropical medicine,england,all,all,domicile,total uk,405
london school of hygiene & tropical medicine,england,all,all,domicile,total non-uk,565
loughborough university,england,all,all,total,total,16270
loughborough university,england,All postgraduate,all,total,total,5610
loughborough university,england,All postgraduate,full-time,total,total,3330
loughborough university,england,All postgraduate,part-time,total,total,2280
loughborough university,england,All postgraduate,all,domicile,total uk,3170
loughborough university,england,All postgraduate,all,domicile,total non-uk,2435
loughborough university,england,All undergraduate,all,total,total,10660
loughborough university,england,All undergraduate,full-time,total,total,10415
loughborough university,england,All undergraduate,part-time,total,total,245
loughborough university,england,All undergraduate,all,domicile,total uk,9955
loughborough university,england,All undergraduate,all,domicile,total non-uk,705
loughborough university,england,all,full-time,total,total,13745
loughborough university,england,all,part-time,total,total,2525
loughborough university,england,all,all,domicile,total uk,13125
loughborough university,england,all,all,domicile,total non-uk,3140
university of luton,england,all,all,total,total,11815
university of luton,england,All postgraduate,all,total,total,1920
university of luton,england,All postgraduate,full-time,total,total,1150
university of luton,england,All postgraduate,part-time,total,total,770
university of luton,england,All postgraduate,all,domicile,total uk,665
university of luton,england,All postgraduate,all,domicile,total non-uk,1255
university of luton,england,All undergraduate,all,total,total,9895
university of luton,england,All undergraduate,full-time,total,total,6325
university of luton,england,All undergraduate,part-time,total,total,3570
university of luton,england,All undergraduate,all,domicile,total uk,7600
university of luton,england,All undergraduate,all,domicile,total non-uk,2295
university of luton,england,all,full-time,total,total,7475
university of luton,england,all,part-time,total,total,4340
university of luton,england,all,all,domicile,total uk,8265
university of luton,england,all,all,domicile,total non-uk,3550
the manchester metropolitan university,england,all,all,total,total,32215
the manchester metropolitan university,england,All postgraduate,all,total,total,6210
the manchester metropolitan university,england,All postgraduate,full-time,total,total,2330
the manchester metropolitan university,england,All postgraduate,part-time,total,total,3885
the manchester metropolitan university,england,All postgraduate,all,domicile,total uk,5300
the manchester metropolitan university,england,All postgraduate,all,domicile,total non-uk,910
the manchester metropolitan university,england,All undergraduate,all,total,total,26005
the manchester metropolitan university,england,All undergraduate,full-time,total,total,21850
the manchester metropolitan university,england,All undergraduate,part-time,total,total,4155
the manchester metropolitan university,england,All undergraduate,all,domicile,total uk,24625
the manchester metropolitan university,england,All undergraduate,all,domicile,total non-uk,1380
the manchester metropolitan university,england,all,full-time,total,total,24180
the manchester metropolitan university,england,all,part-time,total,total,8040
the manchester metropolitan university,england,all,all,domicile,total uk,29925
the manchester metropolitan university,england,all,all,domicile,total non-uk,2290
the university of manchester,england,all,all,total,total,39985
the university of manchester,england,All postgraduate,all,total,total,11025
the university of manchester,england,All postgraduate,full-time,total,total,6155
the university of manchester,england,All postgraduate,part-time,total,total,4870
the university of manchester,england,All postgraduate,all,domicile,total uk,7055
the university of manchester,england,All postgraduate,all,domicile,total non-uk,3970
the university of manchester,england,All undergraduate,all,total,total,28960
the university of manchester,england,All undergraduate,full-time,total,total,24085
the university of manchester,england,All undergraduate,part-time,total,total,4875
the university of manchester,england,All undergraduate,all,domicile,total uk,25875
the university of manchester,england,All undergraduate,all,domicile,total non-uk,3085
the university of manchester,england,all,full-time,total,total,30240
the university of manchester,england,all,part-time,total,total,9745
the university of manchester,england,all,all,domicile,total uk,32930
the university of manchester,england,all,all,domicile,total non-uk,7055
middlesex university,england,all,all,total,total,24885
middlesex university,england,All postgraduate,all,total,total,6135
middlesex university,england,All postgraduate,full-time,total,total,3180
middlesex university,england,All postgraduate,part-time,total,total,2955
middlesex university,england,All postgraduate,all,domicile,total uk,3385
middlesex university,england,All postgraduate,all,domicile,total non-uk,2750
middlesex university,england,All undergraduate,all,total,total,18750
middlesex university,england,All undergraduate,full-time,total,total,14500
middlesex university,england,All undergraduate,part-time,total,total,4255
middlesex university,england,All undergraduate,all,domicile,total uk,15505
middlesex university,england,All undergraduate,all,domicile,total non-uk,3250
middlesex university,england,all,full-time,total,total,17680
middlesex university,england,all,part-time,total,total,7210
middlesex university,england,all,all,domicile,total uk,18890
middlesex university,england,all,all,domicile,total non-uk,6000
the university of newcastle-upon-tyne,england,all,all,total,total,18510
the university of newcastle-upon-tyne,england,All postgraduate,all,total,total,5330
the university of newcastle-upon-tyne,england,All postgraduate,full-time,total,total,3355
the university of newcastle-upon-tyne,england,All postgraduate,part-time,total,total,1975
the university of newcastle-upon-tyne,england,All postgraduate,all,domicile,total uk,2970
the university of newcastle-upon-tyne,england,All postgraduate,all,domicile,total non-uk,2360
