HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
university of gloucestershire,all,all,all,total,total,8405
university of gloucestershire,all,all,full-time,total,total,6785
university of gloucestershire,all,all,part-time,total,total,1620
university of gloucestershire,all,all,all,domicile,total uk,7860
university of gloucestershire,all,all,all,domicile,total non-uk,540
goldsmiths college,all,All postgraduate,full-time,total,total,2135
goldsmiths college,all,All postgraduate,part-time,total,total,1065
goldsmiths college,all,All postgraduate,all,domicile,total uk,1985
goldsmiths college,all,All postgraduate,all,domicile,total non-uk,1215
goldsmiths college,all,All postgraduate,all,total,total,3200
goldsmiths college,all,All undergraduate,full-time,total,total,4670
goldsmiths college,all,All undergraduate,part-time,total,total,210
goldsmiths college,all,All undergraduate,all,domicile,total uk,3965
goldsmiths college,all,All undergraduate,all,domicile,total non-uk,915
goldsmiths college,all,All undergraduate,all,total,total,4880
goldsmiths college,all,all,all,total,total,8075
goldsmiths college,all,all,full-time,total,total,6805
goldsmiths college,all,all,part-time,total,total,1275
goldsmiths college,all,all,all,domicile,total uk,5950
goldsmiths college,all,all,all,domicile,total non-uk,2130
the university of greenwich,all,All postgraduate,full-time,total,total,2500
the university of greenwich,all,All postgraduate,part-time,total,total,2800
the university of greenwich,all,All postgraduate,all,domicile,total uk,3030
the university of greenwich,all,All postgraduate,all,domicile,total non-uk,2270
the university of greenwich,all,All postgraduate,all,total,total,5300
the university of greenwich,all,All undergraduate,full-time,total,total,14405
the university of greenwich,all,All undergraduate,part-time,total,total,4215
the university of greenwich,all,All undergraduate,all,domicile,total uk,16210
the university of greenwich,all,All undergraduate,all,domicile,total non-uk,2410
the university of greenwich,all,All undergraduate,all,total,total,18620
the university of greenwich,all,all,all,total,total,23925
the university of greenwich,all,all,full-time,total,total,16905
the university of greenwich,all,all,part-time,total,total,7015
the university of greenwich,all,all,all,domicile,total uk,19240
the university of greenwich,all,all,all,domicile,total non-uk,4680
guildhall school of music and drama,all,All postgraduate,full-time,total,total,210
guildhall school of music and drama,all,All postgraduate,part-time,total,total,70
guildhall school of music and drama,all,All postgraduate,all,domicile,total uk,170
guildhall school of music and drama,all,All postgraduate,all,domicile,total non-uk,110
guildhall school of music and drama,all,All postgraduate,all,total,total,280
guildhall school of music and drama,all,All undergraduate,full-time,total,total,545
guildhall school of music and drama,all,All undergraduate,part-time,total,total,0
guildhall school of music and drama,all,All undergraduate,all,domicile,total uk,410
guildhall school of music and drama,all,All undergraduate,all,domicile,total non-uk,135
guildhall school of music and drama,all,All undergraduate,all,total,total,545
guildhall school of music and drama,all,all,all,total,total,830
guildhall school of music and drama,all,all,full-time,total,total,755
guildhall school of music and drama,all,all,part-time,total,total,70
guildhall school of music and drama,all,all,all,domicile,total uk,580
guildhall school of music and drama,all,all,all,domicile,total non-uk,245
harper adams university,all,All postgraduate,full-time,total,total,65
harper adams university,all,All postgraduate,part-time,total,total,350
harper adams university,all,All postgraduate,all,domicile,total uk,340
harper adams university,all,All postgraduate,all,domicile,total non-uk,80
harper adams university,all,All postgraduate,all,total,total,420
harper adams university,all,All undergraduate,full-time,total,total,2195
harper adams university,all,All undergraduate,part-time,total,total,2555
harper adams university,all,All undergraduate,all,domicile,total uk,4585
harper adams university,all,All undergraduate,all,domicile,total non-uk,165
harper adams university,all,All undergraduate,all,total,total,4750
harper adams university,all,all,all,total,total,5170
harper adams university,all,all,full-time,total,total,2260
harper adams university,all,all,part-time,total,total,2905
harper adams university,all,all,all,domicile,total uk,4925
harper adams university,all,all,all,domicile,total non-uk,245
university of hertfordshire,all,All postgraduate,full-time,total,total,2200
university of hertfordshire,all,All postgraduate,part-time,total,total,2925
university of hertfordshire,all,All postgraduate,all,domicile,total uk,3480
university of hertfordshire,all,All postgraduate,all,domicile,total non-uk,1645
university of hertfordshire,all,All postgraduate,all,total,total,5125
university of hertfordshire,all,All undergraduate,full-time,total,total,16550
university of hertfordshire,all,All undergraduate,part-time,total,total,3460
university of hertfordshire,all,All undergraduate,all,domicile,total uk,16920
university of hertfordshire,all,All undergraduate,all,domicile,total non-uk,3090
university of hertfordshire,all,All undergraduate,all,total,total,20010
university of hertfordshire,all,all,all,total,total,25135
university of hertfordshire,all,all,full-time,total,total,18750
university of hertfordshire,all,all,part-time,total,total,6385
university of hertfordshire,all,all,all,domicile,total uk,20400
university of hertfordshire,all,all,all,domicile,total non-uk,4735
heythrop college,all,All postgraduate,full-time,total,total,100
heythrop college,all,All postgraduate,part-time,total,total,315
heythrop college,all,All postgraduate,all,domicile,total uk,360
heythrop college,all,All postgraduate,all,domicile,total non-uk,55
heythrop college,all,All postgraduate,all,total,total,415
heythrop college,all,All undergraduate,full-time,total,total,490
heythrop college,all,All undergraduate,part-time,total,total,15
heythrop college,all,All undergraduate,all,domicile,total uk,460
heythrop college,all,All undergraduate,all,domicile,total non-uk,45
heythrop college,all,All undergraduate,all,total,total,505
heythrop college,all,all,all,total,total,920
heythrop college,all,all,full-time,total,total,590
heythrop college,all,all,part-time,total,total,330
heythrop college,all,all,all,domicile,total uk,820
heythrop college,all,all,all,domicile,total non-uk,100
the university of huddersfield,all,All postgraduate,full-time,total,total,1730
the university of huddersfield,all,All postgraduate,part-time,total,total,2195
the university of huddersfield,all,All postgraduate,all,domicile,total uk,2835
the university of huddersfield,all,All postgraduate,all,domicile,total non-uk,1090
the university of huddersfield,all,All postgraduate,all,total,total,3925
the university of huddersfield,all,All undergraduate,full-time,total,total,13600
the university of huddersfield,all,All undergraduate,part-time,total,total,2910
the university of huddersfield,all,All undergraduate,all,domicile,total uk,14640
the university of huddersfield,all,All undergraduate,all,domicile,total non-uk,1870
the university of huddersfield,all,All undergraduate,all,total,total,16510
the university of huddersfield,all,all,all,total,total,20435
the university of huddersfield,all,all,full-time,total,total,15330
the university of huddersfield,all,all,part-time,total,total,5105
the university of huddersfield,all,all,all,domicile,total uk,17475
the university of huddersfield,all,all,all,domicile,total non-uk,2960
the university of hull,all,All postgraduate,full-time,total,total,2295
the university of hull,all,All postgraduate,part-time,total,total,1330
the university of hull,all,All postgraduate,all,domicile,total uk,1845
the university of hull,all,All postgraduate,all,domicile,total non-uk,1775
the university of hull,all,All postgraduate,all,total,total,3620
the university of hull,all,All undergraduate,full-time,total,total,12280
the university of hull,all,All undergraduate,part-time,total,total,2975
the university of hull,all,All undergraduate,all,domicile,total uk,13400
the university of hull,all,All undergraduate,all,domicile,total non-uk,1855
the university of hull,all,All undergraduate,all,total,total,15255
the university of hull,all,all,all,total,total,18880
the university of hull,all,all,full-time,total,total,14575
the university of hull,all,all,part-time,total,total,4305
the university of hull,all,all,all,domicile,total uk,15245
the university of hull,all,all,all,domicile,total non-uk,3630
"imperial college of science, technology and medicine",all,All postgraduate,full-time,total,total,5625
"imperial college of science, technology and medicine",all,All postgraduate,part-time,total,total,1570
"imperial college of science, technology and medicine",all,All postgraduate,all,domicile,total uk,3670
"imperial college of science, technology and medicine",all,All postgraduate,all,domicile,total non-uk,3525
"imperial college of science, technology and medicine",all,All postgraduate,all,total,total,7195
"imperial college of science, technology and medicine",all,All undergraduate,full-time,total,total,8810
"imperial college of science, technology and medicine",all,All undergraduate,part-time,total,total,0
"imperial college of science, technology and medicine",all,All undergraduate,all,domicile,total uk,5430
"imperial college of science, technology and medicine",all,All undergraduate,all,domicile,total non-uk,3380
"imperial college of science, technology and medicine",all,All undergraduate,all,total,total,8810
"imperial college of science, technology and medicine",all,all,all,total,total,16000
"imperial college of science, technology and medicine",all,all,full-time,total,total,14435
"imperial college of science, technology and medicine",all,all,part-time,total,total,1570
"imperial college of science, technology and medicine",all,all,all,domicile,total uk,9100
"imperial college of science, technology and medicine",all,all,all,domicile,total non-uk,6905
institute of education,all,All postgraduate,full-time,total,total,1745
institute of education,all,All postgraduate,part-time,total,total,3410
institute of education,all,All postgraduate,all,domicile,total uk,4315
institute of education,all,All postgraduate,all,domicile,total non-uk,840
institute of education,all,All postgraduate,all,total,total,5155
institute of education,all,All undergraduate,full-time,total,total,145
institute of education,all,All undergraduate,part-time,total,total,125
institute of education,all,All undergraduate,all,domicile,total uk,265
institute of education,all,All undergraduate,all,domicile,total non-uk,5
institute of education,all,All undergraduate,all,total,total,270
institute of education,all,all,all,total,total,5425
institute of education,all,all,full-time,total,total,1890
institute of education,all,all,part-time,total,total,3535
institute of education,all,all,all,domicile,total uk,4580
institute of education,all,all,all,domicile,total non-uk,845
the university of keele,all,All postgraduate,full-time,total,total,995
the university of keele,all,All postgraduate,part-time,total,total,1590
the university of keele,all,All postgraduate,all,domicile,total uk,2145
the university of keele,all,All postgraduate,all,domicile,total non-uk,440
the university of keele,all,All postgraduate,all,total,total,2585
the university of keele,all,All undergraduate,full-time,total,total,7135
the university of keele,all,All undergraduate,part-time,total,total,515
the university of keele,all,All undergraduate,all,domicile,total uk,6485
the university of keele,all,All undergraduate,all,domicile,total non-uk,1165
the university of keele,all,All undergraduate,all,total,total,7650
the university of keele,all,all,all,total,total,10230
the university of keele,all,all,full-time,total,total,8130
the university of keele,all,all,part-time,total,total,2105
the university of keele,all,all,all,domicile,total uk,8630
the university of keele,all,all,all,domicile,total non-uk,1605
the university of kent,all,All postgraduate,full-time,total,total,2385
the university of kent,all,All postgraduate,part-time,total,total,1655
the university of kent,all,All postgraduate,all,domicile,total uk,2605
the university of kent,all,All postgraduate,all,domicile,total non-uk,1440
the university of kent,all,All postgraduate,all,total,total,4045
the university of kent,all,All undergraduate,full-time,total,total,14735
the university of kent,all,All undergraduate,part-time,total,total,1035
the university of kent,all,All undergraduate,all,domicile,total uk,12685
the university of kent,all,All undergraduate,all,domicile,total non-uk,3085
the university of kent,all,All undergraduate,all,total,total,15770
the university of kent,all,all,all,total,total,19815
the university of kent,all,all,full-time,total,total,17120
the university of kent,all,all,part-time,total,total,2690
the university of kent,all,all,all,domicile,total uk,15290
the university of kent,all,all,all,domicile,total non-uk,4525
king's college london,all,All postgraduate,full-time,total,total,6490
king's college london,all,All postgraduate,part-time,total,total,4260
king's college london,all,All postgraduate,all,domicile,total uk,7000
king's college london,all,All postgraduate,all,domicile,total non-uk,3750
king's college london,all,All postgraduate,all,total,total,10750
king's college london,all,All undergraduate,full-time,total,total,13005
king's college london,all,All undergraduate,part-time,total,total,3535
king's college london,all,All undergraduate,all,domicile,total uk,12760
king's college london,all,All undergraduate,all,domicile,total non-uk,3775
king's college london,all,All undergraduate,all,total,total,16535
king's college london,all,all,all,total,total,27290
king's college london,all,all,full-time,total,total,19495
king's college london,all,all,part-time,total,total,7795
king's college london,all,all,all,domicile,total uk,19760
king's college london,all,all,all,domicile,total non-uk,7525
kingston university,all,All postgraduate,full-time,total,total,2370
kingston university,all,All postgraduate,part-time,total,total,2570
kingston university,all,All postgraduate,all,domicile,total uk,3345
kingston university,all,All postgraduate,all,domicile,total non-uk,1595
kingston university,all,All postgraduate,all,total,total,4940
kingston university,all,All undergraduate,full-time,total,total,17175
kingston university,all,All undergraduate,part-time,total,total,1980
kingston university,all,All undergraduate,all,domicile,total uk,16565
kingston university,all,All undergraduate,all,domicile,total non-uk,2595
kingston university,all,All undergraduate,all,total,total,19160
kingston university,all,all,all,total,total,24095
kingston university,all,all,full-time,total,total,19545
kingston university,all,all,part-time,total,total,4550
kingston university,all,all,all,domicile,total uk,19910
kingston university,all,all,all,domicile,total non-uk,4190
the university of lancaster,all,All postgraduate,full-time,total,total,2200
the university of lancaster,all,All postgraduate,part-time,total,total,1380
the university of lancaster,all,All postgraduate,all,domicile,total uk,1930
the university of lancaster,all,All postgraduate,all,domicile,total non-uk,1650
the university of lancaster,all,All postgraduate,all,total,total,3580
the university of lancaster,all,All undergraduate,full-time,total,total,8970
the university of lancaster,all,All undergraduate,part-time,total,total,185
the university of lancaster,all,All undergraduate,all,domicile,total uk,6865
the university of lancaster,all,All undergraduate,all,domicile,total non-uk,2290
the university of lancaster,all,All undergraduate,all,total,total,9155
the university of lancaster,all,all,all,total,total,12740
the university of lancaster,all,all,full-time,total,total,11170
the university of lancaster,all,all,part-time,total,total,1565
the university of lancaster,all,all,all,domicile,total uk,8795
the university of lancaster,all,all,all,domicile,total non-uk,3940
leeds college of art,all,All postgraduate,full-time,total,total,0
leeds college of art,all,All postgraduate,part-time,total,total,0
leeds college of art,all,All postgraduate,all,domicile,total uk,0
leeds college of art,all,All postgraduate,all,domicile,total non-uk,0
leeds college of art,all,All postgraduate,all,total,total,0
leeds college of art,all,All undergraduate,full-time,total,total,1105
leeds college of art,all,All undergraduate,part-time,total,total,20
leeds college of art,all,All undergraduate,all,domicile,total uk,1100
leeds college of art,all,All undergraduate,all,domicile,total non-uk,25
leeds college of art,all,All undergraduate,all,total,total,1125
leeds college of art,all,all,all,total,total,1125
leeds college of art,all,all,full-time,total,total,1105
leeds college of art,all,all,part-time,total,total,20
leeds college of art,all,all,all,domicile,total uk,1100
leeds college of art,all,all,all,domicile,total non-uk,25
leeds metropolitan university,all,All postgraduate,full-time,total,total,1325
leeds metropolitan university,all,All postgraduate,part-time,total,total,2325
leeds metropolitan university,all,All postgraduate,all,domicile,total uk,2815
leeds metropolitan university,all,All postgraduate,all,domicile,total non-uk,835
leeds metropolitan university,all,All postgraduate,all,total,total,3650
leeds metropolitan university,all,All undergraduate,full-time,total,total,17800
leeds metropolitan university,all,All undergraduate,part-time,total,total,4360
leeds metropolitan university,all,All undergraduate,all,domicile,total uk,21065
leeds metropolitan university,all,All undergraduate,all,domicile,total non-uk,1090
leeds metropolitan university,all,All undergraduate,all,total,total,22155
leeds metropolitan university,all,all,all,total,total,25805
leeds metropolitan university,all,all,full-time,total,total,19125
leeds metropolitan university,all,all,part-time,total,total,6685
leeds metropolitan university,all,all,all,domicile,total uk,23880
leeds metropolitan university,all,all,all,domicile,total non-uk,1925
the university of leeds,all,All postgraduate,full-time,total,total,4370
the university of leeds,all,All postgraduate,part-time,total,total,2720
the university of leeds,all,All postgraduate,all,domicile,total uk,4255
the university of leeds,all,All postgraduate,all,domicile,total non-uk,2835
the university of leeds,all,All postgraduate,all,total,total,7090
the university of leeds,all,All undergraduate,full-time,total,total,22425
the university of leeds,all,All undergraduate,part-time,total,total,865
the university of leeds,all,All undergraduate,all,domicile,total uk,20855
the university of leeds,all,All undergraduate,all,domicile,total non-uk,2440
the university of leeds,all,All undergraduate,all,total,total,23295
the university of leeds,all,all,all,total,total,30385
the university of leeds,all,all,full-time,total,total,26795
the university of leeds,all,all,part-time,total,total,3585
the university of leeds,all,all,all,domicile,total uk,25110
the university of leeds,all,all,all,domicile,total non-uk,5275
leeds trinity university,all,All postgraduate,full-time,total,total,180
leeds trinity university,all,All postgraduate,part-time,total,total,425
leeds trinity university,all,All postgraduate,all,domicile,total uk,525
leeds trinity university,all,All postgraduate,all,domicile,total non-uk,80
leeds trinity university,all,All postgraduate,all,total,total,605
leeds trinity university,all,All undergraduate,full-time,total,total,2575
leeds trinity university,all,All undergraduate,part-time,total,total,85
leeds trinity university,all,All undergraduate,all,domicile,total uk,2610
leeds trinity university,all,All undergraduate,all,domicile,total non-uk,50
leeds trinity university,all,All undergraduate,all,total,total,2660
leeds trinity university,all,all,all,total,total,3265
leeds trinity university,all,all,full-time,total,total,2755
leeds trinity university,all,all,part-time,total,total,510
leeds trinity university,all,all,all,domicile,total uk,3135
leeds trinity university,all,all,all,domicile,total non-uk,130
the university of leicester,all,All postgraduate,full-time,total,total,3660
the university of leicester,all,All postgraduate,part-time,total,total,2615
the university of leicester,all,All postgraduate,all,domicile,total uk,3730
the university of leicester,all,All postgraduate,all,domicile,total non-uk,2550
the university of leicester,all,All postgraduate,all,total,total,6280
the university of leicester,all,All undergraduate,full-time,total,total,9965
the university of leicester,all,All undergraduate,part-time,total,total,920
the university of leicester,all,All undergraduate,all,domicile,total uk,8630
the university of leicester,all,All undergraduate,all,domicile,total non-uk,2250
the university of leicester,all,All undergraduate,all,total,total,10880
the university of leicester,all,all,all,total,total,17160
the university of leicester,all,all,full-time,total,total,13625
the university of leicester,all,all,part-time,total,total,3535
the university of leicester,all,all,all,domicile,total uk,12360
the university of leicester,all,all,all,domicile,total non-uk,4800
the university of lincoln,all,All postgraduate,full-time,total,total,825
the university of lincoln,all,All postgraduate,part-time,total,total,1200
the university of lincoln,all,All postgraduate,all,domicile,total uk,1445
the university of lincoln,all,All postgraduate,all,domicile,total non-uk,580
the university of lincoln,all,All postgraduate,all,total,total,2025
the university of lincoln,all,All undergraduate,full-time,total,total,8870
the university of lincoln,all,All undergraduate,part-time,total,total,1825
the university of lincoln,all,All undergraduate,all,domicile,total uk,10135
the university of lincoln,all,All undergraduate,all,domicile,total non-uk,560
the university of lincoln,all,All undergraduate,all,total,total,10695
the university of lincoln,all,all,all,total,total,12720
the university of lincoln,all,all,full-time,total,total,9695
the university of lincoln,all,all,part-time,total,total,3025
the university of lincoln,all,all,all,domicile,total uk,11580
the university of lincoln,all,all,all,domicile,total non-uk,1140
liverpool hope university,all,All postgraduate,full-time,total,total,725
liverpool hope university,all,All postgraduate,part-time,total,total,940
liverpool hope university,all,All postgraduate,all,domicile,total uk,1500
liverpool hope university,all,All postgraduate,all,domicile,total non-uk,165
liverpool hope university,all,All postgraduate,all,total,total,1665
liverpool hope university,all,All undergraduate,full-time,total,total,4480
liverpool hope university,all,All undergraduate,part-time,total,total,395
liverpool hope university,all,All undergraduate,all,domicile,total uk,4680
liverpool hope university,all,All undergraduate,all,domicile,total non-uk,195
liverpool hope university,all,All undergraduate,all,total,total,4875
liverpool hope university,all,all,all,total,total,6540
liverpool hope university,all,all,full-time,total,total,5205
liverpool hope university,all,all,part-time,total,total,1335
liverpool hope university,all,all,all,domicile,total uk,6180
liverpool hope university,all,all,all,domicile,total non-uk,360
liverpool john moores university,all,All postgraduate,full-time,total,total,1375
liverpool john moores university,all,All postgraduate,part-time,total,total,2110
liverpool john moores university,all,All postgraduate,all,domicile,total uk,2995
liverpool john moores university,all,All postgraduate,all,domicile,total non-uk,485
liverpool john moores university,all,All postgraduate,all,total,total,3480
liverpool john moores university,all,All undergraduate,full-time,total,total,16710
liverpool john moores university,all,All undergraduate,part-time,total,total,2390
liverpool john moores university,all,All undergraduate,all,domicile,total uk,17625
liverpool john moores university,all,All undergraduate,all,domicile,total non-uk,1480
liverpool john moores university,all,All undergraduate,all,total,total,19105
liverpool john moores university,all,all,all,total,total,22585
liverpool john moores university,all,all,full-time,total,total,18085
liverpool john moores university,all,all,part-time,total,total,4500
liverpool john moores university,all,all,all,domicile,total uk,20620
liverpool john moores university,all,all,all,domicile,total non-uk,1965
the liverpool institute for performing arts,all,All postgraduate,full-time,total,total,0
the liverpool institute for performing arts,all,All postgraduate,part-time,total,total,0
the liverpool institute for performing arts,all,All postgraduate,all,domicile,total uk,0
the liverpool institute for performing arts,all,All postgraduate,all,domicile,total non-uk,0
the liverpool institute for performing arts,all,All postgraduate,all,total,total,0
the liverpool institute for performing arts,all,All undergraduate,full-time,total,total,730
the liverpool institute for performing arts,all,All undergraduate,part-time,total,total,0
the liverpool institute for performing arts,all,All undergraduate,all,domicile,total uk,555
the liverpool institute for performing arts,all,All undergraduate,all,domicile,total non-uk,175
the liverpool institute for performing arts,all,All undergraduate,all,total,total,730
the liverpool institute for performing arts,all,all,all,total,total,730
the liverpool institute for performing arts,all,all,full-time,total,total,730
the liverpool institute for performing arts,all,all,part-time,total,total,0
the liverpool institute for performing arts,all,all,all,domicile,total uk,555
the liverpool institute for performing arts,all,all,all,domicile,total non-uk,175
the university of liverpool,all,All postgraduate,full-time,total,total,3025
the university of liverpool,all,All postgraduate,part-time,total,total,1630
the university of liverpool,all,All postgraduate,all,domicile,total uk,2675
the university of liverpool,all,All postgraduate,all,domicile,total non-uk,1980
the university of liverpool,all,All postgraduate,all,total,total,4655
the university of liverpool,all,All undergraduate,full-time,total,total,15775
the university of liverpool,all,All undergraduate,part-time,total,total,445
the university of liverpool,all,All undergraduate,all,domicile,total uk,12820
the university of liverpool,all,All undergraduate,all,domicile,total non-uk,3400
the university of liverpool,all,All undergraduate,all,total,total,16220
the university of liverpool,all,all,all,total,total,20875
the university of liverpool,all,all,full-time,total,total,18800
the university of liverpool,all,all,part-time,total,total,2075
the university of liverpool,all,all,all,domicile,total uk,15495
the university of liverpool,all,all,all,domicile,total non-uk,5380
"university of the arts, london",all,All postgraduate,full-time,total,total,2315
"university of the arts, london",all,All postgraduate,part-time,total,total,745
"university of the arts, london",all,All postgraduate,all,domicile,total uk,1305
"university of the arts, london",all,All postgraduate,all,domicile,total non-uk,1755
"university of the arts, london",all,All postgraduate,all,total,total,3060
"university of the arts, london",all,All undergraduate,full-time,total,total,13560
"university of the arts, london",all,All undergraduate,part-time,total,total,425
"university of the arts, london",all,All undergraduate,all,domicile,total uk,8470
"university of the arts, london",all,All undergraduate,all,domicile,total non-uk,5515
"university of the arts, london",all,All undergraduate,all,total,total,13985
"university of the arts, london",all,all,all,total,total,17045
"university of the arts, london",all,all,full-time,total,total,15875
"university of the arts, london",all,all,part-time,total,total,1170
"university of the arts, london",all,all,all,domicile,total uk,9775
"university of the arts, london",all,all,all,domicile,total non-uk,7270
london business school,all,All postgraduate,full-time,total,total,1380
london business school,all,All postgraduate,part-time,total,total,470
london business school,all,All postgraduate,all,domicile,total uk,535
london business school,all,All postgraduate,all,domicile,total non-uk,1320
london business school,all,All postgraduate,all,total,total,1855
london business school,all,All undergraduate,full-time,total,total,0
london business school,all,All undergraduate,part-time,total,total,0
london business school,all,All undergraduate,all,domicile,total uk,0
london business school,all,All undergraduate,all,domicile,total non-uk,0
london business school,all,All undergraduate,all,total,total,0
london business school,all,all,all,total,total,1855
london business school,all,all,full-time,total,total,1380
london business school,all,all,part-time,total,total,470
london business school,all,all,all,domicile,total uk,535
london business school,all,all,all,domicile,total non-uk,1320
university of london institutes and activities,all,All postgraduate,full-time,total,total,150
university of london institutes and activities,all,All postgraduate,part-time,total,total,105
university of london institutes and activities,all,All postgraduate,all,domicile,total uk,140
university of london institutes and activities,all,All postgraduate,all,domicile,total non-uk,115
university of london institutes and activities,all,All postgraduate,all,total,total,255
university of london institutes and activities,all,All undergraduate,full-time,total,total,0
university of london institutes and activities,all,All undergraduate,part-time,total,total,0
university of london institutes and activities,all,All undergraduate,all,domicile,total uk,0
university of london institutes and activities,all,All undergraduate,all,domicile,total non-uk,0
university of london institutes and activities,all,All undergraduate,all,total,total,0
university of london institutes and activities,all,all,all,total,total,255
university of london institutes and activities,all,all,full-time,total,total,150
university of london institutes and activities,all,all,part-time,total,total,105
university of london institutes and activities,all,all,all,domicile,total uk,140
university of london institutes and activities,all,all,all,domicile,total non-uk,115
london metropolitan university,all,All postgraduate,full-time,total,total,1920
london metropolitan university,all,All postgraduate,part-time,total,total,1895
london metropolitan university,all,All postgraduate,all,domicile,total uk,2775
london metropolitan university,all,All postgraduate,all,domicile,total non-uk,1040
london metropolitan university,all,All postgraduate,all,total,total,3815
london metropolitan university,all,All undergraduate,full-time,total,total,12355
london metropolitan university,all,All undergraduate,part-time,total,total,1935
london metropolitan university,all,All undergraduate,all,domicile,total uk,12250
london metropolitan university,all,All undergraduate,all,domicile,total non-uk,2040
london metropolitan university,all,All undergraduate,all,total,total,14290
london metropolitan university,all,all,all,total,total,18105
london metropolitan university,all,all,full-time,total,total,14275
london metropolitan university,all,all,part-time,total,total,3830
london metropolitan university,all,all,all,domicile,total uk,15025
london metropolitan university,all,all,all,domicile,total non-uk,3080
london south bank university,all,All postgraduate,full-time,total,total,1885
london south bank university,all,All postgraduate,part-time,total,total,2810
london south bank university,all,All postgraduate,all,domicile,total uk,3880
london south bank university,all,All postgraduate,all,domicile,total non-uk,815
london south bank university,all,All postgraduate,all,total,total,4695
london south bank university,all,All undergraduate,full-time,total,total,10325
london south bank university,all,All undergraduate,part-time,total,total,4775
london south bank university,all,All undergraduate,all,domicile,total uk,14225
london south bank university,all,All undergraduate,all,domicile,total non-uk,880
london south bank university,all,All undergraduate,all,total,total,15105
london south bank university,all,all,all,total,total,19795
london south bank university,all,all,full-time,total,total,12210
london south bank university,all,all,part-time,total,total,7585
london south bank university,all,all,all,domicile,total uk,18105
london south bank university,all,all,all,domicile,total non-uk,1695
london school of economics and political science,all,All postgraduate,full-time,total,total,5390
london school of economics and political science,all,All postgraduate,part-time,total,total,585
london school of economics and political science,all,All postgraduate,all,domicile,total uk,1075
london school of economics and political science,all,All postgraduate,all,domicile,total non-uk,4905
london school of economics and political science,all,All postgraduate,all,total,total,5980
london school of economics and political science,all,All undergraduate,full-time,total,total,3900
london school of economics and political science,all,All undergraduate,part-time,total,total,70
london school of economics and political science,all,All undergraduate,all,domicile,total uk,2200
london school of economics and political science,all,All undergraduate,all,domicile,total non-uk,1770
london school of economics and political science,all,All undergraduate,all,total,total,3970
london school of economics and political science,all,all,all,total,total,9945
london school of economics and political science,all,all,full-time,total,total,9290
london school of economics and political science,all,all,part-time,total,total,655
london school of economics and political science,all,all,all,domicile,total uk,3275
london school of economics and political science,all,all,all,domicile,total non-uk,6675
london school of hygiene and tropical medicine,all,All postgraduate,full-time,total,total,640
london school of hygiene and tropical medicine,all,All postgraduate,part-time,total,total,495
london school of hygiene and tropical medicine,all,All postgraduate,all,domicile,total uk,580
london school of hygiene and tropical medicine,all,All postgraduate,all,domicile,total non-uk,555
london school of hygiene and tropical medicine,all,All postgraduate,all,total,total,1135
london school of hygiene and tropical medicine,all,All undergraduate,full-time,total,total,0
london school of hygiene and tropical medicine,all,All undergraduate,part-time,total,total,0
london school of hygiene and tropical medicine,all,All undergraduate,all,domicile,total uk,0
london school of hygiene and tropical medicine,all,All undergraduate,all,domicile,total non-uk,0
london school of hygiene and tropical medicine,all,All undergraduate,all,total,total,0
london school of hygiene and tropical medicine,all,all,all,total,total,1135
london school of hygiene and tropical medicine,all,all,full-time,total,total,640
london school of hygiene and tropical medicine,all,all,part-time,total,total,495
london school of hygiene and tropical medicine,all,all,all,domicile,total uk,580
london school of hygiene and tropical medicine,all,all,all,domicile,total non-uk,555
loughborough university,all,All postgraduate,full-time,total,total,2305
loughborough university,all,All postgraduate,part-time,total,total,1685
loughborough university,all,All postgraduate,all,domicile,total uk,2055
loughborough university,all,All postgraduate,all,domicile,total non-uk,1930
loughborough university,all,All postgraduate,all,total,total,3985
loughborough university,all,All undergraduate,full-time,total,total,11090
loughborough university,all,All undergraduate,part-time,total,total,385
loughborough university,all,All undergraduate,all,domicile,total uk,10225
loughborough university,all,All undergraduate,all,domicile,total non-uk,1250
loughborough university,all,All undergraduate,all,total,total,11475
loughborough university,all,all,all,total,total,15460
loughborough university,all,all,full-time,total,total,13395
loughborough university,all,all,part-time,total,total,2070
loughborough university,all,all,all,domicile,total uk,12280
loughborough university,all,all,all,domicile,total non-uk,3180
the manchester metropolitan university,all,All postgraduate,full-time,total,total,2320
the manchester metropolitan university,all,All postgraduate,part-time,total,total,3590
the manchester metropolitan university,all,All postgraduate,all,domicile,total uk,5260
the manchester metropolitan university,all,All postgraduate,all,domicile,total non-uk,650
the manchester metropolitan university,all,All postgraduate,all,total,total,5910
the manchester metropolitan university,all,All undergraduate,full-time,total,total,24210
the manchester metropolitan university,all,All undergraduate,part-time,total,total,2345
the manchester metropolitan university,all,All undergraduate,all,domicile,total uk,24955
the manchester metropolitan university,all,All undergraduate,all,domicile,total non-uk,1600
the manchester metropolitan university,all,All undergraduate,all,total,total,26555
the manchester metropolitan university,all,all,all,total,total,32465
the manchester metropolitan university,all,all,full-time,total,total,26530
the manchester metropolitan university,all,all,part-time,total,total,5935
the manchester metropolitan university,all,all,all,domicile,total uk,30215
the manchester metropolitan university,all,all,all,domicile,total non-uk,2250
the university of manchester,all,All postgraduate,full-time,total,total,7575
the university of manchester,all,All postgraduate,part-time,total,total,3775
the university of manchester,all,All postgraduate,all,domicile,total uk,6525
