HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
the university of hull,england,all,full-time,total,total,8149
the university of hull,england,all,part-time,total,total,3553
the university of hull,england,all,all,domicile,total uk,9974
the university of hull,england,all,all,domicile,total non-uk,1728
"imperial college of science, technology & medicine",england,all,all,total,total,8302
"imperial college of science, technology & medicine",england,All postgraduate,full-time,total,total,2411
"imperial college of science, technology & medicine",england,All postgraduate,part-time,total,total,648
"imperial college of science, technology & medicine",england,All postgraduate,all,domicile,total uk,1848
"imperial college of science, technology & medicine",england,All postgraduate,all,total,total,3059
"imperial college of science, technology & medicine",england,All postgraduate,all,domicile,total non-uk,1211
"imperial college of science, technology & medicine",england,All undergraduate,full-time,total,total,5242
"imperial college of science, technology & medicine",england,All undergraduate,part-time,total,total,1
"imperial college of science, technology & medicine",england,All undergraduate,all,domicile,total uk,3734
"imperial college of science, technology & medicine",england,All undergraduate,all,total,total,5243
"imperial college of science, technology & medicine",england,All undergraduate,all,domicile,total non-uk,1509
"imperial college of science, technology & medicine",england,all,full-time,total,total,7653
"imperial college of science, technology & medicine",england,all,part-time,total,total,649
"imperial college of science, technology & medicine",england,all,all,domicile,total uk,5582
"imperial college of science, technology & medicine",england,all,all,domicile,total non-uk,2720
institute of advanced nursing education,england,all,all,total,total,1793
institute of advanced nursing education,england,All postgraduate,full-time,total,total,3
institute of advanced nursing education,england,All postgraduate,part-time,total,total,98
institute of advanced nursing education,england,All postgraduate,all,domicile,total uk,99
institute of advanced nursing education,england,All postgraduate,all,total,total,101
institute of advanced nursing education,england,All postgraduate,all,domicile,total non-uk,2
institute of advanced nursing education,england,All undergraduate,full-time,total,total,105
institute of advanced nursing education,england,All undergraduate,part-time,total,total,1587
institute of advanced nursing education,england,All undergraduate,all,domicile,total uk,1663
institute of advanced nursing education,england,All undergraduate,all,total,total,1692
institute of advanced nursing education,england,All undergraduate,all,domicile,total non-uk,29
institute of advanced nursing education,england,all,full-time,total,total,108
institute of advanced nursing education,england,all,part-time,total,total,1685
institute of advanced nursing education,england,all,all,domicile,total uk,1762
institute of advanced nursing education,england,all,all,domicile,total non-uk,31
institute of education,england,all,all,total,total,3545
institute of education,england,All postgraduate,full-time,total,total,1495
institute of education,england,All postgraduate,part-time,total,total,1998
institute of education,england,All postgraduate,all,domicile,total uk,2993
institute of education,england,All postgraduate,all,total,total,3493
institute of education,england,All postgraduate,all,domicile,total non-uk,500
institute of education,england,All undergraduate,full-time,total,total,17
institute of education,england,All undergraduate,part-time,total,total,35
institute of education,england,All undergraduate,all,domicile,total uk,36
institute of education,england,All undergraduate,all,total,total,52
institute of education,england,All undergraduate,all,domicile,total non-uk,16
institute of education,england,all,full-time,total,total,1512
institute of education,england,all,part-time,total,total,2033
institute of education,england,all,all,domicile,total uk,3029
institute of education,england,all,all,domicile,total non-uk,516
institute of psychiatry associated with king's college london,england,all,all,total,total,626
institute of psychiatry associated with king's college london,england,All postgraduate,full-time,total,total,148
institute of psychiatry associated with king's college london,england,All postgraduate,part-time,total,total,418
institute of psychiatry associated with king's college london,england,All postgraduate,all,domicile,total uk,487
institute of psychiatry associated with king's college london,england,All postgraduate,all,total,total,566
institute of psychiatry associated with king's college london,england,All postgraduate,all,domicile,total non-uk,79
institute of psychiatry associated with king's college london,england,All undergraduate,full-time,total,total,49
institute of psychiatry associated with king's college london,england,All undergraduate,part-time,total,total,11
institute of psychiatry associated with king's college london,england,All undergraduate,all,domicile,total uk,60
institute of psychiatry associated with king's college london,england,All undergraduate,all,total,total,60
institute of psychiatry associated with king's college london,england,All undergraduate,all,domicile,total non-uk,0
institute of psychiatry associated with king's college london,england,all,full-time,total,total,197
institute of psychiatry associated with king's college london,england,all,part-time,total,total,429
institute of psychiatry associated with king's college london,england,all,all,domicile,total uk,547
institute of psychiatry associated with king's college london,england,all,all,domicile,total non-uk,79
the university of keele,england,all,all,total,total,12813
the university of keele,england,All postgraduate,full-time,total,total,1011
the university of keele,england,All postgraduate,part-time,total,total,1904
the university of keele,england,All postgraduate,all,domicile,total uk,2490
the university of keele,england,All postgraduate,all,total,total,2915
the university of keele,england,All postgraduate,all,domicile,total non-uk,425
the university of keele,england,All undergraduate,full-time,total,total,4701
the university of keele,england,All undergraduate,part-time,total,total,5197
the university of keele,england,All undergraduate,all,domicile,total uk,9232
the university of keele,england,All undergraduate,all,total,total,9898
the university of keele,england,All undergraduate,all,domicile,total non-uk,666
the university of keele,england,all,full-time,total,total,5712
the university of keele,england,all,part-time,total,total,7101
the university of keele,england,all,all,domicile,total uk,11722
the university of keele,england,all,all,domicile,total non-uk,1091
the university of kent at canterbury,england,all,all,total,total,10728
the university of kent at canterbury,england,All postgraduate,full-time,total,total,1280
the university of kent at canterbury,england,All postgraduate,part-time,total,total,1098
the university of kent at canterbury,england,All postgraduate,all,domicile,total uk,1604
the university of kent at canterbury,england,All postgraduate,all,total,total,2378
the university of kent at canterbury,england,All postgraduate,all,domicile,total non-uk,774
the university of kent at canterbury,england,All undergraduate,full-time,total,total,6150
the university of kent at canterbury,england,All undergraduate,part-time,total,total,2200
the university of kent at canterbury,england,All undergraduate,all,domicile,total uk,6823
the university of kent at canterbury,england,All undergraduate,all,total,total,8350
the university of kent at canterbury,england,All undergraduate,all,domicile,total non-uk,1527
the university of kent at canterbury,england,all,full-time,total,total,7430
the university of kent at canterbury,england,all,part-time,total,total,3298
the university of kent at canterbury,england,all,all,domicile,total uk,8427
the university of kent at canterbury,england,all,all,domicile,total non-uk,2301
kent institute of art & design,england,all,all,total,total,1806
kent institute of art & design,england,All postgraduate,full-time,total,total,24
kent institute of art & design,england,All postgraduate,part-time,total,total,26
kent institute of art & design,england,All postgraduate,all,domicile,total uk,34
kent institute of art & design,england,All postgraduate,all,total,total,50
kent institute of art & design,england,All postgraduate,all,domicile,total non-uk,16
kent institute of art & design,england,All undergraduate,full-time,total,total,1606
kent institute of art & design,england,All undergraduate,part-time,total,total,150
kent institute of art & design,england,All undergraduate,all,domicile,total uk,1375
kent institute of art & design,england,All undergraduate,all,total,total,1756
kent institute of art & design,england,All undergraduate,all,domicile,total non-uk,381
kent institute of art & design,england,all,full-time,total,total,1630
kent institute of art & design,england,all,part-time,total,total,176
kent institute of art & design,england,all,all,domicile,total uk,1409
kent institute of art & design,england,all,all,domicile,total non-uk,397
"king alfred's college, winchester",england,all,all,total,total,4764
"king alfred's college, winchester",england,All postgraduate,full-time,total,total,65
"king alfred's college, winchester",england,All postgraduate,part-time,total,total,471
"king alfred's college, winchester",england,All postgraduate,all,domicile,total uk,531
"king alfred's college, winchester",england,All postgraduate,all,total,total,536
"king alfred's college, winchester",england,All postgraduate,all,domicile,total non-uk,5
"king alfred's college, winchester",england,All undergraduate,full-time,total,total,3104
"king alfred's college, winchester",england,All undergraduate,part-time,total,total,1124
"king alfred's college, winchester",england,All undergraduate,all,domicile,total uk,4103
"king alfred's college, winchester",england,All undergraduate,all,total,total,4228
"king alfred's college, winchester",england,All undergraduate,all,domicile,total non-uk,125
"king alfred's college, winchester",england,all,full-time,total,total,3169
"king alfred's college, winchester",england,all,part-time,total,total,1595
"king alfred's college, winchester",england,all,all,domicile,total uk,4634
"king alfred's college, winchester",england,all,all,domicile,total non-uk,130
king's college london,england,all,all,total,total,13878
king's college london,england,All postgraduate,full-time,total,total,1706
king's college london,england,All postgraduate,part-time,total,total,2151
king's college london,england,All postgraduate,all,domicile,total uk,2735
king's college london,england,All postgraduate,all,total,total,3857
king's college london,england,All postgraduate,all,domicile,total non-uk,1122
king's college london,england,All undergraduate,full-time,total,total,8635
king's college london,england,All undergraduate,part-time,total,total,1386
king's college london,england,All undergraduate,all,domicile,total uk,8451
king's college london,england,All undergraduate,all,total,total,10021
king's college london,england,All undergraduate,all,domicile,total non-uk,1570
king's college london,england,all,full-time,total,total,10341
king's college london,england,all,part-time,total,total,3537
king's college london,england,all,all,domicile,total uk,11186
king's college london,england,all,all,domicile,total non-uk,2692
kingston university,england,all,all,total,total,14775
kingston university,england,All postgraduate,full-time,total,total,626
kingston university,england,All postgraduate,part-time,total,total,2267
kingston university,england,All postgraduate,all,domicile,total uk,2733
kingston university,england,All postgraduate,all,total,total,2893
kingston university,england,All postgraduate,all,domicile,total non-uk,160
kingston university,england,All undergraduate,full-time,total,total,10468
kingston university,england,All undergraduate,part-time,total,total,1414
kingston university,england,All undergraduate,all,domicile,total uk,10602
kingston university,england,All undergraduate,all,total,total,11882
kingston university,england,All undergraduate,all,domicile,total non-uk,1280
kingston university,england,all,full-time,total,total,11094
kingston university,england,all,part-time,total,total,3681
kingston university,england,all,all,domicile,total uk,13335
kingston university,england,all,all,domicile,total non-uk,1440
la sainte union college of he,england,all,all,total,total,2331
la sainte union college of he,england,All postgraduate,full-time,total,total,120
la sainte union college of he,england,All postgraduate,part-time,total,total,85
la sainte union college of he,england,All postgraduate,all,domicile,total uk,200
la sainte union college of he,england,All postgraduate,all,total,total,205
la sainte union college of he,england,All postgraduate,all,domicile,total non-uk,5
la sainte union college of he,england,All undergraduate,full-time,total,total,1800
la sainte union college of he,england,All undergraduate,part-time,total,total,326
la sainte union college of he,england,All undergraduate,all,domicile,total uk,2079
la sainte union college of he,england,All undergraduate,all,total,total,2126
la sainte union college of he,england,All undergraduate,all,domicile,total non-uk,47
la sainte union college of he,england,all,full-time,total,total,1920
la sainte union college of he,england,all,part-time,total,total,411
la sainte union college of he,england,all,all,domicile,total uk,2279
la sainte union college of he,england,all,all,domicile,total non-uk,52
the university of lancaster,england,all,all,total,total,10549
the university of lancaster,england,All postgraduate,full-time,total,total,1342
the university of lancaster,england,All postgraduate,part-time,total,total,1915
the university of lancaster,england,All postgraduate,all,domicile,total uk,2325
the university of lancaster,england,All postgraduate,all,total,total,3257
the university of lancaster,england,All postgraduate,all,domicile,total non-uk,932
the university of lancaster,england,All undergraduate,full-time,total,total,6616
the university of lancaster,england,All undergraduate,part-time,total,total,676
the university of lancaster,england,All undergraduate,all,domicile,total uk,6334
the university of lancaster,england,All undergraduate,all,total,total,7292
the university of lancaster,england,All undergraduate,all,domicile,total non-uk,958
the university of lancaster,england,all,full-time,total,total,7958
the university of lancaster,england,all,part-time,total,total,2591
the university of lancaster,england,all,all,domicile,total uk,8659
the university of lancaster,england,all,all,domicile,total non-uk,1890
leeds metropolitan university,england,all,all,total,total,17908
leeds metropolitan university,england,All postgraduate,full-time,total,total,685
leeds metropolitan university,england,All postgraduate,part-time,total,total,1790
leeds metropolitan university,england,All postgraduate,all,domicile,total uk,2303
leeds metropolitan university,england,All postgraduate,all,total,total,2475
leeds metropolitan university,england,All postgraduate,all,domicile,total non-uk,172
leeds metropolitan university,england,All undergraduate,full-time,total,total,10203
leeds metropolitan university,england,All undergraduate,part-time,total,total,5230
leeds metropolitan university,england,All undergraduate,all,domicile,total uk,14557
leeds metropolitan university,england,All undergraduate,all,total,total,15433
leeds metropolitan university,england,All undergraduate,all,domicile,total non-uk,876
leeds metropolitan university,england,all,full-time,total,total,10888
leeds metropolitan university,england,all,part-time,total,total,7020
leeds metropolitan university,england,all,all,domicile,total uk,16860
leeds metropolitan university,england,all,all,domicile,total non-uk,1048
the university of leeds,england,all,all,total,total,24222
the university of leeds,england,All postgraduate,full-time,total,total,2987
the university of leeds,england,All postgraduate,part-time,total,total,2663
the university of leeds,england,All postgraduate,all,domicile,total uk,4141
the university of leeds,england,All postgraduate,all,total,total,5650
the university of leeds,england,All postgraduate,all,domicile,total non-uk,1509
the university of leeds,england,All undergraduate,full-time,total,total,16469
the university of leeds,england,All undergraduate,part-time,total,total,2103
the university of leeds,england,All undergraduate,all,domicile,total uk,17027
the university of leeds,england,All undergraduate,all,total,total,18572
the university of leeds,england,All undergraduate,all,domicile,total non-uk,1545
the university of leeds,england,all,full-time,total,total,19456
the university of leeds,england,all,part-time,total,total,4766
the university of leeds,england,all,all,domicile,total uk,21168
the university of leeds,england,all,all,domicile,total non-uk,3054
the university of leicester,england,all,all,total,total,14870
the university of leicester,england,All postgraduate,full-time,total,total,2057
the university of leicester,england,All postgraduate,part-time,total,total,4200
the university of leicester,england,All postgraduate,all,domicile,total uk,5246
the university of leicester,england,All postgraduate,all,total,total,6257
the university of leicester,england,All postgraduate,all,domicile,total non-uk,1011
the university of leicester,england,All undergraduate,full-time,total,total,6973
the university of leicester,england,All undergraduate,part-time,total,total,1640
the university of leicester,england,All undergraduate,all,domicile,total uk,7712
the university of leicester,england,All undergraduate,all,total,total,8613
the university of leicester,england,All undergraduate,all,domicile,total non-uk,901
the university of leicester,england,all,full-time,total,total,9030
the university of leicester,england,all,part-time,total,total,5840
the university of leicester,england,all,all,domicile,total uk,12958
the university of leicester,england,all,all,domicile,total non-uk,1912
the university of lincolnshire and humberside,england,all,all,total,total,12036
the university of lincolnshire and humberside,england,All postgraduate,full-time,total,total,406
the university of lincolnshire and humberside,england,All postgraduate,part-time,total,total,815
the university of lincolnshire and humberside,england,All postgraduate,all,domicile,total uk,1032
the university of lincolnshire and humberside,england,All postgraduate,all,total,total,1221
the university of lincolnshire and humberside,england,All postgraduate,all,domicile,total non-uk,189
the university of lincolnshire and humberside,england,All undergraduate,full-time,total,total,8682
the university of lincolnshire and humberside,england,All undergraduate,part-time,total,total,2133
the university of lincolnshire and humberside,england,All undergraduate,all,domicile,total uk,9974
the university of lincolnshire and humberside,england,All undergraduate,all,total,total,10815
the university of lincolnshire and humberside,england,All undergraduate,all,domicile,total non-uk,841
the university of lincolnshire and humberside,england,all,full-time,total,total,9088
the university of lincolnshire and humberside,england,all,part-time,total,total,2948
the university of lincolnshire and humberside,england,all,all,domicile,total uk,11006
the university of lincolnshire and humberside,england,all,all,domicile,total non-uk,1030
liverpool hope,england,all,all,total,total,4223
liverpool hope,england,All postgraduate,full-time,total,total,198
liverpool hope,england,All postgraduate,part-time,total,total,467
liverpool hope,england,All postgraduate,all,domicile,total uk,661
liverpool hope,england,All postgraduate,all,total,total,665
liverpool hope,england,All postgraduate,all,domicile,total non-uk,4
liverpool hope,england,All undergraduate,full-time,total,total,3129
liverpool hope,england,All undergraduate,part-time,total,total,429
liverpool hope,england,All undergraduate,all,domicile,total uk,3527
liverpool hope,england,All undergraduate,all,total,total,3558
liverpool hope,england,All undergraduate,all,domicile,total non-uk,31
liverpool hope,england,all,full-time,total,total,3327
liverpool hope,england,all,part-time,total,total,896
liverpool hope,england,all,all,domicile,total uk,4188
liverpool hope,england,all,all,domicile,total non-uk,35
liverpool john moores university,england,all,all,total,total,19406
liverpool john moores university,england,All postgraduate,full-time,total,total,698
liverpool john moores university,england,All postgraduate,part-time,total,total,1835
liverpool john moores university,england,All postgraduate,all,domicile,total uk,2342
liverpool john moores university,england,All postgraduate,all,total,total,2533
liverpool john moores university,england,All postgraduate,all,domicile,total non-uk,191
liverpool john moores university,england,All undergraduate,full-time,total,total,12461
liverpool john moores university,england,All undergraduate,part-time,total,total,4412
liverpool john moores university,england,All undergraduate,all,domicile,total uk,15552
liverpool john moores university,england,All undergraduate,all,total,total,16873
liverpool john moores university,england,All undergraduate,all,domicile,total non-uk,1321
liverpool john moores university,england,all,full-time,total,total,13159
liverpool john moores university,england,all,part-time,total,total,6247
liverpool john moores university,england,all,all,domicile,total uk,17894
liverpool john moores university,england,all,all,domicile,total non-uk,1512
the university of liverpool,england,all,all,total,total,18154
the university of liverpool,england,All postgraduate,full-time,total,total,1954
the university of liverpool,england,All postgraduate,part-time,total,total,2844
the university of liverpool,england,All postgraduate,all,domicile,total uk,3769
the university of liverpool,england,All postgraduate,all,total,total,4798
the university of liverpool,england,All postgraduate,all,domicile,total non-uk,1029
the university of liverpool,england,All undergraduate,full-time,total,total,10229
the university of liverpool,england,All undergraduate,part-time,total,total,3127
the university of liverpool,england,All undergraduate,all,domicile,total uk,12366
the university of liverpool,england,All undergraduate,all,total,total,13356
the university of liverpool,england,All undergraduate,all,domicile,total non-uk,990
the university of liverpool,england,all,full-time,total,total,12183
the university of liverpool,england,all,part-time,total,total,5971
the university of liverpool,england,all,all,domicile,total uk,16135
the university of liverpool,england,all,all,domicile,total non-uk,2019
london business school,england,all,all,total,total,1079
london business school,england,All postgraduate,full-time,total,total,667
london business school,england,All postgraduate,part-time,total,total,412
london business school,england,All postgraduate,all,domicile,total uk,438
london business school,england,All postgraduate,all,total,total,1079
london business school,england,All postgraduate,all,domicile,total non-uk,641
london business school,england,All undergraduate,full-time,total,total,0
london business school,england,All undergraduate,part-time,total,total,0
london business school,england,All undergraduate,all,domicile,total uk,0
london business school,england,All undergraduate,all,total,total,0
london business school,england,All undergraduate,all,domicile,total non-uk,0
london business school,england,all,full-time,total,total,667
london business school,england,all,part-time,total,total,412
london business school,england,all,all,domicile,total uk,438
london business school,england,all,all,domicile,total non-uk,641
university of london institutes and activities,england,all,all,total,total,1504
university of london institutes and activities,england,All postgraduate,full-time,total,total,535
university of london institutes and activities,england,All postgraduate,part-time,total,total,458
university of london institutes and activities,england,All postgraduate,all,domicile,total uk,667
university of london institutes and activities,england,All postgraduate,all,total,total,993
university of london institutes and activities,england,All postgraduate,all,domicile,total non-uk,326
university of london institutes and activities,england,All undergraduate,full-time,total,total,494
university of london institutes and activities,england,All undergraduate,part-time,total,total,17
university of london institutes and activities,england,All undergraduate,all,domicile,total uk,428
university of london institutes and activities,england,All undergraduate,all,total,total,511
university of london institutes and activities,england,All undergraduate,all,domicile,total non-uk,83
university of london institutes and activities,england,all,full-time,total,total,1029
university of london institutes and activities,england,all,part-time,total,total,475
university of london institutes and activities,england,all,all,domicile,total uk,1095
university of london institutes and activities,england,all,all,domicile,total non-uk,409
london guildhall university,england,all,all,total,total,11698
london guildhall university,england,All postgraduate,full-time,total,total,333
london guildhall university,england,All postgraduate,part-time,total,total,1141
london guildhall university,england,All postgraduate,all,domicile,total uk,1311
london guildhall university,england,All postgraduate,all,total,total,1474
london guildhall university,england,All postgraduate,all,domicile,total non-uk,163
london guildhall university,england,All undergraduate,full-time,total,total,7105
london guildhall university,england,All undergraduate,part-time,total,total,3119
london guildhall university,england,All undergraduate,all,domicile,total uk,9249
london guildhall university,england,All undergraduate,all,total,total,10224
london guildhall university,england,All undergraduate,all,domicile,total non-uk,975
london guildhall university,england,all,full-time,total,total,7438
london guildhall university,england,all,part-time,total,total,4260
london guildhall university,england,all,all,domicile,total uk,10560
london guildhall university,england,all,all,domicile,total non-uk,1138
the london institute,england,all,all,total,total,8775
the london institute,england,All postgraduate,full-time,total,total,470
the london institute,england,All postgraduate,part-time,total,total,501
the london institute,england,All postgraduate,all,domicile,total uk,746
the london institute,england,All postgraduate,all,total,total,971
the london institute,england,All postgraduate,all,domicile,total non-uk,225
the london institute,england,All undergraduate,full-time,total,total,6609
the london institute,england,All undergraduate,part-time,total,total,1195
the london institute,england,All undergraduate,all,domicile,total uk,6236
the london institute,england,All undergraduate,all,total,total,7804
the london institute,england,All undergraduate,all,domicile,total non-uk,1568
the london institute,england,all,full-time,total,total,7079
the london institute,england,all,part-time,total,total,1696
the london institute,england,all,all,domicile,total uk,6982
the london institute,england,all,all,domicile,total non-uk,1793
london school of economics and political science,england,all,all,total,total,6603
london school of economics and political science,england,All postgraduate,full-time,total,total,2654
london school of economics and political science,england,All postgraduate,part-time,total,total,839
london school of economics and political science,england,All postgraduate,all,domicile,total uk,1158
london school of economics and political science,england,All postgraduate,all,total,total,3493
london school of economics and political science,england,All postgraduate,all,domicile,total non-uk,2335
london school of economics and political science,england,All undergraduate,full-time,total,total,3034
london school of economics and political science,england,All undergraduate,part-time,total,total,76
london school of economics and political science,england,All undergraduate,all,domicile,total uk,1579
london school of economics and political science,england,All undergraduate,all,total,total,3110
london school of economics and political science,england,All undergraduate,all,domicile,total non-uk,1531
london school of economics and political science,england,all,full-time,total,total,5688
london school of economics and political science,england,all,part-time,total,total,915
london school of economics and political science,england,all,all,domicile,total uk,2737
london school of economics and political science,england,all,all,domicile,total non-uk,3866
london school of hygiene and tropical medicine,england,all,all,total,total,618
london school of hygiene and tropical medicine,england,All postgraduate,full-time,total,total,477
london school of hygiene and tropical medicine,england,All postgraduate,part-time,total,total,141
london school of hygiene and tropical medicine,england,All postgraduate,all,domicile,total uk,302
london school of hygiene and tropical medicine,england,All postgraduate,all,total,total,618
london school of hygiene and tropical medicine,england,All postgraduate,all,domicile,total non-uk,316
london school of hygiene and tropical medicine,england,All undergraduate,full-time,total,total,0
london school of hygiene and tropical medicine,england,All undergraduate,part-time,total,total,0
london school of hygiene and tropical medicine,england,All undergraduate,all,domicile,total uk,0
london school of hygiene and tropical medicine,england,All undergraduate,all,total,total,0
london school of hygiene and tropical medicine,england,All undergraduate,all,domicile,total non-uk,0
london school of hygiene and tropical medicine,england,all,full-time,total,total,477
london school of hygiene and tropical medicine,england,all,part-time,total,total,141
london school of hygiene and tropical medicine,england,all,all,domicile,total uk,302
london school of hygiene and tropical medicine,england,all,all,domicile,total non-uk,316
loughborough college of art and design,england,all,all,total,total,731
loughborough college of art and design,england,All postgraduate,full-time,total,total,0
loughborough college of art and design,england,All postgraduate,part-time,total,total,0
loughborough college of art and design,england,All postgraduate,all,domicile,total uk,0
loughborough college of art and design,england,All postgraduate,all,total,total,0
loughborough college of art and design,england,All postgraduate,all,domicile,total non-uk,0
loughborough college of art and design,england,All undergraduate,full-time,total,total,714
loughborough college of art and design,england,All undergraduate,part-time,total,total,17
loughborough college of art and design,england,All undergraduate,all,domicile,total uk,719
loughborough college of art and design,england,All undergraduate,all,total,total,731
loughborough college of art and design,england,All undergraduate,all,domicile,total non-uk,12
loughborough college of art and design,england,all,full-time,total,total,714
loughborough college of art and design,england,all,part-time,total,total,17
loughborough college of art and design,england,all,all,domicile,total uk,719
loughborough college of art and design,england,all,all,domicile,total non-uk,12
loughborough university,england,all,all,total,total,10834
loughborough university,england,All postgraduate,full-time,total,total,1285
loughborough university,england,All postgraduate,part-time,total,total,1628
loughborough university,england,All postgraduate,all,domicile,total uk,2110
loughborough university,england,All postgraduate,all,total,total,2913
loughborough university,england,All postgraduate,all,domicile,total non-uk,803
loughborough university,england,All undergraduate,full-time,total,total,7869
loughborough university,england,All undergraduate,part-time,total,total,52
loughborough university,england,All undergraduate,all,domicile,total uk,7308
loughborough university,england,All undergraduate,all,total,total,7921
loughborough university,england,All undergraduate,all,domicile,total non-uk,613
loughborough university,england,all,full-time,total,total,9154
loughborough university,england,all,part-time,total,total,1680
loughborough university,england,all,all,domicile,total uk,9418
loughborough university,england,all,all,domicile,total non-uk,1416
university of luton,england,all,all,total,total,12407
university of luton,england,All postgraduate,full-time,total,total,200
university of luton,england,All postgraduate,part-time,total,total,694
university of luton,england,All postgraduate,all,domicile,total uk,802
university of luton,england,All postgraduate,all,total,total,894
university of luton,england,All postgraduate,all,domicile,total non-uk,92
university of luton,england,All undergraduate,full-time,total,total,8541
university of luton,england,All undergraduate,part-time,total,total,2972
university of luton,england,All undergraduate,all,domicile,total uk,10164
university of luton,england,All undergraduate,all,total,total,11513
university of luton,england,All undergraduate,all,domicile,total non-uk,1349
university of luton,england,all,full-time,total,total,8741
university of luton,england,all,part-time,total,total,3666
university of luton,england,all,all,domicile,total uk,10966
university of luton,england,all,all,domicile,total non-uk,1441
the university of manchester institute of science & technology,england,all,all,total,total,7102
the university of manchester institute of science & technology,england,All postgraduate,full-time,total,total,1971
the university of manchester institute of science & technology,england,All postgraduate,part-time,total,total,299
the university of manchester institute of science & technology,england,All postgraduate,all,domicile,total uk,1151
the university of manchester institute of science & technology,england,All postgraduate,all,total,total,2270
the university of manchester institute of science & technology,england,All postgraduate,all,domicile,total non-uk,1119
the university of manchester institute of science & technology,england,All undergraduate,full-time,total,total,4832
the university of manchester institute of science & technology,england,All undergraduate,part-time,total,total,0
the university of manchester institute of science & technology,england,All undergraduate,all,domicile,total uk,3547
the university of manchester institute of science & technology,england,All undergraduate,all,total,total,4832
the university of manchester institute of science & technology,england,All undergraduate,all,domicile,total non-uk,1285
the university of manchester institute of science & technology,england,all,full-time,total,total,6803
the university of manchester institute of science & technology,england,all,part-time,total,total,299
the university of manchester institute of science & technology,england,all,all,domicile,total uk,4698
the university of manchester institute of science & technology,england,all,all,domicile,total non-uk,2404
the manchester metropolitan university,england,all,all,total,total,28497
the manchester metropolitan university,england,All postgraduate,full-time,total,total,1715
the manchester metropolitan university,england,All postgraduate,part-time,total,total,3293
the manchester metropolitan university,england,All postgraduate,all,domicile,total uk,4773
the manchester metropolitan university,england,All postgraduate,all,total,total,5008
the manchester metropolitan university,england,All postgraduate,all,domicile,total non-uk,235
the manchester metropolitan university,england,All undergraduate,full-time,total,total,17995
the manchester metropolitan university,england,All undergraduate,part-time,total,total,5494
the manchester metropolitan university,england,All undergraduate,all,domicile,total uk,22113
the manchester metropolitan university,england,All undergraduate,all,total,total,23489
the manchester metropolitan university,england,All undergraduate,all,domicile,total non-uk,1376
the manchester metropolitan university,england,all,full-time,total,total,19710
the manchester metropolitan university,england,all,part-time,total,total,8787
the manchester metropolitan university,england,all,all,domicile,total uk,26886
the manchester metropolitan university,england,all,all,domicile,total non-uk,1611
the victoria university of manchester,england,all,all,total,total,23132
the victoria university of manchester,england,All postgraduate,full-time,total,total,3096
the victoria university of manchester,england,All postgraduate,part-time,total,total,2548
the victoria university of manchester,england,All postgraduate,all,domicile,total uk,3848
the victoria university of manchester,england,All postgraduate,all,total,total,5644
the victoria university of manchester,england,All postgraduate,all,domicile,total non-uk,1796
the victoria university of manchester,england,All undergraduate,full-time,total,total,15745
the victoria university of manchester,england,All undergraduate,part-time,total,total,1743
the victoria university of manchester,england,All undergraduate,all,domicile,total uk,15792
the victoria university of manchester,england,All undergraduate,all,total,total,17488
the victoria university of manchester,england,All undergraduate,all,domicile,total non-uk,1696
the victoria university of manchester,england,all,full-time,total,total,18841
the victoria university of manchester,england,all,part-time,total,total,4291
the victoria university of manchester,england,all,all,domicile,total uk,19640
the victoria university of manchester,england,all,all,domicile,total non-uk,3492
middlesex university,england,all,all,total,total,21141
middlesex university,england,All postgraduate,full-time,total,total,980
middlesex university,england,All postgraduate,part-time,total,total,2128
middlesex university,england,All postgraduate,all,domicile,total uk,2547
middlesex university,england,All postgraduate,all,total,total,3108
middlesex university,england,All postgraduate,all,domicile,total non-uk,561
middlesex university,england,All undergraduate,full-time,total,total,16024
middlesex university,england,All undergraduate,part-time,total,total,2009
middlesex university,england,All undergraduate,all,domicile,total uk,15096
middlesex university,england,All undergraduate,all,total,total,18033
middlesex university,england,All undergraduate,all,domicile,total non-uk,2937
middlesex university,england,all,full-time,total,total,17004
middlesex university,england,all,part-time,total,total,4137
middlesex university,england,all,all,domicile,total uk,17643
middlesex university,england,all,all,domicile,total non-uk,3498
nene college,england,all,all,total,total,9965
nene college,england,All postgraduate,full-time,total,total,230
nene college,england,All postgraduate,part-time,total,total,766
nene college,england,All postgraduate,all,domicile,total uk,908
nene college,england,All postgraduate,all,total,total,996
nene college,england,All postgraduate,all,domicile,total non-uk,88
nene college,england,All undergraduate,full-time,total,total,7214
nene college,england,All undergraduate,part-time,total,total,1755
nene college,england,All undergraduate,all,domicile,total uk,8623
nene college,england,All undergraduate,all,total,total,8969
nene college,england,All undergraduate,all,domicile,total non-uk,346
nene college,england,all,full-time,total,total,7444
nene college,england,all,part-time,total,total,2521
nene college,england,all,all,domicile,total uk,9531
nene college,england,all,all,domicile,total non-uk,434
the university of newcastle-upon-tyne,england,all,all,total,total,16096
the university of newcastle-upon-tyne,england,All postgraduate,full-time,total,total,2126
the university of newcastle-upon-tyne,england,All postgraduate,part-time,total,total,1735
the university of newcastle-upon-tyne,england,All postgraduate,all,domicile,total uk,2779
the university of newcastle-upon-tyne,england,All postgraduate,all,total,total,3861
the university of newcastle-upon-tyne,england,All postgraduate,all,domicile,total non-uk,1082
