HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
The University of Birmingham,England,First degree,Full-time,Total,Total,18965
The University of Birmingham,England,First degree,All,Total,Total,18965
University College Birmingham,England,First degree,Full-time,Total,Total,2390
University College Birmingham,England,First degree,Part-time,Total,Total,375
University College Birmingham,England,First degree,All,Total,Total,2770
Bishop Grosseteste University,England,First degree,Full-time,Total,Total,1515
Bishop Grosseteste University,England,First degree,All,Total,Total,1515
Bloomsbury Institute,England,First degree,Full-time,Total,Total,165
Bloomsbury Institute,England,First degree,All,Total,Total,165
The University of Bolton,England,First degree,Full-time,Total,Total,3105
The University of Bolton,England,First degree,Part-time,Total,Total,515
The University of Bolton,England,First degree,All,Total,Total,3620
The Arts University Bournemouth,England,First degree,Full-time,Total,Total,2840
The Arts University Bournemouth,England,First degree,Part-time,Total,Total,40
The Arts University Bournemouth,England,First degree,All,Total,Total,2880
Bournemouth University,England,First degree,Full-time,Total,Total,11480
Bournemouth University,England,First degree,Part-time,Total,Total,685
Bournemouth University,England,First degree,All,Total,Total,12165
BPP University,England,First degree,Full-time,Total,Total,2850
BPP University,England,First degree,Part-time,Total,Total,90
BPP University,England,First degree,All,Total,Total,2940
The University of Bradford,England,First degree,Full-time,Total,Total,8000
The University of Bradford,England,First degree,Part-time,Total,Total,585
The University of Bradford,England,First degree,All,Total,Total,8585
The University of Brighton,England,First degree,Full-time,Total,Total,13700
The University of Brighton,England,First degree,Part-time,Total,Total,1075
The University of Brighton,England,First degree,All,Total,Total,14775
The University of Bristol,England,First degree,Full-time,Total,Total,15605
The University of Bristol,England,First degree,Part-time,Total,Total,340
The University of Bristol,England,First degree,All,Total,Total,15940
Brunel University London,England,First degree,Full-time,Total,Total,9430
Brunel University London,England,First degree,Part-time,Total,Total,245
Brunel University London,England,First degree,All,Total,Total,9675
Buckinghamshire New University,England,First degree,Full-time,Total,Total,5510
Buckinghamshire New University,England,First degree,Part-time,Total,Total,460
Buckinghamshire New University,England,First degree,All,Total,Total,5970
The University of Buckingham,England,First degree,Full-time,Total,Total,1080
The University of Buckingham,England,First degree,Part-time,Total,Total,70
The University of Buckingham,England,First degree,All,Total,Total,1150
The University of Cambridge,England,First degree,Full-time,Total,Total,11835
The University of Cambridge,England,First degree,All,Total,Total,11835
Canterbury Christ Church University,England,First degree,Full-time,Total,Total,9490
Canterbury Christ Church University,England,First degree,Part-time,Total,Total,1030
Canterbury Christ Church University,England,First degree,All,Total,Total,10515
Cardiff University,Wales,First degree,Full-time,Total,Total,17510
Cardiff University,Wales,First degree,Part-time,Total,Total,515
Cardiff University,Wales,First degree,All,Total,Total,18025
Cardiff Metropolitan University,Wales,First degree,Full-time,Total,Total,8235
Cardiff Metropolitan University,Wales,First degree,Part-time,Total,Total,105
Cardiff Metropolitan University,Wales,First degree,All,Total,Total,8340
The University of Central Lancashire,England,First degree,Full-time,Total,Total,15395
The University of Central Lancashire,England,First degree,Part-time,Total,Total,1735
The University of Central Lancashire,England,First degree,All,Total,Total,17130
University of Chester,England,First degree,Full-time,Total,Total,8425
University of Chester,England,First degree,Part-time,Total,Total,640
University of Chester,England,First degree,All,Total,Total,9065
The University of Chichester,England,First degree,Full-time,Total,Total,4005
The University of Chichester,England,First degree,Part-time,Total,Total,215
The University of Chichester,England,First degree,All,Total,Total,4220
Chicken Shed Theatre Company,England,First degree,Full-time,Total,Total,25
Chicken Shed Theatre Company,England,First degree,All,Total,Total,25
The College of Integrated Chinese Medicine,England,First degree,Full-time,Total,Total,210
The College of Integrated Chinese Medicine,England,First degree,All,Total,Total,210
"City, University of London",England,First degree,Full-time,Total,Total,8000
"City, University of London",England,First degree,Part-time,Total,Total,190
"City, University of London",England,First degree,All,Total,Total,8190
The Academy of Contemporary Music,England,First degree,Full-time,Total,Total,740
The Academy of Contemporary Music,England,First degree,All,Total,Total,740
Conservatoire for Dance and Drama,England,First degree,Full-time,Total,Total,665
Conservatoire for Dance and Drama,England,First degree,All,Total,Total,665
Courtauld Institute of Art,England,First degree,Full-time,Total,Total,165
Courtauld Institute of Art,England,First degree,All,Total,Total,165
Coventry University,England,First degree,Full-time,Total,Total,17580
Coventry University,England,First degree,Part-time,Total,Total,1610
Coventry University,England,First degree,All,Total,Total,19190
University for the Creative Arts,England,First degree,Full-time,Total,Total,4390
University for the Creative Arts,England,First degree,Part-time,Total,Total,30
University for the Creative Arts,England,First degree,All,Total,Total,4420
University of Cumbria,England,First degree,Full-time,Total,Total,4740
University of Cumbria,England,First degree,Part-time,Total,Total,390
University of Cumbria,England,First degree,All,Total,Total,5130
De Montfort University,England,First degree,Full-time,Total,Total,13440
De Montfort University,England,First degree,Part-time,Total,Total,630
De Montfort University,England,First degree,All,Total,Total,14075
University of Derby,England,First degree,Full-time,Total,Total,9485
University of Derby,England,First degree,Part-time,Total,Total,1480
University of Derby,England,First degree,All,Total,Total,10960
The University of Dundee,Scotland,First degree,Full-time,Total,Total,8660
The University of Dundee,Scotland,First degree,Part-time,Total,Total,485
The University of Dundee,Scotland,First degree,All,Total,Total,9145
University of Durham,England,First degree,Full-time,Total,Total,12655
University of Durham,England,First degree,Part-time,Total,Total,165
University of Durham,England,First degree,All,Total,Total,12820
The University of East Anglia,England,First degree,Full-time,Total,Total,9970
The University of East Anglia,England,First degree,Part-time,Total,Total,190
The University of East Anglia,England,First degree,All,Total,Total,10160
The University of East London,England,First degree,Full-time,Total,Total,10010
The University of East London,England,First degree,Part-time,Total,Total,1350
The University of East London,England,First degree,All,Total,Total,11360
Edge Hill University,England,First degree,Full-time,Total,Total,9275
Edge Hill University,England,First degree,Part-time,Total,Total,790
Edge Hill University,England,First degree,All,Total,Total,10065
Edinburgh Napier University,Scotland,First degree,Full-time,Total,Total,9270
Edinburgh Napier University,Scotland,First degree,Part-time,Total,Total,795
Edinburgh Napier University,Scotland,First degree,All,Total,Total,10065
The University of Edinburgh,Scotland,First degree,Full-time,Total,Total,19295
The University of Edinburgh,Scotland,First degree,Part-time,Total,Total,310
The University of Edinburgh,Scotland,First degree,All,Total,Total,19610
The University of Essex,England,First degree,Full-time,Total,Total,9125
The University of Essex,England,First degree,Part-time,Total,Total,550
The University of Essex,England,First degree,All,Total,Total,9675
The University of Exeter,England,First degree,Full-time,Total,Total,15600
The University of Exeter,England,First degree,Part-time,Total,Total,60
The University of Exeter,England,First degree,All,Total,Total,15660
Falmouth University,England,First degree,Full-time,Total,Total,3955
Falmouth University,England,First degree,Part-time,Total,Total,15
Falmouth University,England,First degree,All,Total,Total,3970
Met Film School Limited,England,First degree,Full-time,Total,Total,125
Met Film School Limited,England,First degree,All,Total,Total,125
ForMission Ltd,England,First degree,Full-time,Total,Total,150
ForMission Ltd,England,First degree,Part-time,Total,Total,0
ForMission Ltd,England,First degree,All,Total,Total,155
Futureworks,England,First degree,Full-time,Total,Total,180
Futureworks,England,First degree,All,Total,Total,180
Glasgow Caledonian University,Scotland,First degree,Full-time,Total,Total,11300
Glasgow Caledonian University,Scotland,First degree,Part-time,Total,Total,1270
Glasgow Caledonian University,Scotland,First degree,All,Total,Total,12570
Glasgow School of Art,Scotland,First degree,Full-time,Total,Total,1325
Glasgow School of Art,Scotland,First degree,Part-time,Total,Total,10
Glasgow School of Art,Scotland,First degree,All,Total,Total,1335
The University of Glasgow,Scotland,First degree,Full-time,Total,Total,16950
The University of Glasgow,Scotland,First degree,Part-time,Total,Total,345
The University of Glasgow,Scotland,First degree,All,Total,Total,17295
University of Gloucestershire,England,First degree,Full-time,Total,Total,5495
University of Gloucestershire,England,First degree,Part-time,Total,Total,335
University of Gloucestershire,England,First degree,All,Total,Total,5830
Glyndŵr University,Wales,First degree,Full-time,Total,Total,3260
Glyndŵr University,Wales,First degree,Part-time,Total,Total,420
Glyndŵr University,Wales,First degree,All,Total,Total,3675
Goldsmiths College,England,First degree,Full-time,Total,Total,5005
Goldsmiths College,England,First degree,Part-time,Total,Total,180
Goldsmiths College,England,First degree,All,Total,Total,5185
The University of Greenwich,England,First degree,Full-time,Total,Total,12300
The University of Greenwich,England,First degree,Part-time,Total,Total,1300
The University of Greenwich,England,First degree,All,Total,Total,13600
GSM London,England,First degree,Full-time,Total,Total,7145
GSM London,England,First degree,Part-time,Total,Total,65
GSM London,England,First degree,All,Total,Total,7215
Guildhall School of Music and Drama,England,First degree,Full-time,Total,Total,555
Guildhall School of Music and Drama,England,First degree,All,Total,Total,555
Harper Adams University,England,First degree,Full-time,Total,Total,1785
Harper Adams University,England,First degree,Part-time,Total,Total,40
Harper Adams University,England,First degree,All,Total,Total,1820
Heriot-Watt University,Scotland,First degree,Full-time,Total,Total,6500
Heriot-Watt University,Scotland,First degree,Part-time,Total,Total,90
Heriot-Watt University,Scotland,First degree,All,Total,Total,6590
University of Hertfordshire,England,First degree,Full-time,Total,Total,14620
University of Hertfordshire,England,First degree,Part-time,Total,Total,1450
University of Hertfordshire,England,First degree,All,Total,Total,16070
Heythrop College,England,First degree,Full-time,Total,Total,335
Heythrop College,England,First degree,Part-time,Total,Total,15
Heythrop College,England,First degree,All,Total,Total,350
Holborn College Limited,England,First degree,Full-time,Total,Total,425
Holborn College Limited,England,First degree,All,Total,Total,425
The University of Huddersfield,England,First degree,Full-time,Total,Total,13200
The University of Huddersfield,England,First degree,Part-time,Total,Total,875
The University of Huddersfield,England,First degree,All,Total,Total,14075
The University of Hull,England,First degree,Full-time,Total,Total,10950
The University of Hull,England,First degree,Part-time,Total,Total,670
The University of Hull,England,First degree,All,Total,Total,11620
"Imperial College of Science, Technology and Medicine",England,First degree,Full-time,Total,Total,9010
"Imperial College of Science, Technology and Medicine",England,First degree,Part-time,Total,Total,5
"Imperial College of Science, Technology and Medicine",England,First degree,All,Total,Total,9015
Institute of Education,England,First degree,Full-time,Total,Total,225
Institute of Education,England,First degree,Part-time,Total,Total,30
Institute of Education,England,First degree,All,Total,Total,260
Institute of Contemporary Music Performance,England,First degree,Full-time,Total,Total,680
Institute of Contemporary Music Performance,England,First degree,All,Total,Total,680
Keele University,England,First degree,Full-time,Total,Total,6645
Keele University,England,First degree,Part-time,Total,Total,150
Keele University,England,First degree,All,Total,Total,6795
Kensington College of Business,England,First degree,Full-time,Total,Total,30
Kensington College of Business,England,First degree,All,Total,Total,30
The University of Kent,England,First degree,Full-time,Total,Total,14220
The University of Kent,England,First degree,Part-time,Total,Total,455
The University of Kent,England,First degree,All,Total,Total,14675
King's College London,England,First degree,Full-time,Total,Total,13905
King's College London,England,First degree,Part-time,Total,Total,480
King's College London,England,First degree,All,Total,Total,14385
Kingston University,England,First degree,Full-time,Total,Total,14360
Kingston University,England,First degree,Part-time,Total,Total,1330
Kingston University,England,First degree,All,Total,Total,15690
The University of Lancaster,England,First degree,Full-time,Total,Total,9150
The University of Lancaster,England,First degree,Part-time,Total,Total,20
The University of Lancaster,England,First degree,All,Total,Total,9170
Leeds Arts University,England,First degree,Full-time,Total,Total,1145
Leeds Arts University,England,First degree,All,Total,Total,1145
Leeds Beckett University,England,First degree,Full-time,Total,Total,17285
Leeds Beckett University,England,First degree,Part-time,Total,Total,1085
Leeds Beckett University,England,First degree,All,Total,Total,18370
The University of Leeds,England,First degree,Full-time,Total,Total,22135
The University of Leeds,England,First degree,Part-time,Total,Total,245
The University of Leeds,England,First degree,All,Total,Total,22380
Leeds Trinity University,England,First degree,Full-time,Total,Total,2605
Leeds Trinity University,England,First degree,Part-time,Total,Total,25
Leeds Trinity University,England,First degree,All,Total,Total,2630
The University of Leicester,England,First degree,Full-time,Total,Total,10175
The University of Leicester,England,First degree,Part-time,Total,Total,290
The University of Leicester,England,First degree,All,Total,Total,10465
The University of Lincoln,England,First degree,Full-time,Total,Total,9390
The University of Lincoln,England,First degree,Part-time,Total,Total,1135
The University of Lincoln,England,First degree,All,Total,Total,10525
Liverpool Hope University,England,First degree,Full-time,Total,Total,3745
Liverpool Hope University,England,First degree,Part-time,Total,Total,165
Liverpool Hope University,England,First degree,All,Total,Total,3910
Liverpool John Moores University,England,First degree,Full-time,Total,Total,15865
Liverpool John Moores University,England,First degree,Part-time,Total,Total,545
Liverpool John Moores University,England,First degree,All,Total,Total,16410
The Liverpool Institute for Performing Arts,England,First degree,Full-time,Total,Total,715
The Liverpool Institute for Performing Arts,England,First degree,All,Total,Total,715
The University of Liverpool,England,First degree,Full-time,Total,Total,17140
The University of Liverpool,England,First degree,Part-time,Total,Total,485
The University of Liverpool,England,First degree,All,Total,Total,17625
"University of the Arts, London",England,First degree,Full-time,Total,Total,12910
"University of the Arts, London",England,First degree,Part-time,Total,Total,420
"University of the Arts, London",England,First degree,All,Total,Total,13325
London Centre of Contemporary Music,England,First degree,Full-time,Total,Total,185
London Centre of Contemporary Music,England,First degree,Part-time,Total,Total,5
London Centre of Contemporary Music,England,First degree,All,Total,Total,185
The London College UCK,England,First degree,Full-time,Total,Total,110
The London College UCK,England,First degree,Part-time,Total,Total,5
The London College UCK,England,First degree,All,Total,Total,115
London Metropolitan University,England,First degree,Full-time,Total,Total,8970
London Metropolitan University,England,First degree,Part-time,Total,Total,1115
London Metropolitan University,England,First degree,All,Total,Total,10085
London South Bank University,England,First degree,Full-time,Total,Total,8265
London South Bank University,England,First degree,Part-time,Total,Total,1885
London South Bank University,England,First degree,All,Total,Total,10150
London School of Economics and Political Science,England,First degree,Full-time,Total,Total,4330
London School of Economics and Political Science,England,First degree,Part-time,Total,Total,80
London School of Economics and Political Science,England,First degree,All,Total,Total,4415
London School of Theology,England,First degree,Full-time,Total,Total,160
London School of Theology,England,First degree,Part-time,Total,Total,15
London School of Theology,England,First degree,All,Total,Total,175
London Studio Centre,England,First degree,Full-time,Total,Total,320
London Studio Centre,England,First degree,All,Total,Total,320
West London College,England,First degree,Full-time,Total,Total,345
West London College,England,First degree,All,Total,Total,345
The London Institute of Banking & Finance,England,First degree,Full-time,Total,Total,155
The London Institute of Banking & Finance,England,First degree,Part-time,Total,Total,145
The London Institute of Banking & Finance,England,First degree,All,Total,Total,300
Loughborough University,England,First degree,Full-time,Total,Total,11935
Loughborough University,England,First degree,Part-time,Total,Total,205
Loughborough University,England,First degree,All,Total,Total,12140
The Manchester Metropolitan University,England,First degree,Full-time,Total,Total,23770
The Manchester Metropolitan University,England,First degree,Part-time,Total,Total,1280
The Manchester Metropolitan University,England,First degree,All,Total,Total,25050
The University of Manchester,England,First degree,Full-time,Total,Total,26140
The University of Manchester,England,First degree,Part-time,Total,Total,125
The University of Manchester,England,First degree,All,Total,Total,26265
Missio Dei,England,First degree,Full-time,Total,Total,100
Missio Dei,England,First degree,Part-time,Total,Total,10
Missio Dei,England,First degree,All,Total,Total,105
St Mellitus College,England,First degree,Full-time,Total,Total,170
St Mellitus College,England,First degree,Part-time,Total,Total,35
St Mellitus College,England,First degree,All,Total,Total,205
Middlesex University,England,First degree,Full-time,Total,Total,11735
Middlesex University,England,First degree,Part-time,Total,Total,715
Middlesex University,England,First degree,All,Total,Total,12450
Mountview Academy of Theatre Arts,England,First degree,Full-time,Total,Total,290
Mountview Academy of Theatre Arts,England,First degree,All,Total,Total,290
Moorlands College,England,First degree,Full-time,Total,Total,195
Moorlands College,England,First degree,All,Total,Total,195
Nazarene Theological College,England,First degree,Full-time,Total,Total,45
Nazarene Theological College,England,First degree,Part-time,Total,Total,5
Nazarene Theological College,England,First degree,All,Total,Total,50
Newcastle University,England,First degree,Full-time,Total,Total,15920
Newcastle University,England,First degree,Part-time,Total,Total,40
Newcastle University,England,First degree,All,Total,Total,15960
Newman University,England,First degree,Full-time,Total,Total,1705
Newman University,England,First degree,Part-time,Total,Total,220
Newman University,England,First degree,All,Total,Total,1925
Norland College,England,First degree,Full-time,Total,Total,135
Norland College,England,First degree,All,Total,Total,135
The University of Northampton,England,First degree,Full-time,Total,Total,8060
The University of Northampton,England,First degree,Part-time,Total,Total,510
The University of Northampton,England,First degree,All,Total,Total,8570
Northern College of Acupuncture,England,First degree,Full-time,Total,Total,90
Northern College of Acupuncture,England,First degree,Part-time,Total,Total,5
Northern College of Acupuncture,England,First degree,All,Total,Total,95
University of Northumbria at Newcastle,England,First degree,Full-time,Total,Total,18530
University of Northumbria at Newcastle,England,First degree,Part-time,Total,Total,2290
University of Northumbria at Newcastle,England,First degree,All,Total,Total,20820
Norwich University of the Arts,England,First degree,Full-time,Total,Total,1820
Norwich University of the Arts,England,First degree,All,Total,Total,1820
University of Nottingham,England,First degree,Full-time,Total,Total,22340
University of Nottingham,England,First degree,Part-time,Total,Total,525
University of Nottingham,England,First degree,All,Total,Total,22865
The Nottingham Trent University,England,First degree,Full-time,Total,Total,19855
The Nottingham Trent University,England,First degree,Part-time,Total,Total,1135
The Nottingham Trent University,England,First degree,All,Total,Total,20995
The Open University,England,First degree,Part-time,Total,Total,88120
The Open University,Northern Ireland,First degree,Part-time,Total,Total,3065
The Open University,Scotland,First degree,Part-time,Total,Total,9390
The Open University,Wales,First degree,Part-time,Total,Total,5765
The Open University,England,First degree,All,Total,Total,88120
The Open University,Northern Ireland,First degree,All,Total,Total,3065
The Open University,Scotland,First degree,All,Total,Total,9390
The Open University,Wales,First degree,All,Total,Total,5765
Oxford Brookes University,England,First degree,Full-time,Total,Total,10155
Oxford Brookes University,England,First degree,Part-time,Total,Total,585
Oxford Brookes University,England,First degree,All,Total,Total,10740
The University of Oxford,England,First degree,Full-time,Total,Total,11340
The University of Oxford,England,First degree,Part-time,Total,Total,10
The University of Oxford,England,First degree,All,Total,Total,11350
Pearson College,England,First degree,Full-time,Total,Total,80
Pearson College,England,First degree,Part-time,Total,Total,15
Pearson College,England,First degree,All,Total,Total,90
Arts University Plymouth,England,First degree,Full-time,Total,Total,865
Arts University Plymouth,England,First degree,Part-time,Total,Total,25
Arts University Plymouth,England,First degree,All,Total,Total,890
University of Plymouth,England,First degree,Full-time,Total,Total,16650
University of Plymouth,England,First degree,Part-time,Total,Total,1415
University of Plymouth,England,First degree,All,Total,Total,18065
The University of Portsmouth,England,First degree,Full-time,Total,Total,16110
The University of Portsmouth,England,First degree,Part-time,Total,Total,1255
The University of Portsmouth,England,First degree,All,Total,Total,17370
"Queen Margaret University, Edinburgh",Scotland,First degree,Full-time,Total,Total,3000
"Queen Margaret University, Edinburgh",Scotland,First degree,Part-time,Total,Total,170
"Queen Margaret University, Edinburgh",Scotland,First degree,All,Total,Total,3165
Queen Mary University of London,England,First degree,Full-time,Total,Total,11265
Queen Mary University of London,England,First degree,Part-time,Total,Total,15
Queen Mary University of London,England,First degree,All,Total,Total,11280
Royal Academy of Dance,England,First degree,Full-time,Total,Total,110
Royal Academy of Dance,England,First degree,Part-time,Total,Total,15
Royal Academy of Dance,England,First degree,All,Total,Total,125
Ravensbourne University London,England,First degree,Full-time,Total,Total,1975
Ravensbourne University London,England,First degree,All,Total,Total,1975
"Richmond, The American International University in London",England,First degree,Full-time,Total,Total,840
"Richmond, The American International University in London",England,First degree,All,Total,Total,840
The University of Reading,England,First degree,Full-time,Total,Total,9210
The University of Reading,England,First degree,Part-time,Total,Total,75
The University of Reading,England,First degree,All,Total,Total,9285
Regent's University London,England,First degree,Full-time,Total,Total,2100
Regent's University London,England,First degree,All,Total,Total,2100
Regents Theological College,England,First degree,Full-time,Total,Total,125
Regents Theological College,England,First degree,Part-time,Total,Total,40
Regents Theological College,England,First degree,All,Total,Total,165
Robert Gordon University,Scotland,First degree,Full-time,Total,Total,7520
Robert Gordon University,Scotland,First degree,Part-time,Total,Total,1165
Robert Gordon University,Scotland,First degree,All,Total,Total,8685
Roehampton University,England,First degree,Full-time,Total,Total,5640
Roehampton University,England,First degree,Part-time,Total,Total,170
Roehampton University,England,First degree,All,Total,Total,5815
Rose Bruford College of Theatre and Performance,England,First degree,Full-time,Total,Total,585
Rose Bruford College of Theatre and Performance,England,First degree,Part-time,Total,Total,140
Rose Bruford College of Theatre and Performance,England,First degree,All,Total,Total,730
Royal Academy of Music,England,First degree,Full-time,Total,Total,360
Royal Academy of Music,England,First degree,All,Total,Total,360
Royal Agricultural University,England,First degree,Full-time,Total,Total,745
Royal Agricultural University,England,First degree,Part-time,Total,Total,30
Royal Agricultural University,England,First degree,All,Total,Total,770
Royal College of Music,England,First degree,Full-time,Total,Total,415
Royal College of Music,England,First degree,Part-time,Total,Total,5
Royal College of Music,England,First degree,All,Total,Total,420
Royal Conservatoire of Scotland,Scotland,First degree,Full-time,Total,Total,790
Royal Conservatoire of Scotland,Scotland,First degree,All,Total,Total,790
The Royal Central School of Speech and Drama,England,First degree,Full-time,Total,Total,635
The Royal Central School of Speech and Drama,England,First degree,All,Total,Total,635
Royal Holloway and Bedford New College,England,First degree,Full-time,Total,Total,6775
Royal Holloway and Bedford New College,England,First degree,Part-time,Total,Total,165
Royal Holloway and Bedford New College,England,First degree,All,Total,Total,6940
Royal Northern College of Music,England,First degree,Full-time,Total,Total,580
Royal Northern College of Music,England,First degree,All,Total,Total,580
The Royal Veterinary College,England,First degree,Full-time,Total,Total,1530
The Royal Veterinary College,England,First degree,All,Total,Total,1530
The University of St. Andrews,Scotland,First degree,Full-time,Total,Total,6920
The University of St. Andrews,Scotland,First degree,Part-time,Total,Total,120
The University of St. Andrews,Scotland,First degree,All,Total,Total,7035
SAE Education Limited,England,First degree,Full-time,Total,Total,750
SAE Education Limited,England,First degree,All,Total,Total,750
"St George's, University of London",England,First degree,Full-time,Total,Total,2400
"St George's, University of London",England,First degree,Part-time,Total,Total,0
"St George's, University of London",England,First degree,All,Total,Total,2405
St Mary's University College,Northern Ireland,First degree,Full-time,Total,Total,850
St Mary's University College,Northern Ireland,First degree,Part-time,Total,Total,10
St Mary's University College,Northern Ireland,First degree,All,Total,Total,860
"St Mary's University, Twickenham",England,First degree,Full-time,Total,Total,3280
"St Mary's University, Twickenham",England,First degree,Part-time,Total,Total,230
"St Mary's University, Twickenham",England,First degree,All,Total,Total,3510
The University of Salford,England,First degree,Full-time,Total,Total,13600
The University of Salford,England,First degree,Part-time,Total,Total,655
The University of Salford,England,First degree,All,Total,Total,14255
London School of Science and Technology Limited,England,First degree,Full-time,Total,Total,65
London School of Science and Technology Limited,England,First degree,All,Total,Total,65
SOAS University of London,England,First degree,Full-time,Total,Total,2680
SOAS University of London,England,First degree,Part-time,Total,Total,30
SOAS University of London,England,First degree,All,Total,Total,2710
SRUC,Scotland,First degree,Full-time,Total,Total,620
SRUC,Scotland,First degree,Part-time,Total,Total,25
SRUC,Scotland,First degree,All,Total,Total,645
Sheffield Hallam University,England,First degree,Full-time,Total,Total,20605
Sheffield Hallam University,England,First degree,Part-time,Total,Total,1490
Sheffield Hallam University,England,First degree,All,Total,Total,22100
The University of Sheffield,England,First degree,Full-time,Total,Total,17815
The University of Sheffield,England,First degree,Part-time,Total,Total,670
The University of Sheffield,England,First degree,All,Total,Total,18485
Slough Borough Council,England,First degree,Full-time,Total,Total,15
Slough Borough Council,England,First degree,All,Total,Total,15
Solent University,England,First degree,Full-time,Total,Total,9020
Solent University,England,First degree,Part-time,Total,Total,405
Solent University,England,First degree,All,Total,Total,9425
The University of Southampton,England,First degree,Full-time,Total,Total,15780
The University of Southampton,England,First degree,Part-time,Total,Total,305
The University of Southampton,England,First degree,All,Total,Total,16080
Staffordshire University,England,First degree,Full-time,Total,Total,8275
Staffordshire University,England,First degree,Part-time,Total,Total,1695
Staffordshire University,England,First degree,All,Total,Total,9970
The University of Stirling,Scotland,First degree,Full-time,Total,Total,6905
The University of Stirling,Scotland,First degree,Part-time,Total,Total,220
The University of Stirling,Scotland,First degree,All,Total,Total,7125
University of St Mark and St John,England,First degree,Full-time,Total,Total,1730
University of St Mark and St John,England,First degree,Part-time,Total,Total,110
University of St Mark and St John,England,First degree,All,Total,Total,1840
Stranmillis University College,Northern Ireland,First degree,Full-time,Total,Total,830
Stranmillis University College,Northern Ireland,First degree,Part-time,Total,Total,195
Stranmillis University College,Northern Ireland,First degree,All,Total,Total,1025
The University of Strathclyde,Scotland,First degree,Full-time,Total,Total,12105
The University of Strathclyde,Scotland,First degree,Part-time,Total,Total,395
The University of Strathclyde,Scotland,First degree,All,Total,Total,12500
University of Suffolk,England,First degree,Full-time,Total,Total,2750
University of Suffolk,England,First degree,Part-time,Total,Total,350
University of Suffolk,England,First degree,All,Total,Total,3100
The University of Sunderland,England,First degree,Full-time,Total,Total,8905
The University of Sunderland,England,First degree,Part-time,Total,Total,655
The University of Sunderland,England,First degree,All,Total,Total,9560
The University of Surrey,England,First degree,Full-time,Total,Total,9410
The University of Surrey,England,First degree,Part-time,Total,Total,150
The University of Surrey,England,First degree,All,Total,Total,9560
The University of Sussex,England,First degree,Full-time,Total,Total,10120
The University of Sussex,England,First degree,Part-time,Total,Total,10
The University of Sussex,England,First degree,All,Total,Total,10125
Swansea University,Wales,First degree,Full-time,Total,Total,11205
Swansea University,Wales,First degree,Part-time,Total,Total,320
Swansea University,Wales,First degree,All,Total,Total,11525
Tech Music Schools,England,First degree,Full-time,Total,Total,1200
Tech Music Schools,England,First degree,All,Total,Total,1200
Teesside University,England,First degree,Full-time,Total,Total,8440
Teesside University,England,First degree,Part-time,Total,Total,1160
Teesside University,England,First degree,All,Total,Total,9600
Trinity Laban Conservatoire of Music and Dance,England,First degree,Full-time,Total,Total,695
Trinity Laban Conservatoire of Music and Dance,England,First degree,All,Total,Total,695
University of Wales Trinity Saint David,Wales,First degree,Full-time,Total,Total,5260
University of Wales Trinity Saint David,Wales,First degree,Part-time,Total,Total,405
University of Wales Trinity Saint David,Wales,First degree,All,Total,Total,5665
University of the Highlands and Islands,Scotland,First degree,Full-time,Total,Total,2345
University of the Highlands and Islands,Scotland,First degree,Part-time,Total,Total,635
University of the Highlands and Islands,Scotland,First degree,All,Total,Total,2985
Ulster University,Northern Ireland,First degree,Full-time,Total,Total,16510
Ulster University,Northern Ireland,First degree,Part-time,Total,Total,1840
Ulster University,Northern Ireland,First degree,All,Total,Total,18350
The University of Law,England,First degree,Full-time,Total,Total,485
The University of Law,England,First degree,All,Total,Total,485
University College London,England,First degree,Full-time,Total,Total,15265
University College London,England,First degree,Part-time,Total,Total,230
University College London,England,First degree,All,Total,Total,15490
University of South Wales,Wales,First degree,Full-time,Total,Total,12810
University of South Wales,Wales,First degree,Part-time,Total,Total,1010
University of South Wales,Wales,First degree,All,Total,Total,13820
The University of Warwick,England,First degree,Full-time,Total,Total,12830
The University of Warwick,England,First degree,Part-time,Total,Total,290
The University of Warwick,England,First degree,All,Total,Total,13120
"University of the West of England, Bristol",England,First degree,Full-time,Total,Total,17765
"University of the West of England, Bristol",England,First degree,Part-time,Total,Total,1885
"University of the West of England, Bristol",England,First degree,All,Total,Total,19650
The University of the West of Scotland,Scotland,First degree,Full-time,Total,Total,9765
The University of the West of Scotland,Scotland,First degree,Part-time,Total,Total,1285
The University of the West of Scotland,Scotland,First degree,All,Total,Total,11055
The University of West London,England,First degree,Full-time,Total,Total,6605
The University of West London,England,First degree,Part-time,Total,Total,460
The University of West London,England,First degree,All,Total,Total,7065
The University of Westminster,England,First degree,Full-time,Total,Total,12835
The University of Westminster,England,First degree,Part-time,Total,Total,1270
The University of Westminster,England,First degree,All,Total,Total,14105
The University of Winchester,England,First degree,Full-time,Total,Total,5505
The University of Winchester,England,First degree,Part-time,Total,Total,210
The University of Winchester,England,First degree,All,Total,Total,5715
The University of Wolverhampton,England,First degree,Full-time,Total,Total,11995
The University of Wolverhampton,England,First degree,Part-time,Total,Total,2010
The University of Wolverhampton,England,First degree,All,Total,Total,14005
University of Worcester,England,First degree,Full-time,Total,Total,5780
University of Worcester,England,First degree,Part-time,Total,Total,430
University of Worcester,England,First degree,All,Total,Total,6210
Writtle University College,England,First degree,Full-time,Total,Total,580
Writtle University College,England,First degree,Part-time,Total,Total,20
Writtle University College,England,First degree,All,Total,Total,600
