HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
the university of huddersfield,england,All postgraduate,all,total,total,3150
the university of huddersfield,england,All postgraduate,full-time,total,total,905
the university of huddersfield,england,All postgraduate,part-time,total,total,2245
the university of huddersfield,england,All postgraduate,all,domicile,total uk,2820
the university of huddersfield,england,All postgraduate,all,domicile,total non-uk,330
the university of huddersfield,england,All undergraduate,all,total,total,14875
the university of huddersfield,england,All undergraduate,full-time,total,total,9530
the university of huddersfield,england,All undergraduate,part-time,total,total,5345
the university of huddersfield,england,All undergraduate,all,domicile,total uk,14255
the university of huddersfield,england,All undergraduate,all,domicile,total non-uk,625
the university of huddersfield,england,all,full-time,total,total,10435
the university of huddersfield,england,all,part-time,total,total,7590
the university of huddersfield,england,all,all,domicile,total uk,17075
the university of huddersfield,england,all,all,domicile,total non-uk,955
the university of hull,england,all,all,total,total,21695
the university of hull,england,All postgraduate,all,total,total,3875
the university of hull,england,All postgraduate,full-time,total,total,1570
the university of hull,england,All postgraduate,part-time,total,total,2305
the university of hull,england,All postgraduate,all,domicile,total uk,2520
the university of hull,england,All postgraduate,all,domicile,total non-uk,1355
the university of hull,england,All undergraduate,all,total,total,17820
the university of hull,england,All undergraduate,full-time,total,total,9195
the university of hull,england,All undergraduate,part-time,total,total,8625
the university of hull,england,All undergraduate,all,domicile,total uk,16485
the university of hull,england,All undergraduate,all,domicile,total non-uk,1335
the university of hull,england,all,full-time,total,total,10765
the university of hull,england,all,part-time,total,total,10930
the university of hull,england,all,all,domicile,total uk,19005
the university of hull,england,all,all,domicile,total non-uk,2690
"imperial college of science, technology & medicine",england,all,all,total,total,11495
"imperial college of science, technology & medicine",england,All postgraduate,all,total,total,4265
"imperial college of science, technology & medicine",england,All postgraduate,full-time,total,total,3160
"imperial college of science, technology & medicine",england,All postgraduate,part-time,total,total,1105
"imperial college of science, technology & medicine",england,All postgraduate,all,domicile,total uk,2625
"imperial college of science, technology & medicine",england,All postgraduate,all,domicile,total non-uk,1640
"imperial college of science, technology & medicine",england,All undergraduate,all,total,total,7230
"imperial college of science, technology & medicine",england,All undergraduate,full-time,total,total,7230
"imperial college of science, technology & medicine",england,All undergraduate,part-time,total,total,0
"imperial college of science, technology & medicine",england,All undergraduate,all,domicile,total uk,5615
"imperial college of science, technology & medicine",england,All undergraduate,all,domicile,total non-uk,1610
"imperial college of science, technology & medicine",england,all,full-time,total,total,10390
"imperial college of science, technology & medicine",england,all,part-time,total,total,1105
"imperial college of science, technology & medicine",england,all,all,domicile,total uk,8240
"imperial college of science, technology & medicine",england,all,all,domicile,total non-uk,3250
institute of advanced nursing education,england,all,all,total,total,960
institute of advanced nursing education,england,All postgraduate,all,total,total,205
institute of advanced nursing education,england,All postgraduate,full-time,total,total,0
institute of advanced nursing education,england,All postgraduate,part-time,total,total,200
institute of advanced nursing education,england,All postgraduate,all,domicile,total uk,195
institute of advanced nursing education,england,All postgraduate,all,domicile,total non-uk,10
institute of advanced nursing education,england,All undergraduate,all,total,total,755
institute of advanced nursing education,england,All undergraduate,full-time,total,total,0
institute of advanced nursing education,england,All undergraduate,part-time,total,total,755
institute of advanced nursing education,england,All undergraduate,all,domicile,total uk,725
institute of advanced nursing education,england,All undergraduate,all,domicile,total non-uk,30
institute of advanced nursing education,england,all,full-time,total,total,0
institute of advanced nursing education,england,all,part-time,total,total,955
institute of advanced nursing education,england,all,all,domicile,total uk,920
institute of advanced nursing education,england,all,all,domicile,total non-uk,40
institute of education,england,all,all,total,total,4860
institute of education,england,All postgraduate,all,total,total,4800
institute of education,england,All postgraduate,full-time,total,total,1785
institute of education,england,All postgraduate,part-time,total,total,3015
institute of education,england,All postgraduate,all,domicile,total uk,4040
institute of education,england,All postgraduate,all,domicile,total non-uk,760
institute of education,england,All undergraduate,all,total,total,60
institute of education,england,All undergraduate,full-time,total,total,5
institute of education,england,All undergraduate,part-time,total,total,55
institute of education,england,All undergraduate,all,domicile,total uk,60
institute of education,england,All undergraduate,all,domicile,total non-uk,0
institute of education,england,all,full-time,total,total,1790
institute of education,england,all,part-time,total,total,3070
institute of education,england,all,all,domicile,total uk,4100
institute of education,england,all,all,domicile,total non-uk,760
the university of keele,england,all,all,total,total,12180
the university of keele,england,All postgraduate,all,total,total,3130
the university of keele,england,All postgraduate,full-time,total,total,1020
the university of keele,england,All postgraduate,part-time,total,total,2110
the university of keele,england,All postgraduate,all,domicile,total uk,2415
the university of keele,england,All postgraduate,all,domicile,total non-uk,715
the university of keele,england,All undergraduate,all,total,total,9055
the university of keele,england,All undergraduate,full-time,total,total,4745
the university of keele,england,All undergraduate,part-time,total,total,4305
the university of keele,england,All undergraduate,all,domicile,total uk,8795
the university of keele,england,All undergraduate,all,domicile,total non-uk,260
the university of keele,england,all,full-time,total,total,5765
the university of keele,england,all,part-time,total,total,6415
the university of keele,england,all,all,domicile,total uk,11210
the university of keele,england,all,all,domicile,total non-uk,975
the university of kent at canterbury,england,all,all,total,total,12785
the university of kent at canterbury,england,All postgraduate,all,total,total,2185
the university of kent at canterbury,england,All postgraduate,full-time,total,total,960
the university of kent at canterbury,england,All postgraduate,part-time,total,total,1225
the university of kent at canterbury,england,All postgraduate,all,domicile,total uk,1330
the university of kent at canterbury,england,All postgraduate,all,domicile,total non-uk,855
the university of kent at canterbury,england,All undergraduate,all,total,total,10600
the university of kent at canterbury,england,All undergraduate,full-time,total,total,7195
the university of kent at canterbury,england,All undergraduate,part-time,total,total,3405
the university of kent at canterbury,england,All undergraduate,all,domicile,total uk,9135
the university of kent at canterbury,england,All undergraduate,all,domicile,total non-uk,1465
the university of kent at canterbury,england,all,full-time,total,total,8155
the university of kent at canterbury,england,all,part-time,total,total,4630
the university of kent at canterbury,england,all,all,domicile,total uk,10465
the university of kent at canterbury,england,all,all,domicile,total non-uk,2320
kent institute of art & design,england,all,all,total,total,2035
kent institute of art & design,england,All postgraduate,all,total,total,85
kent institute of art & design,england,All postgraduate,full-time,total,total,55
kent institute of art & design,england,All postgraduate,part-time,total,total,35
kent institute of art & design,england,All postgraduate,all,domicile,total uk,40
kent institute of art & design,england,All postgraduate,all,domicile,total non-uk,45
kent institute of art & design,england,All undergraduate,all,total,total,1945
kent institute of art & design,england,All undergraduate,full-time,total,total,1770
kent institute of art & design,england,All undergraduate,part-time,total,total,175
kent institute of art & design,england,All undergraduate,all,domicile,total uk,1540
kent institute of art & design,england,All undergraduate,all,domicile,total non-uk,410
kent institute of art & design,england,all,full-time,total,total,1825
kent institute of art & design,england,all,part-time,total,total,210
kent institute of art & design,england,all,all,domicile,total uk,1580
kent institute of art & design,england,all,all,domicile,total non-uk,455
"king alfred's college, winchester",england,all,all,total,total,5280
"king alfred's college, winchester",england,All postgraduate,all,total,total,950
"king alfred's college, winchester",england,All postgraduate,full-time,total,total,90
"king alfred's college, winchester",england,All postgraduate,part-time,total,total,860
"king alfred's college, winchester",england,All postgraduate,all,domicile,total uk,930
"king alfred's college, winchester",england,All postgraduate,all,domicile,total non-uk,20
"king alfred's college, winchester",england,All undergraduate,all,total,total,4330
"king alfred's college, winchester",england,All undergraduate,full-time,total,total,3130
"king alfred's college, winchester",england,All undergraduate,part-time,total,total,1200
"king alfred's college, winchester",england,All undergraduate,all,domicile,total uk,4245
"king alfred's college, winchester",england,All undergraduate,all,domicile,total non-uk,85
"king alfred's college, winchester",england,all,full-time,total,total,3220
"king alfred's college, winchester",england,all,part-time,total,total,2060
"king alfred's college, winchester",england,all,all,domicile,total uk,5175
"king alfred's college, winchester",england,all,all,domicile,total non-uk,105
king's college london,england,all,all,total,total,19020
king's college london,england,All postgraduate,all,total,total,5775
king's college london,england,All postgraduate,full-time,total,total,2670
king's college london,england,All postgraduate,part-time,total,total,3100
king's college london,england,All postgraduate,all,domicile,total uk,4125
king's college london,england,All postgraduate,all,domicile,total non-uk,1650
king's college london,england,All undergraduate,all,total,total,13250
king's college london,england,All undergraduate,full-time,total,total,11230
king's college london,england,All undergraduate,part-time,total,total,2015
king's college london,england,All undergraduate,all,domicile,total uk,11715
king's college london,england,All undergraduate,all,domicile,total non-uk,1535
king's college london,england,all,full-time,total,total,13900
king's college london,england,all,part-time,total,total,5115
king's college london,england,all,all,domicile,total uk,15840
king's college london,england,all,all,domicile,total non-uk,3185
kingston university,england,all,all,total,total,16970
kingston university,england,All postgraduate,all,total,total,3650
kingston university,england,All postgraduate,full-time,total,total,970
kingston university,england,All postgraduate,part-time,total,total,2680
kingston university,england,All postgraduate,all,domicile,total uk,3170
kingston university,england,All postgraduate,all,domicile,total non-uk,480
kingston university,england,All undergraduate,all,total,total,13320
kingston university,england,All undergraduate,full-time,total,total,11685
kingston university,england,All undergraduate,part-time,total,total,1635
kingston university,england,All undergraduate,all,domicile,total uk,11870
kingston university,england,All undergraduate,all,domicile,total non-uk,1450
kingston university,england,all,full-time,total,total,12655
kingston university,england,all,part-time,total,total,4315
kingston university,england,all,all,domicile,total uk,15040
kingston university,england,all,all,domicile,total non-uk,1930
the university of lancaster,england,all,all,total,total,15615
the university of lancaster,england,All postgraduate,all,total,total,3315
the university of lancaster,england,All postgraduate,full-time,total,total,1470
the university of lancaster,england,All postgraduate,part-time,total,total,1845
the university of lancaster,england,All postgraduate,all,domicile,total uk,2195
the university of lancaster,england,All postgraduate,all,domicile,total non-uk,1120
the university of lancaster,england,All undergraduate,all,total,total,12300
the university of lancaster,england,All undergraduate,full-time,total,total,7090
the university of lancaster,england,All undergraduate,part-time,total,total,5210
the university of lancaster,england,All undergraduate,all,domicile,total uk,11315
the university of lancaster,england,All undergraduate,all,domicile,total non-uk,985
the university of lancaster,england,all,full-time,total,total,8560
the university of lancaster,england,all,part-time,total,total,7055
the university of lancaster,england,all,all,domicile,total uk,13510
the university of lancaster,england,all,all,domicile,total non-uk,2105
leeds metropolitan university,england,all,all,total,total,25110
leeds metropolitan university,england,All postgraduate,all,total,total,4085
leeds metropolitan university,england,All postgraduate,full-time,total,total,955
leeds metropolitan university,england,All postgraduate,part-time,total,total,3130
leeds metropolitan university,england,All postgraduate,all,domicile,total uk,3460
leeds metropolitan university,england,All postgraduate,all,domicile,total non-uk,625
leeds metropolitan university,england,All undergraduate,all,total,total,21025
leeds metropolitan university,england,All undergraduate,full-time,total,total,13250
leeds metropolitan university,england,All undergraduate,part-time,total,total,7775
leeds metropolitan university,england,All undergraduate,all,domicile,total uk,19535
leeds metropolitan university,england,All undergraduate,all,domicile,total non-uk,1490
leeds metropolitan university,england,all,full-time,total,total,14205
leeds metropolitan university,england,all,part-time,total,total,10905
leeds metropolitan university,england,all,all,domicile,total uk,22995
leeds metropolitan university,england,all,all,domicile,total non-uk,2115
the university of leeds,england,all,all,total,total,32770
the university of leeds,england,All postgraduate,all,total,total,8615
the university of leeds,england,All postgraduate,full-time,total,total,4840
the university of leeds,england,All postgraduate,part-time,total,total,3775
the university of leeds,england,All postgraduate,all,domicile,total uk,5965
the university of leeds,england,All postgraduate,all,domicile,total non-uk,2650
the university of leeds,england,All undergraduate,all,total,total,24155
the university of leeds,england,All undergraduate,full-time,total,total,19690
the university of leeds,england,All undergraduate,part-time,total,total,4465
the university of leeds,england,All undergraduate,all,domicile,total uk,22380
the university of leeds,england,All undergraduate,all,domicile,total non-uk,1775
the university of leeds,england,all,full-time,total,total,24530
the university of leeds,england,all,part-time,total,total,8240
the university of leeds,england,all,all,domicile,total uk,28345
the university of leeds,england,all,all,domicile,total non-uk,4425
the university of leicester,england,all,all,total,total,16875
the university of leicester,england,All postgraduate,all,total,total,8190
the university of leicester,england,All postgraduate,full-time,total,total,2140
the university of leicester,england,All postgraduate,part-time,total,total,6050
the university of leicester,england,All postgraduate,all,domicile,total uk,5915
the university of leicester,england,All postgraduate,all,domicile,total non-uk,2275
the university of leicester,england,All undergraduate,all,total,total,8685
the university of leicester,england,All undergraduate,full-time,total,total,7245
the university of leicester,england,All undergraduate,part-time,total,total,1440
the university of leicester,england,All undergraduate,all,domicile,total uk,7925
the university of leicester,england,All undergraduate,all,domicile,total non-uk,760
the university of leicester,england,all,full-time,total,total,9385
the university of leicester,england,all,part-time,total,total,7490
the university of leicester,england,all,all,domicile,total uk,13840
the university of leicester,england,all,all,domicile,total non-uk,3035
the university of lincoln,england,all,all,total,total,12420
the university of lincoln,england,All postgraduate,all,total,total,2180
the university of lincoln,england,All postgraduate,full-time,total,total,695
the university of lincoln,england,All postgraduate,part-time,total,total,1485
the university of lincoln,england,All postgraduate,all,domicile,total uk,1625
the university of lincoln,england,All postgraduate,all,domicile,total non-uk,555
the university of lincoln,england,All undergraduate,all,total,total,10240
the university of lincoln,england,All undergraduate,full-time,total,total,7060
the university of lincoln,england,All undergraduate,part-time,total,total,3180
the university of lincoln,england,All undergraduate,all,domicile,total uk,9305
the university of lincoln,england,All undergraduate,all,domicile,total non-uk,935
the university of lincoln,england,all,full-time,total,total,7755
the university of lincoln,england,all,part-time,total,total,4665
the university of lincoln,england,all,all,domicile,total uk,10930
the university of lincoln,england,all,all,domicile,total non-uk,1490
liverpool hope,england,all,all,total,total,6990
liverpool hope,england,All postgraduate,all,total,total,1515
liverpool hope,england,All postgraduate,full-time,total,total,650
liverpool hope,england,All postgraduate,part-time,total,total,865
liverpool hope,england,All postgraduate,all,domicile,total uk,1375
liverpool hope,england,All postgraduate,all,domicile,total non-uk,140
liverpool hope,england,All undergraduate,all,total,total,5475
liverpool hope,england,All undergraduate,full-time,total,total,4330
liverpool hope,england,All undergraduate,part-time,total,total,1145
liverpool hope,england,All undergraduate,all,domicile,total uk,5155
liverpool hope,england,All undergraduate,all,domicile,total non-uk,320
liverpool hope,england,all,full-time,total,total,4980
liverpool hope,england,all,part-time,total,total,2010
liverpool hope,england,all,all,domicile,total uk,6530
liverpool hope,england,all,all,domicile,total non-uk,460
liverpool john moores university,england,all,all,total,total,21565
liverpool john moores university,england,All postgraduate,all,total,total,2860
liverpool john moores university,england,All postgraduate,full-time,total,total,845
liverpool john moores university,england,All postgraduate,part-time,total,total,2015
liverpool john moores university,england,All postgraduate,all,domicile,total uk,2435
liverpool john moores university,england,All postgraduate,all,domicile,total non-uk,425
liverpool john moores university,england,All undergraduate,all,total,total,18705
liverpool john moores university,england,All undergraduate,full-time,total,total,13780
liverpool john moores university,england,All undergraduate,part-time,total,total,4925
liverpool john moores university,england,All undergraduate,all,domicile,total uk,17150
liverpool john moores university,england,All undergraduate,all,domicile,total non-uk,1555
liverpool john moores university,england,all,full-time,total,total,14625
liverpool john moores university,england,all,part-time,total,total,6940
liverpool john moores university,england,all,all,domicile,total uk,19585
liverpool john moores university,england,all,all,domicile,total non-uk,1980
the university of liverpool,england,all,all,total,total,22200
the university of liverpool,england,All postgraduate,all,total,total,5785
the university of liverpool,england,All postgraduate,full-time,total,total,1915
the university of liverpool,england,All postgraduate,part-time,total,total,3870
the university of liverpool,england,All postgraduate,all,domicile,total uk,3915
the university of liverpool,england,All postgraduate,all,domicile,total non-uk,1870
the university of liverpool,england,All undergraduate,all,total,total,16415
the university of liverpool,england,All undergraduate,full-time,total,total,11695
the university of liverpool,england,All undergraduate,part-time,total,total,4720
the university of liverpool,england,All undergraduate,all,domicile,total uk,15425
the university of liverpool,england,All undergraduate,all,domicile,total non-uk,995
the university of liverpool,england,all,full-time,total,total,13610
the university of liverpool,england,all,part-time,total,total,8590
the university of liverpool,england,all,all,domicile,total uk,19340
the university of liverpool,england,all,all,domicile,total non-uk,2865
london business school,england,all,all,total,total,1630
london business school,england,All postgraduate,all,total,total,1630
london business school,england,All postgraduate,full-time,total,total,875
london business school,england,All postgraduate,part-time,total,total,755
london business school,england,All postgraduate,all,domicile,total uk,555
london business school,england,All postgraduate,all,domicile,total non-uk,1080
london business school,england,All undergraduate,all,total,total,0
london business school,england,All undergraduate,full-time,total,total,0
london business school,england,All undergraduate,part-time,total,total,0
london business school,england,All undergraduate,all,domicile,total uk,0
london business school,england,All undergraduate,all,domicile,total non-uk,0
london business school,england,all,full-time,total,total,875
london business school,england,all,part-time,total,total,755
london business school,england,all,all,domicile,total uk,555
london business school,england,all,all,domicile,total non-uk,1080
university of london institutes and activities,england,all,all,total,total,835
university of london institutes and activities,england,All postgraduate,all,total,total,635
university of london institutes and activities,england,All postgraduate,full-time,total,total,430
university of london institutes and activities,england,All postgraduate,part-time,total,total,205
university of london institutes and activities,england,All postgraduate,all,domicile,total uk,370
university of london institutes and activities,england,All postgraduate,all,domicile,total non-uk,265
university of london institutes and activities,england,All undergraduate,all,total,total,195
university of london institutes and activities,england,All undergraduate,full-time,total,total,195
university of london institutes and activities,england,All undergraduate,part-time,total,total,0
university of london institutes and activities,england,All undergraduate,all,domicile,total uk,175
university of london institutes and activities,england,All undergraduate,all,domicile,total non-uk,25
university of london institutes and activities,england,all,full-time,total,total,625
university of london institutes and activities,england,all,part-time,total,total,205
university of london institutes and activities,england,all,all,domicile,total uk,545
university of london institutes and activities,england,all,all,domicile,total non-uk,290
london guildhall university,england,all,all,total,total,14070
london guildhall university,england,All postgraduate,all,total,total,2340
london guildhall university,england,All postgraduate,full-time,total,total,625
london guildhall university,england,All postgraduate,part-time,total,total,1710
london guildhall university,england,All postgraduate,all,domicile,total uk,1910
london guildhall university,england,All postgraduate,all,domicile,total non-uk,430
london guildhall university,england,All undergraduate,all,total,total,11730
london guildhall university,england,All undergraduate,full-time,total,total,8000
london guildhall university,england,All undergraduate,part-time,total,total,3735
london guildhall university,england,All undergraduate,all,domicile,total uk,10300
london guildhall university,england,All undergraduate,all,domicile,total non-uk,1430
london guildhall university,england,all,full-time,total,total,8625
london guildhall university,england,all,part-time,total,total,5445
london guildhall university,england,all,all,domicile,total uk,12210
london guildhall university,england,all,all,domicile,total non-uk,1860
the london institute,england,all,all,total,total,11140
the london institute,england,All postgraduate,all,total,total,1730
the london institute,england,All postgraduate,full-time,total,total,980
the london institute,england,All postgraduate,part-time,total,total,750
the london institute,england,All postgraduate,all,domicile,total uk,1115
the london institute,england,All postgraduate,all,domicile,total non-uk,620
the london institute,england,All undergraduate,all,total,total,9405
the london institute,england,All undergraduate,full-time,total,total,8705
the london institute,england,All undergraduate,part-time,total,total,700
the london institute,england,All undergraduate,all,domicile,total uk,6565
the london institute,england,All undergraduate,all,domicile,total non-uk,2845
the london institute,england,all,full-time,total,total,9685
the london institute,england,all,part-time,total,total,1450
the london institute,england,all,all,domicile,total uk,7680
the london institute,england,all,all,domicile,total non-uk,3465
london south bank university,england,all,all,total,total,19865
london south bank university,england,All postgraduate,all,total,total,4640
london south bank university,england,All postgraduate,full-time,total,total,1240
london south bank university,england,All postgraduate,part-time,total,total,3400
london south bank university,england,All postgraduate,all,domicile,total uk,3665
london south bank university,england,All postgraduate,all,domicile,total non-uk,975
london south bank university,england,All undergraduate,all,total,total,15225
london south bank university,england,All undergraduate,full-time,total,total,8465
london south bank university,england,All undergraduate,part-time,total,total,6765
london south bank university,england,All undergraduate,all,domicile,total uk,13605
london south bank university,england,All undergraduate,all,domicile,total non-uk,1620
london south bank university,england,all,full-time,total,total,9705
london south bank university,england,all,part-time,total,total,10165
london south bank university,england,all,all,domicile,total uk,17270
london south bank university,england,all,all,domicile,total non-uk,2595
london school of economics and political science,england,all,all,total,total,7695
london school of economics and political science,england,All postgraduate,all,total,total,4410
london school of economics and political science,england,All postgraduate,full-time,total,total,3270
london school of economics and political science,england,All postgraduate,part-time,total,total,1140
london school of economics and political science,england,All postgraduate,all,domicile,total uk,1265
london school of economics and political science,england,All postgraduate,all,domicile,total non-uk,3145
london school of economics and political science,england,All undergraduate,all,total,total,3285
london school of economics and political science,england,All undergraduate,full-time,total,total,3115
london school of economics and political science,england,All undergraduate,part-time,total,total,170
london school of economics and political science,england,All undergraduate,all,domicile,total uk,1790
london school of economics and political science,england,All undergraduate,all,domicile,total non-uk,1495
london school of economics and political science,england,all,full-time,total,total,6385
london school of economics and political science,england,all,part-time,total,total,1310
london school of economics and political science,england,all,all,domicile,total uk,3055
london school of economics and political science,england,all,all,domicile,total non-uk,4640
london school of hygiene & tropical medicine,england,all,all,total,total,895
london school of hygiene & tropical medicine,england,All postgraduate,all,total,total,895
london school of hygiene & tropical medicine,england,All postgraduate,full-time,total,total,710
london school of hygiene & tropical medicine,england,All postgraduate,part-time,total,total,185
london school of hygiene & tropical medicine,england,All postgraduate,all,domicile,total uk,410
london school of hygiene & tropical medicine,england,All postgraduate,all,domicile,total non-uk,485
london school of hygiene & tropical medicine,england,All undergraduate,all,total,total,0
london school of hygiene & tropical medicine,england,All undergraduate,full-time,total,total,0
london school of hygiene & tropical medicine,england,All undergraduate,part-time,total,total,0
london school of hygiene & tropical medicine,england,All undergraduate,all,domicile,total uk,0
london school of hygiene & tropical medicine,england,All undergraduate,all,domicile,total non-uk,0
london school of hygiene & tropical medicine,england,all,full-time,total,total,710
london school of hygiene & tropical medicine,england,all,part-time,total,total,185
london school of hygiene & tropical medicine,england,all,all,domicile,total uk,410
london school of hygiene & tropical medicine,england,all,all,domicile,total non-uk,485
loughborough university,england,all,all,total,total,13555
loughborough university,england,All postgraduate,all,total,total,4045
loughborough university,england,All postgraduate,full-time,total,total,1915
loughborough university,england,All postgraduate,part-time,total,total,2130
loughborough university,england,All postgraduate,all,domicile,total uk,2870
loughborough university,england,All postgraduate,all,domicile,total non-uk,1175
loughborough university,england,All undergraduate,all,total,total,9515
loughborough university,england,All undergraduate,full-time,total,total,9355
loughborough university,england,All undergraduate,part-time,total,total,155
loughborough university,england,All undergraduate,all,domicile,total uk,9065
loughborough university,england,All undergraduate,all,domicile,total non-uk,450
loughborough university,england,all,full-time,total,total,11270
loughborough university,england,all,part-time,total,total,2285
loughborough university,england,all,all,domicile,total uk,11935
loughborough university,england,all,all,domicile,total non-uk,1625
university of luton,england,all,all,total,total,11290
university of luton,england,All postgraduate,all,total,total,1765
university of luton,england,All postgraduate,full-time,total,total,860
university of luton,england,All postgraduate,part-time,total,total,910
university of luton,england,All postgraduate,all,domicile,total uk,965
university of luton,england,All postgraduate,all,domicile,total non-uk,805
university of luton,england,All undergraduate,all,total,total,9520
university of luton,england,All undergraduate,full-time,total,total,6180
university of luton,england,All undergraduate,part-time,total,total,3340
university of luton,england,All undergraduate,all,domicile,total uk,7305
university of luton,england,All undergraduate,all,domicile,total non-uk,2215
university of luton,england,all,full-time,total,total,7040
university of luton,england,all,part-time,total,total,4250
university of luton,england,all,all,domicile,total uk,8270
university of luton,england,all,all,domicile,total non-uk,3020
university of manchester,england,all,all,total,total,27145
university of manchester,england,All postgraduate,all,total,total,7225
university of manchester,england,All postgraduate,full-time,total,total,3735
university of manchester,england,All postgraduate,part-time,total,total,3490
university of manchester,england,All postgraduate,all,domicile,total uk,4780
university of manchester,england,All postgraduate,all,domicile,total non-uk,2445
university of manchester,england,All undergraduate,all,total,total,19915
university of manchester,england,All undergraduate,full-time,total,total,16820
university of manchester,england,All undergraduate,part-time,total,total,3100
university of manchester,england,All undergraduate,all,domicile,total uk,18445
university of manchester,england,All undergraduate,all,domicile,total non-uk,1470
university of manchester,england,all,full-time,total,total,20555
university of manchester,england,all,part-time,total,total,6590
university of manchester,england,all,all,domicile,total uk,23225
university of manchester,england,all,all,domicile,total non-uk,3915
the university of manchester institute of science & technology,england,all,all,total,total,7025
the university of manchester institute of science & technology,england,All postgraduate,all,total,total,2345
the university of manchester institute of science & technology,england,All postgraduate,full-time,total,total,1660
the university of manchester institute of science & technology,england,All postgraduate,part-time,total,total,685
the university of manchester institute of science & technology,england,All postgraduate,all,domicile,total uk,1160
the university of manchester institute of science & technology,england,All postgraduate,all,domicile,total non-uk,1185
the university of manchester institute of science & technology,england,All undergraduate,all,total,total,4675
the university of manchester institute of science & technology,england,All undergraduate,full-time,total,total,4675
the university of manchester institute of science & technology,england,All undergraduate,part-time,total,total,0
the university of manchester institute of science & technology,england,All undergraduate,all,domicile,total uk,3745
the university of manchester institute of science & technology,england,All undergraduate,all,domicile,total non-uk,935
the university of manchester institute of science & technology,england,all,full-time,total,total,6335
the university of manchester institute of science & technology,england,all,part-time,total,total,685
the university of manchester institute of science & technology,england,all,all,domicile,total uk,4905
the university of manchester institute of science & technology,england,all,all,domicile,total non-uk,2120
the manchester metropolitan university,england,all,all,total,total,30640
the manchester metropolitan university,england,All postgraduate,all,total,total,6750
the manchester metropolitan university,england,All postgraduate,full-time,total,total,2245
the manchester metropolitan university,england,All postgraduate,part-time,total,total,4505
the manchester metropolitan university,england,All postgraduate,all,domicile,total uk,6255
the manchester metropolitan university,england,All postgraduate,all,domicile,total non-uk,495
the manchester metropolitan university,england,All undergraduate,all,total,total,23885
the manchester metropolitan university,england,All undergraduate,full-time,total,total,19175
the manchester metropolitan university,england,All undergraduate,part-time,total,total,4715
the manchester metropolitan university,england,All undergraduate,all,domicile,total uk,22700
the manchester metropolitan university,england,All undergraduate,all,domicile,total non-uk,1185
the manchester metropolitan university,england,all,full-time,total,total,21420
the manchester metropolitan university,england,all,part-time,total,total,9220
the manchester metropolitan university,england,all,all,domicile,total uk,28955
the manchester metropolitan university,england,all,all,domicile,total non-uk,1680
middlesex university,england,all,all,total,total,24150
middlesex university,england,All postgraduate,all,total,total,4855
middlesex university,england,All postgraduate,full-time,total,total,2300
middlesex university,england,All postgraduate,part-time,total,total,2555
middlesex university,england,All postgraduate,all,domicile,total uk,3010
middlesex university,england,All postgraduate,all,domicile,total non-uk,1845
middlesex university,england,All undergraduate,all,total,total,19295
middlesex university,england,All undergraduate,full-time,total,total,14325
middlesex university,england,All undergraduate,part-time,total,total,4970
middlesex university,england,All undergraduate,all,domicile,total uk,15745
middlesex university,england,All undergraduate,all,domicile,total non-uk,3550
middlesex university,england,all,full-time,total,total,16625
middlesex university,england,all,part-time,total,total,7525
middlesex university,england,all,all,domicile,total uk,18755
middlesex university,england,all,all,domicile,total non-uk,5395
the university of newcastle-upon-tyne,england,all,all,total,total,19395
the university of newcastle-upon-tyne,england,All postgraduate,all,total,total,5285
the university of newcastle-upon-tyne,england,All postgraduate,full-time,total,total,2725
the university of newcastle-upon-tyne,england,All postgraduate,part-time,total,total,2560
the university of newcastle-upon-tyne,england,All postgraduate,all,domicile,total uk,3495
the university of newcastle-upon-tyne,england,All postgraduate,all,domicile,total non-uk,1795
the university of newcastle-upon-tyne,england,All undergraduate,all,total,total,14110
the university of newcastle-upon-tyne,england,All undergraduate,full-time,total,total,11170
the university of newcastle-upon-tyne,england,All undergraduate,part-time,total,total,2940
the university of newcastle-upon-tyne,england,All undergraduate,all,domicile,total uk,13175
the university of newcastle-upon-tyne,england,All undergraduate,all,domicile,total non-uk,935
the university of newcastle-upon-tyne,england,all,full-time,total,total,13895
the university of newcastle-upon-tyne,england,all,part-time,total,total,5500
the university of newcastle-upon-tyne,england,all,all,domicile,total uk,16670
the university of newcastle-upon-tyne,england,all,all,domicile,total non-uk,2730
newman college,england,all,all,total,total,1730
newman college,england,All postgraduate,all,total,total,145
newman college,england,All postgraduate,full-time,total,total,70
newman college,england,All postgraduate,part-time,total,total,75
newman college,england,All postgraduate,all,domicile,total uk,135
newman college,england,All postgraduate,all,domicile,total non-uk,10
newman college,england,All undergraduate,all,total,total,1585
newman college,england,All undergraduate,full-time,total,total,1055
newman college,england,All undergraduate,part-time,total,total,530
newman college,england,All undergraduate,all,domicile,total uk,1500
newman college,england,All undergraduate,all,domicile,total non-uk,85
newman college,england,all,full-time,total,total,1125
newman college,england,all,part-time,total,total,605
newman college,england,all,all,domicile,total uk,1635
newman college,england,all,all,domicile,total non-uk,95
the university of north london,england,all,all,total,total,16420
the university of north london,england,All postgraduate,all,total,total,3230
the university of north london,england,All postgraduate,full-time,total,total,1305
the university of north london,england,All postgraduate,part-time,total,total,1930
the university of north london,england,All postgraduate,all,domicile,total uk,2260
