HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
Oxford Brookes University,England,Postgraduate (research),Part-time,Total,Total,170
Oxford Brookes University,England,Postgraduate (research),All,Total,Total,385
The University of Oxford,England,Postgraduate (research),Full-time,Total,Total,5005
The University of Oxford,England,Postgraduate (research),Part-time,Total,Total,140
The University of Oxford,England,Postgraduate (research),All,Total,Total,5145
University of Plymouth,England,Postgraduate (research),Full-time,Total,Total,440
University of Plymouth,England,Postgraduate (research),Part-time,Total,Total,240
University of Plymouth,England,Postgraduate (research),All,Total,Total,685
The University of Portsmouth,England,Postgraduate (research),Full-time,Total,Total,265
The University of Portsmouth,England,Postgraduate (research),Part-time,Total,Total,290
The University of Portsmouth,England,Postgraduate (research),All,Total,Total,555
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),Full-time,Total,Total,50
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),Part-time,Total,Total,70
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),All,Total,Total,120
Queen Mary University of London,England,Postgraduate (research),Full-time,Total,Total,1030
Queen Mary University of London,England,Postgraduate (research),Part-time,Total,Total,140
Queen Mary University of London,England,Postgraduate (research),All,Total,Total,1170
The University of Reading,England,Postgraduate (research),Full-time,Total,Total,880
The University of Reading,England,Postgraduate (research),Part-time,Total,Total,295
The University of Reading,England,Postgraduate (research),All,Total,Total,1175
Robert Gordon University,Scotland,Postgraduate (research),Full-time,Total,Total,90
Robert Gordon University,Scotland,Postgraduate (research),Part-time,Total,Total,95
Robert Gordon University,Scotland,Postgraduate (research),All,Total,Total,185
Roehampton University,England,Postgraduate (research),Full-time,Total,Total,190
Roehampton University,England,Postgraduate (research),Part-time,Total,Total,125
Roehampton University,England,Postgraduate (research),All,Total,Total,315
Royal Academy of Music,England,Postgraduate (research),Full-time,Total,Total,15
Royal Academy of Music,England,Postgraduate (research),All,Total,Total,15
Royal Agricultural University,England,Postgraduate (research),Full-time,Total,Total,15
Royal Agricultural University,England,Postgraduate (research),Part-time,Total,Total,5
Royal Agricultural University,England,Postgraduate (research),All,Total,Total,20
Royal College of Art,England,Postgraduate (research),Full-time,Total,Total,115
Royal College of Art,England,Postgraduate (research),Part-time,Total,Total,100
Royal College of Art,England,Postgraduate (research),All,Total,Total,215
Royal College of Music,England,Postgraduate (research),Full-time,Total,Total,15
Royal College of Music,England,Postgraduate (research),Part-time,Total,Total,15
Royal College of Music,England,Postgraduate (research),All,Total,Total,30
Royal Conservatoire of Scotland,Scotland,Postgraduate (research),Full-time,Total,Total,10
Royal Conservatoire of Scotland,Scotland,Postgraduate (research),Part-time,Total,Total,15
Royal Conservatoire of Scotland,Scotland,Postgraduate (research),All,Total,Total,20
The Royal Central School of Speech and Drama,England,Postgraduate (research),Full-time,Total,Total,10
The Royal Central School of Speech and Drama,England,Postgraduate (research),Part-time,Total,Total,10
The Royal Central School of Speech and Drama,England,Postgraduate (research),All,Total,Total,20
Royal Holloway and Bedford New College,England,Postgraduate (research),Full-time,Total,Total,540
Royal Holloway and Bedford New College,England,Postgraduate (research),Part-time,Total,Total,135
Royal Holloway and Bedford New College,England,Postgraduate (research),All,Total,Total,680
Royal Northern College of Music,England,Postgraduate (research),Full-time,Total,Total,10
Royal Northern College of Music,England,Postgraduate (research),Part-time,Total,Total,10
Royal Northern College of Music,England,Postgraduate (research),All,Total,Total,20
The Royal Veterinary College,England,Postgraduate (research),Full-time,Total,Total,80
The Royal Veterinary College,England,Postgraduate (research),Part-time,Total,Total,20
The Royal Veterinary College,England,Postgraduate (research),All,Total,Total,100
The University of St. Andrews,Scotland,Postgraduate (research),Full-time,Total,Total,890
The University of St. Andrews,Scotland,Postgraduate (research),Part-time,Total,Total,85
The University of St. Andrews,Scotland,Postgraduate (research),All,Total,Total,975
"St George's, University of London",England,Postgraduate (research),Full-time,Total,Total,60
"St George's, University of London",England,Postgraduate (research),Part-time,Total,Total,50
"St George's, University of London",England,Postgraduate (research),All,Total,Total,110
"St Mary's University, Twickenham",England,Postgraduate (research),Full-time,Total,Total,25
"St Mary's University, Twickenham",England,Postgraduate (research),Part-time,Total,Total,40
"St Mary's University, Twickenham",England,Postgraduate (research),All,Total,Total,65
The University of Salford,England,Postgraduate (research),Full-time,Total,Total,545
The University of Salford,England,Postgraduate (research),Part-time,Total,Total,220
The University of Salford,England,Postgraduate (research),All,Total,Total,760
SOAS University of London,England,Postgraduate (research),Full-time,Total,Total,370
SOAS University of London,England,Postgraduate (research),Part-time,Total,Total,140
SOAS University of London,England,Postgraduate (research),All,Total,Total,510
Sheffield Hallam University,England,Postgraduate (research),Full-time,Total,Total,255
Sheffield Hallam University,England,Postgraduate (research),Part-time,Total,Total,305
Sheffield Hallam University,England,Postgraduate (research),All,Total,Total,560
The University of Sheffield,England,Postgraduate (research),Full-time,Total,Total,2310
The University of Sheffield,England,Postgraduate (research),Part-time,Total,Total,385
The University of Sheffield,England,Postgraduate (research),All,Total,Total,2695
Solent University,England,Postgraduate (research),Full-time,Total,Total,20
Solent University,England,Postgraduate (research),Part-time,Total,Total,45
Solent University,England,Postgraduate (research),All,Total,Total,70
The University of Southampton,England,Postgraduate (research),Full-time,Total,Total,2150
The University of Southampton,England,Postgraduate (research),Part-time,Total,Total,485
The University of Southampton,England,Postgraduate (research),All,Total,Total,2635
Staffordshire University,England,Postgraduate (research),Full-time,Total,Total,90
Staffordshire University,England,Postgraduate (research),Part-time,Total,Total,70
Staffordshire University,England,Postgraduate (research),All,Total,Total,160
The University of Stirling,Scotland,Postgraduate (research),Full-time,Total,Total,350
The University of Stirling,Scotland,Postgraduate (research),Part-time,Total,Total,210
The University of Stirling,Scotland,Postgraduate (research),All,Total,Total,560
The University of Strathclyde,Scotland,Postgraduate (research),Full-time,Total,Total,1405
The University of Strathclyde,Scotland,Postgraduate (research),Part-time,Total,Total,200
The University of Strathclyde,Scotland,Postgraduate (research),All,Total,Total,1605
University of Suffolk,England,Postgraduate (research),Full-time,Total,Total,0
University of Suffolk,England,Postgraduate (research),Part-time,Total,Total,10
University of Suffolk,England,Postgraduate (research),All,Total,Total,15
The University of Sunderland,England,Postgraduate (research),Full-time,Total,Total,75
The University of Sunderland,England,Postgraduate (research),Part-time,Total,Total,120
The University of Sunderland,England,Postgraduate (research),All,Total,Total,195
The University of Surrey,England,Postgraduate (research),Full-time,Total,Total,805
The University of Surrey,England,Postgraduate (research),Part-time,Total,Total,235
The University of Surrey,England,Postgraduate (research),All,Total,Total,1040
The University of Sussex,England,Postgraduate (research),Full-time,Total,Total,815
The University of Sussex,England,Postgraduate (research),Part-time,Total,Total,225
The University of Sussex,England,Postgraduate (research),All,Total,Total,1040
Swansea University,Wales,Postgraduate (research),Full-time,Total,Total,605
Swansea University,Wales,Postgraduate (research),Part-time,Total,Total,145
Swansea University,Wales,Postgraduate (research),All,Total,Total,750
Teesside University,England,Postgraduate (research),Full-time,Total,Total,90
Teesside University,England,Postgraduate (research),Part-time,Total,Total,95
Teesside University,England,Postgraduate (research),All,Total,Total,185
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),Full-time,Total,Total,10
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),Part-time,Total,Total,5
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),All,Total,Total,10
University of Wales Trinity Saint David,Wales,Postgraduate (research),Full-time,Total,Total,75
University of Wales Trinity Saint David,Wales,Postgraduate (research),Part-time,Total,Total,70
University of Wales Trinity Saint David,Wales,Postgraduate (research),All,Total,Total,140
University of the Highlands and Islands,Scotland,Postgraduate (research),Full-time,Total,Total,40
University of the Highlands and Islands,Scotland,Postgraduate (research),Part-time,Total,Total,25
University of the Highlands and Islands,Scotland,Postgraduate (research),All,Total,Total,65
Ulster University,Northern Ireland,Postgraduate (research),Full-time,Total,Total,380
Ulster University,Northern Ireland,Postgraduate (research),Part-time,Total,Total,170
Ulster University,Northern Ireland,Postgraduate (research),All,Total,Total,550
University College London,England,Postgraduate (research),Full-time,Total,Total,4375
University College London,England,Postgraduate (research),Part-time,Total,Total,1505
University College London,England,Postgraduate (research),All,Total,Total,5880
University of South Wales,Wales,Postgraduate (research),Full-time,Total,Total,110
University of South Wales,Wales,Postgraduate (research),Part-time,Total,Total,205
University of South Wales,Wales,Postgraduate (research),All,Total,Total,315
The University of Wales (central functions),Wales,Postgraduate (research),Full-time,Total,Total,5
The University of Wales (central functions),Wales,Postgraduate (research),Part-time,Total,Total,0
The University of Wales (central functions),Wales,Postgraduate (research),All,Total,Total,5
The University of Warwick,England,Postgraduate (research),Full-time,Total,Total,1500
The University of Warwick,England,Postgraduate (research),Part-time,Total,Total,195
The University of Warwick,England,Postgraduate (research),All,Total,Total,1695
"University of the West of England, Bristol",England,Postgraduate (research),Full-time,Total,Total,170
"University of the West of England, Bristol",England,Postgraduate (research),Part-time,Total,Total,270
"University of the West of England, Bristol",England,Postgraduate (research),All,Total,Total,440
The University of the West of Scotland,Scotland,Postgraduate (research),Full-time,Total,Total,260
The University of the West of Scotland,Scotland,Postgraduate (research),Part-time,Total,Total,160
The University of the West of Scotland,Scotland,Postgraduate (research),All,Total,Total,420
The University of West London,England,Postgraduate (research),Full-time,Total,Total,50
The University of West London,England,Postgraduate (research),Part-time,Total,Total,60
The University of West London,England,Postgraduate (research),All,Total,Total,105
The University of Westminster,England,Postgraduate (research),Full-time,Total,Total,170
The University of Westminster,England,Postgraduate (research),Part-time,Total,Total,125
The University of Westminster,England,Postgraduate (research),All,Total,Total,295
The University of Winchester,England,Postgraduate (research),Full-time,Total,Total,35
The University of Winchester,England,Postgraduate (research),Part-time,Total,Total,165
The University of Winchester,England,Postgraduate (research),All,Total,Total,200
The University of Wolverhampton,England,Postgraduate (research),Full-time,Total,Total,185
The University of Wolverhampton,England,Postgraduate (research),Part-time,Total,Total,140
The University of Wolverhampton,England,Postgraduate (research),All,Total,Total,325
University of Worcester,England,Postgraduate (research),Full-time,Total,Total,30
University of Worcester,England,Postgraduate (research),Part-time,Total,Total,90
University of Worcester,England,Postgraduate (research),All,Total,Total,120
York St John University,England,Postgraduate (research),Full-time,Total,Total,20
York St John University,England,Postgraduate (research),Part-time,Total,Total,40
York St John University,England,Postgraduate (research),All,Total,Total,60
The University of York,England,Postgraduate (research),Full-time,Total,Total,1245
The University of York,England,Postgraduate (research),Part-time,Total,Total,205
The University of York,England,Postgraduate (research),All,Total,Total,1455
Total,England,Postgraduate (research),All,Total,Total,93630
Total,England,Postgraduate (research),Full-time,Total,Total,69460
Total,England,Postgraduate (research),Part-time,Total,Total,24170
Total,Northern Ireland,Postgraduate (research),All,Total,Total,2290
Total,Northern Ireland,Postgraduate (research),Full-time,Total,Total,1710
Total,Northern Ireland,Postgraduate (research),Part-time,Total,Total,580
Total,Scotland,Postgraduate (research),All,Total,Total,12910
Total,Scotland,Postgraduate (research),Full-time,Total,Total,10290
Total,Scotland,Postgraduate (research),Part-time,Total,Total,2625
Total,Wales,Postgraduate (research),All,Total,Total,4310
Total,Wales,Postgraduate (research),Full-time,Total,Total,3220
Total,Wales,Postgraduate (research),Part-time,Total,Total,1090
The University of Aberdeen,Scotland,Postgraduate (taught),Full-time,Total,Total,1705
The University of Aberdeen,Scotland,Postgraduate (taught),Part-time,Total,Total,1225
The University of Aberdeen,Scotland,Postgraduate (taught),All,Total,Total,2930
Abertay University,Scotland,Postgraduate (taught),Full-time,Total,Total,105
Abertay University,Scotland,Postgraduate (taught),Part-time,Total,Total,120
Abertay University,Scotland,Postgraduate (taught),All,Total,Total,225
Aberystwyth University,Wales,Postgraduate (taught),Full-time,Total,Total,295
Aberystwyth University,Wales,Postgraduate (taught),Part-time,Total,Total,425
Aberystwyth University,Wales,Postgraduate (taught),All,Total,Total,720
Anglia Ruskin University,England,Postgraduate (taught),Full-time,Total,Total,1460
Anglia Ruskin University,England,Postgraduate (taught),Part-time,Total,Total,1525
Anglia Ruskin University,England,Postgraduate (taught),All,Total,Total,2985
Aston University,England,Postgraduate (taught),Full-time,Total,Total,1065
Aston University,England,Postgraduate (taught),Part-time,Total,Total,1055
Aston University,England,Postgraduate (taught),All,Total,Total,2125
Bangor University,Wales,Postgraduate (taught),Full-time,Total,Total,995
Bangor University,Wales,Postgraduate (taught),Part-time,Total,Total,870
Bangor University,Wales,Postgraduate (taught),All,Total,Total,1870
Bath Spa University,England,Postgraduate (taught),Full-time,Total,Total,925
Bath Spa University,England,Postgraduate (taught),Part-time,Total,Total,810
Bath Spa University,England,Postgraduate (taught),All,Total,Total,1735
The University of Bath,England,Postgraduate (taught),Full-time,Total,Total,1485
The University of Bath,England,Postgraduate (taught),Part-time,Total,Total,1370
The University of Bath,England,Postgraduate (taught),All,Total,Total,2860
University of Bedfordshire,England,Postgraduate (taught),Full-time,Total,Total,1480
University of Bedfordshire,England,Postgraduate (taught),Part-time,Total,Total,1695
University of Bedfordshire,England,Postgraduate (taught),All,Total,Total,3175
Queen's University Belfast,Northern Ireland,Postgraduate (taught),Full-time,Total,Total,1575
Queen's University Belfast,Northern Ireland,Postgraduate (taught),Part-time,Total,Total,1595
Queen's University Belfast,Northern Ireland,Postgraduate (taught),All,Total,Total,3170
Birkbeck College,England,Postgraduate (taught),Full-time,Total,Total,650
Birkbeck College,England,Postgraduate (taught),Part-time,Total,Total,2770
Birkbeck College,England,Postgraduate (taught),All,Total,Total,3420
Birmingham City University,England,Postgraduate (taught),Full-time,Total,Total,1785
Birmingham City University,England,Postgraduate (taught),Part-time,Total,Total,2175
Birmingham City University,England,Postgraduate (taught),All,Total,Total,3960
The University of Birmingham,England,Postgraduate (taught),Full-time,Total,Total,4705
The University of Birmingham,England,Postgraduate (taught),Part-time,Total,Total,4870
The University of Birmingham,England,Postgraduate (taught),All,Total,Total,9575
University College Birmingham,England,Postgraduate (taught),Full-time,Total,Total,315
University College Birmingham,England,Postgraduate (taught),Part-time,Total,Total,140
University College Birmingham,England,Postgraduate (taught),All,Total,Total,455
Bishop Grosseteste University,England,Postgraduate (taught),Full-time,Total,Total,270
Bishop Grosseteste University,England,Postgraduate (taught),Part-time,Total,Total,95
Bishop Grosseteste University,England,Postgraduate (taught),All,Total,Total,365
The University of Bolton,England,Postgraduate (taught),Full-time,Total,Total,295
The University of Bolton,England,Postgraduate (taught),Part-time,Total,Total,665
The University of Bolton,England,Postgraduate (taught),All,Total,Total,960
The Arts University Bournemouth,England,Postgraduate (taught),Full-time,Total,Total,65
The Arts University Bournemouth,England,Postgraduate (taught),Part-time,Total,Total,20
The Arts University Bournemouth,England,Postgraduate (taught),All,Total,Total,85
Bournemouth University,England,Postgraduate (taught),Full-time,Total,Total,1495
Bournemouth University,England,Postgraduate (taught),Part-time,Total,Total,1770
Bournemouth University,England,Postgraduate (taught),All,Total,Total,3265
The University of Bradford,England,Postgraduate (taught),Full-time,Total,Total,530
The University of Bradford,England,Postgraduate (taught),Part-time,Total,Total,1950
The University of Bradford,England,Postgraduate (taught),All,Total,Total,2480
The University of Brighton,England,Postgraduate (taught),Full-time,Total,Total,1415
The University of Brighton,England,Postgraduate (taught),Part-time,Total,Total,2080
The University of Brighton,England,Postgraduate (taught),All,Total,Total,3495
The University of Bristol,England,Postgraduate (taught),Full-time,Total,Total,2210
The University of Bristol,England,Postgraduate (taught),Part-time,Total,Total,945
The University of Bristol,England,Postgraduate (taught),All,Total,Total,3155
Brunel University London,England,Postgraduate (taught),Full-time,Total,Total,2860
Brunel University London,England,Postgraduate (taught),Part-time,Total,Total,775
Brunel University London,England,Postgraduate (taught),All,Total,Total,3635
Buckinghamshire New University,England,Postgraduate (taught),Full-time,Total,Total,325
Buckinghamshire New University,England,Postgraduate (taught),Part-time,Total,Total,620
Buckinghamshire New University,England,Postgraduate (taught),All,Total,Total,945
The University of Buckingham,England,Postgraduate (taught),Full-time,Total,Total,955
The University of Buckingham,England,Postgraduate (taught),Part-time,Total,Total,35
The University of Buckingham,England,Postgraduate (taught),All,Total,Total,990
The University of Cambridge,England,Postgraduate (taught),Full-time,Total,Total,1665
The University of Cambridge,England,Postgraduate (taught),Part-time,Total,Total,355
The University of Cambridge,England,Postgraduate (taught),All,Total,Total,2020
The Institute of Cancer Research,England,Postgraduate (taught),Part-time,Total,Total,130
The Institute of Cancer Research,England,Postgraduate (taught),All,Total,Total,130
Canterbury Christ Church University,England,Postgraduate (taught),Full-time,Total,Total,795
Canterbury Christ Church University,England,Postgraduate (taught),Part-time,Total,Total,1645
Canterbury Christ Church University,England,Postgraduate (taught),All,Total,Total,2440
Cardiff University,Wales,Postgraduate (taught),Full-time,Total,Total,3240
Cardiff University,Wales,Postgraduate (taught),Part-time,Total,Total,3700
Cardiff University,Wales,Postgraduate (taught),All,Total,Total,6940
Cardiff Metropolitan University,Wales,Postgraduate (taught),Full-time,Total,Total,2125
Cardiff Metropolitan University,Wales,Postgraduate (taught),Part-time,Total,Total,885
Cardiff Metropolitan University,Wales,Postgraduate (taught),All,Total,Total,3010
The University of Central Lancashire,England,Postgraduate (taught),Full-time,Total,Total,905
The University of Central Lancashire,England,Postgraduate (taught),Part-time,Total,Total,2685
The University of Central Lancashire,England,Postgraduate (taught),All,Total,Total,3585
University of Chester,England,Postgraduate (taught),Full-time,Total,Total,965
University of Chester,England,Postgraduate (taught),Part-time,Total,Total,2715
University of Chester,England,Postgraduate (taught),All,Total,Total,3675
The University of Chichester,England,Postgraduate (taught),Full-time,Total,Total,335
The University of Chichester,England,Postgraduate (taught),Part-time,Total,Total,420
The University of Chichester,England,Postgraduate (taught),All,Total,Total,755
"City, University of London",England,Postgraduate (taught),Full-time,Total,Total,6315
"City, University of London",England,Postgraduate (taught),Part-time,Total,Total,2305
"City, University of London",England,Postgraduate (taught),All,Total,Total,8620
Conservatoire for Dance and Drama,England,Postgraduate (taught),Full-time,Total,Total,195
Conservatoire for Dance and Drama,England,Postgraduate (taught),Part-time,Total,Total,30
Conservatoire for Dance and Drama,England,Postgraduate (taught),All,Total,Total,225
Courtauld Institute of Art,England,Postgraduate (taught),Full-time,Total,Total,260
Courtauld Institute of Art,England,Postgraduate (taught),Part-time,Total,Total,0
Courtauld Institute of Art,England,Postgraduate (taught),All,Total,Total,260
Coventry University,England,Postgraduate (taught),Full-time,Total,Total,3480
Coventry University,England,Postgraduate (taught),Part-time,Total,Total,2045
Coventry University,England,Postgraduate (taught),All,Total,Total,5530
Cranfield University,England,Postgraduate (taught),Full-time,Total,Total,1645
Cranfield University,England,Postgraduate (taught),Part-time,Total,Total,1465
Cranfield University,England,Postgraduate (taught),All,Total,Total,3115
University for the Creative Arts,England,Postgraduate (taught),Full-time,Total,Total,135
University for the Creative Arts,England,Postgraduate (taught),Part-time,Total,Total,125
University for the Creative Arts,England,Postgraduate (taught),All,Total,Total,255
University of Cumbria,England,Postgraduate (taught),Full-time,Total,Total,780
University of Cumbria,England,Postgraduate (taught),Part-time,Total,Total,920
University of Cumbria,England,Postgraduate (taught),All,Total,Total,1705
De Montfort University,England,Postgraduate (taught),Full-time,Total,Total,1430
De Montfort University,England,Postgraduate (taught),Part-time,Total,Total,1815
De Montfort University,England,Postgraduate (taught),All,Total,Total,3245
University of Derby,England,Postgraduate (taught),Full-time,Total,Total,810
University of Derby,England,Postgraduate (taught),Part-time,Total,Total,1860
University of Derby,England,Postgraduate (taught),All,Total,Total,2675
The University of Dundee,Scotland,Postgraduate (taught),Full-time,Total,Total,1200
The University of Dundee,Scotland,Postgraduate (taught),Part-time,Total,Total,2965
The University of Dundee,Scotland,Postgraduate (taught),All,Total,Total,4165
University of Durham,England,Postgraduate (taught),Full-time,Total,Total,2165
University of Durham,England,Postgraduate (taught),Part-time,Total,Total,870
University of Durham,England,Postgraduate (taught),All,Total,Total,3035
The University of East Anglia,England,Postgraduate (taught),Full-time,Total,Total,2165
The University of East Anglia,England,Postgraduate (taught),Part-time,Total,Total,1415
The University of East Anglia,England,Postgraduate (taught),All,Total,Total,3580
The University of East London,England,Postgraduate (taught),Full-time,Total,Total,1270
The University of East London,England,Postgraduate (taught),Part-time,Total,Total,1565
The University of East London,England,Postgraduate (taught),All,Total,Total,2835
Edge Hill University,England,Postgraduate (taught),Full-time,Total,Total,1155
Edge Hill University,England,Postgraduate (taught),Part-time,Total,Total,2260
Edge Hill University,England,Postgraduate (taught),All,Total,Total,3415
Edinburgh Napier University,Scotland,Postgraduate (taught),Full-time,Total,Total,920
Edinburgh Napier University,Scotland,Postgraduate (taught),Part-time,Total,Total,1055
Edinburgh Napier University,Scotland,Postgraduate (taught),All,Total,Total,1975
The University of Edinburgh,Scotland,Postgraduate (taught),Full-time,Total,Total,4490
The University of Edinburgh,Scotland,Postgraduate (taught),Part-time,Total,Total,1660
The University of Edinburgh,Scotland,Postgraduate (taught),All,Total,Total,6145
The University of Essex,England,Postgraduate (taught),Full-time,Total,Total,1455
The University of Essex,England,Postgraduate (taught),Part-time,Total,Total,805
The University of Essex,England,Postgraduate (taught),All,Total,Total,2260
The University of Exeter,England,Postgraduate (taught),Full-time,Total,Total,2185
The University of Exeter,England,Postgraduate (taught),Part-time,Total,Total,680
The University of Exeter,England,Postgraduate (taught),All,Total,Total,2870
Falmouth University,England,Postgraduate (taught),Full-time,Total,Total,100
Falmouth University,England,Postgraduate (taught),Part-time,Total,Total,105
Falmouth University,England,Postgraduate (taught),All,Total,Total,205
The National Film and Television School,England,Postgraduate (taught),Full-time,Total,Total,240
The National Film and Television School,England,Postgraduate (taught),All,Total,Total,240
Glasgow Caledonian University,Scotland,Postgraduate (taught),Full-time,Total,Total,1375
Glasgow Caledonian University,Scotland,Postgraduate (taught),Part-time,Total,Total,945
Glasgow Caledonian University,Scotland,Postgraduate (taught),All,Total,Total,2320
Glasgow School of Art,Scotland,Postgraduate (taught),Full-time,Total,Total,440
Glasgow School of Art,Scotland,Postgraduate (taught),Part-time,Total,Total,60
Glasgow School of Art,Scotland,Postgraduate (taught),All,Total,Total,500
The University of Glasgow,Scotland,Postgraduate (taught),Full-time,Total,Total,4090
The University of Glasgow,Scotland,Postgraduate (taught),Part-time,Total,Total,1645
The University of Glasgow,Scotland,Postgraduate (taught),All,Total,Total,5735
University of Gloucestershire,England,Postgraduate (taught),Full-time,Total,Total,375
University of Gloucestershire,England,Postgraduate (taught),Part-time,Total,Total,715
University of Gloucestershire,England,Postgraduate (taught),All,Total,Total,1090
Glyndŵr University,Wales,Postgraduate (taught),Full-time,Total,Total,160
Glyndŵr University,Wales,Postgraduate (taught),Part-time,Total,Total,445
Glyndŵr University,Wales,Postgraduate (taught),All,Total,Total,605
Goldsmiths College,England,Postgraduate (taught),Full-time,Total,Total,1630
Goldsmiths College,England,Postgraduate (taught),Part-time,Total,Total,800
Goldsmiths College,England,Postgraduate (taught),All,Total,Total,2430
The University of Greenwich,England,Postgraduate (taught),Full-time,Total,Total,1255
The University of Greenwich,England,Postgraduate (taught),Part-time,Total,Total,2885
The University of Greenwich,England,Postgraduate (taught),All,Total,Total,4140
Guildhall School of Music and Drama,England,Postgraduate (taught),Full-time,Total,Total,265
Guildhall School of Music and Drama,England,Postgraduate (taught),Part-time,Total,Total,55
Guildhall School of Music and Drama,England,Postgraduate (taught),All,Total,Total,325
Harper Adams University,England,Postgraduate (taught),Full-time,Total,Total,70
Harper Adams University,England,Postgraduate (taught),Part-time,Total,Total,465
Harper Adams University,England,Postgraduate (taught),All,Total,Total,530
Heriot-Watt University,Scotland,Postgraduate (taught),Full-time,Total,Total,1320
Heriot-Watt University,Scotland,Postgraduate (taught),Part-time,Total,Total,1160
Heriot-Watt University,Scotland,Postgraduate (taught),All,Total,Total,2480
University of Hertfordshire,England,Postgraduate (taught),Full-time,Total,Total,1315
University of Hertfordshire,England,Postgraduate (taught),Part-time,Total,Total,3810
University of Hertfordshire,England,Postgraduate (taught),All,Total,Total,5130
Heythrop College,England,Postgraduate (taught),Full-time,Total,Total,65
Heythrop College,England,Postgraduate (taught),Part-time,Total,Total,240
Heythrop College,England,Postgraduate (taught),All,Total,Total,305
The University of Huddersfield,England,Postgraduate (taught),Full-time,Total,Total,1185
The University of Huddersfield,England,Postgraduate (taught),Part-time,Total,Total,2190
The University of Huddersfield,England,Postgraduate (taught),All,Total,Total,3375
The University of Hull,England,Postgraduate (taught),Full-time,Total,Total,830
The University of Hull,England,Postgraduate (taught),Part-time,Total,Total,1105
The University of Hull,England,Postgraduate (taught),All,Total,Total,1935
"Imperial College of Science, Technology and Medicine",England,Postgraduate (taught),Full-time,Total,Total,3070
"Imperial College of Science, Technology and Medicine",England,Postgraduate (taught),Part-time,Total,Total,735
"Imperial College of Science, Technology and Medicine",England,Postgraduate (taught),All,Total,Total,3800
Keele University,England,Postgraduate (taught),Full-time,Total,Total,380
Keele University,England,Postgraduate (taught),Part-time,Total,Total,1405
Keele University,England,Postgraduate (taught),All,Total,Total,1785
The University of Kent,England,Postgraduate (taught),Full-time,Total,Total,1820
The University of Kent,England,Postgraduate (taught),Part-time,Total,Total,1060
The University of Kent,England,Postgraduate (taught),All,Total,Total,2885
King's College London,England,Postgraduate (taught),Full-time,Total,Total,5425
King's College London,England,Postgraduate (taught),Part-time,Total,Total,3185
King's College London,England,Postgraduate (taught),All,Total,Total,8610
Kingston University,England,Postgraduate (taught),Full-time,Total,Total,2195
Kingston University,England,Postgraduate (taught),Part-time,Total,Total,1975
Kingston University,England,Postgraduate (taught),All,Total,Total,4170
The University of Lancaster,England,Postgraduate (taught),Full-time,Total,Total,1380
The University of Lancaster,England,Postgraduate (taught),Part-time,Total,Total,755
The University of Lancaster,England,Postgraduate (taught),All,Total,Total,2135
Leeds Arts University,England,Postgraduate (taught),Full-time,Total,Total,0
Leeds Arts University,England,Postgraduate (taught),Part-time,Total,Total,30
Leeds Arts University,England,Postgraduate (taught),All,Total,Total,30
Leeds Beckett University,England,Postgraduate (taught),Full-time,Total,Total,1185
Leeds Beckett University,England,Postgraduate (taught),Part-time,Total,Total,2795
Leeds Beckett University,England,Postgraduate (taught),All,Total,Total,3980
The University of Leeds,England,Postgraduate (taught),Full-time,Total,Total,3455
The University of Leeds,England,Postgraduate (taught),Part-time,Total,Total,2275
The University of Leeds,England,Postgraduate (taught),All,Total,Total,5730
Leeds Trinity University,England,Postgraduate (taught),Full-time,Total,Total,285
Leeds Trinity University,England,Postgraduate (taught),Part-time,Total,Total,515
Leeds Trinity University,England,Postgraduate (taught),All,Total,Total,800
The University of Leicester,England,Postgraduate (taught),Full-time,Total,Total,2005
The University of Leicester,England,Postgraduate (taught),Part-time,Total,Total,1485
The University of Leicester,England,Postgraduate (taught),All,Total,Total,3495
The University of Lincoln,England,Postgraduate (taught),Full-time,Total,Total,605
The University of Lincoln,England,Postgraduate (taught),Part-time,Total,Total,1045
The University of Lincoln,England,Postgraduate (taught),All,Total,Total,1650
Liverpool Hope University,England,Postgraduate (taught),Full-time,Total,Total,605
Liverpool Hope University,England,Postgraduate (taught),Part-time,Total,Total,295
Liverpool Hope University,England,Postgraduate (taught),All,Total,Total,900
Liverpool John Moores University,England,Postgraduate (taught),Full-time,Total,Total,1135
Liverpool John Moores University,England,Postgraduate (taught),Part-time,Total,Total,1795
Liverpool John Moores University,England,Postgraduate (taught),All,Total,Total,2930
The University of Liverpool,England,Postgraduate (taught),Full-time,Total,Total,1695
The University of Liverpool,England,Postgraduate (taught),Part-time,Total,Total,1565
The University of Liverpool,England,Postgraduate (taught),All,Total,Total,3260
Liverpool School of Tropical Medicine,England,Postgraduate (taught),Full-time,Total,Total,80
Liverpool School of Tropical Medicine,England,Postgraduate (taught),Part-time,Total,Total,290
Liverpool School of Tropical Medicine,England,Postgraduate (taught),All,Total,Total,365
"University of the Arts, London",England,Postgraduate (taught),Full-time,Total,Total,2565
"University of the Arts, London",England,Postgraduate (taught),Part-time,Total,Total,635
